date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,0.22696978,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,0.19263376,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,0.34683943,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,0.5858407,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,0.66726714,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,0.6463187,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,0.8079466,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,0.4621172,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,0.4621172,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,0.3951615,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,0.5095809,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,0.4942467,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,0.42908412,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,0.37067574,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,0.27571374,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,0.44666648,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,0.41436237,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,0.32238805,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,0.30507797,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,0.55220693,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,0.81093884,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,0.76260644,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,0.69010717,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,0.38961795,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,0.0,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,0.28153646,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,0.37538195,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,0.28153646,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,0.32636994,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,0.6239483,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,0.20238301,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,0.4965946,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,0.01254499,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,0.52914053,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,0.6463657,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,0.5936595,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,0.29948083,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
