date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,0.3248009,0.1618616,0.22465348,0.28868395,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,0.22848405,0.22848405,0.22848405,0.31454784,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,0.14785212,0.14785212,0.40190378,0.302392,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,0.43031907,0.15830553,0.15830553,0.25306988,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,0.1748777,0.1748777,0.47536692,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,0.35327297,0.12996186,0.19712344,0.31964177,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,0.1344707,0.3655293,0.3655293,0.1344707,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,0.1344707,0.3655293,0.3655293,0.1344707,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,0.20757149,0.16794851,0.45653144,0.16794851,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,0.20465626,0.38603127,0.20465626,0.20465626,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,0.24882075,0.19361097,0.4076151,0.1499532,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,0.22094688,0.33715934,0.22094688,0.22094688,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,0.40628478,0.19790508,0.19790508,0.19790508,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,0.26842788,0.2305445,0.2704831,0.2305445,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,0.36115283,0.1448337,0.13286069,0.36115283,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,0.32115218,0.1353007,0.34004185,0.20350526,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,0.19915368,0.19915368,0.19915368,0.40253899,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,0.44252157,0.23188923,0.16279458,0.16279458,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,0.1344707,0.1344707,0.3655293,0.3655293,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,0.47536692,0.1748777,0.1748777,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,0.1525955,0.1525955,0.28001136,0.4147976,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,0.29692274,0.10923177,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,0.10923177,0.29692274,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,0.41318497,0.15450187,0.19220789,0.24010526,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,0.17065804,0.46389666,0.19478725,0.17065804,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,0.21243162,0.3627052,0.21243162,0.21243162,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,0.16949268,0.20028576,0.46072888,0.16949268,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,0.16830727,0.20655826,0.4568272,0.16830727,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,0.4328775,0.20313653,0.20473921,0.15924673,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,0.1344707,0.3655293,0.3655293,0.1344707,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,0.28288558,0.25897217,0.17525665,0.28288558,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,0.29692274,0.10923177,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-27,0.2851151,0.15151381,0.15151381,0.41185728,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-28,0.47536692,0.1748777,0.1748777,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-02,0.29692274,0.10923177,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-03,0.15024503,0.13201997,0.3588675,0.3588675,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-04,0.1656692,0.12962364,0.35235357,0.35235357,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-05,0.43115377,0.1586126,0.25162104,0.1586126,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-06,0.20562987,0.13827325,0.3758657,0.28023115,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-09,0.17430072,0.17430072,0.47379848,0.17760006,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-10,0.15216365,0.15216365,0.4136237,0.28204897,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-11,0.16379318,0.16379318,0.44523606,0.2271776,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-12,0.15110244,0.15110244,0.41073903,0.28705612,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-13,0.1175338,0.31949002,0.31949002,0.24348614,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-16,0.29692274,0.10923177,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-17,0.35420612,0.13030514,0.35420612,0.16128263,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-18,0.11629301,0.2514726,0.3161172,0.3161172,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-19,0.1344707,0.1344707,0.3655293,0.3655293,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-20,0.25718856,0.22843435,0.25718856,0.25718856,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-23,0.29692274,0.29692274,0.10923177,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-24,0.28463492,0.29348522,0.29348522,0.12839462,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-25,0.25,0.25,0.25,0.25,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-26,0.3431123,0.21896258,0.21896258,0.21896258,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-27,0.1748777,0.1748777,0.47536692,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-30,0.11680724,0.24816278,0.31751502,0.31751502,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-31,0.34667146,0.12753329,0.17912385,0.34667146,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-01,0.16933972,0.16933972,0.4603131,0.2010075,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-02,0.20463946,0.20463946,0.20463946,0.3860816,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-03,0.1344707,0.3655293,0.1344707,0.3655293,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-06,0.1344707,0.1344707,0.3655293,0.3655293,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-07,0.19602333,0.26799223,0.26799223,0.26799223,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-08,0.24732248,0.3178699,0.3178699,0.116937794,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-09,0.40179524,0.1994016,0.1994016,0.1994016,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-13,0.15518188,0.13125297,0.3567826,0.3567826,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
