date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,693.1754150390625,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,694.8531402842278,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,493.1383051943521,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,718.1365928551481,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,6.538206041105972,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,13.375729112671248,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,541.3644768223112,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,554.5198703206759,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,555.3416190209546,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,554.2887436422436,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,528.2174292709909,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,530.348059721219,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,554.8395558185076,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,473.41003272516167,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,546.7076826121578,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,476.59828714718157,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,30.61224898275583,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,900.3928300952781,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,0.004463368185231791,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,467.2042363314024,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,469.38310900731227,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,0.015172066517650304,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,0.015126588424465888,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,920.8971850908999,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,904.1895338135633,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
