date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,39.24784851074219,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,63.37124703790386,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,152.63955047949312,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,146.34915869522527,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,68.09832769605146,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,76.41389566351178,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,33.89838064452079,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,10.707244849053506,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,60.04366503367871,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,74.02150848890375,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,111.37833138688104,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,114.80090611208557,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,91.79486532584735,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,81.81605037714702,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,206.6666342162651,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,201.73934302649826,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,105.34456321079632,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,197.7900477809015,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,146.34483621164514,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,78.7846708265323,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,60.35017175409416,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,96.10210201645062,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,44.89169083546282,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,54.25677613849088,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,81.0103933969968,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,107.96354064587595,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,33.75066155819612,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,110.2544295051724,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,33.32942908269516,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,40.13219505132077,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,32.612407176375484,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,110.44443446333034,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,102.61495646772696,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,80.75687734388569,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,155.34988871017666,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,262.3830012318897,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,293.01822153898536,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-27,60.47364242707662,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-28,50.70694257099454,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-02,23.983199669494077,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-03,5.375459281089868,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-04,41.23889222275072,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-05,71.9037873743833,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-06,33.57405718243691,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-09,75.1484891145885,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-10,97.16270432239945,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-11,153.86195152860773,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
