date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,156.44471740722656,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,84.2824799568074,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,85.73720167968733,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,42.740123539852625,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,121.94551226395373,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,32.82607311145687,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,101.21029218089832,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,53.49116675235191,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,134.33137220093104,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,50.26814415025352,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,64.34339465971168,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,86.40911159932226,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,61.437855838370375,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,47.84368726667813,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,136.68739231159256,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,53.20946943091954,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,251.97380176183532,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,162.15582070424804,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,63.626886720217634,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,37.350929777217395,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,91.89662018916911,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,74.10490735065963,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,50.75316342759477,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,96.3484521785061,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,20.928864020387948,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,13.704368378110598,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,42.39288017976526,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,32.94027071898753,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,88.35237953656353,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,71.52468537722994,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,114.38571656858598,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,52.78633288838959,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,113.67132623910969,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,58.425157161183414,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,12.601590698647268,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,125.03853206560032,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,83.4215342799597,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,99.69438374630465,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,23.53689922507254,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,97.40811885185356,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,192.7643589198567,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,89.82791982829822,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,61.210601818345985,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,106.38217137753732,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,138.59749450683566,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,124.83718129726974,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
