date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.36552894,0.36552954,0.13447079,0.13447079,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.1748494,0.47529,0.17501123,0.1748494,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.41372475,0.2818736,0.15220083,0.15220083,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.27753565,0.41622385,0.15312026,0.15312026,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.13446881,0.3655241,0.36552414,0.13448289,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.29692274,0.10923177,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.10923178,0.29692277,0.29692268,0.29692277,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.3615434,0.14390889,0.13300438,0.3615434,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.11649483,0.3166658,0.25017357,0.3166658,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.17487146,0.17490786,0.47534943,0.17487127,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.10948847,0.29762053,0.29762053,0.29527047,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.127402,0.17996906,0.34631455,0.34631443,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.13489534,0.3665712,0.134854,0.36367944,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.13518956,0.36748335,0.13518956,0.36213756,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.1344853,0.36556897,0.36546043,0.1344853,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.11161166,0.30339196,0.30339196,0.28160444,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.24998562,0.2500538,0.2500538,0.24990678,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.29691514,0.29692623,0.29692495,0.109233655,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.15628272,0.26261398,0.4248205,0.15628272,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.13591747,0.36946198,0.357832,0.1367885,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.12867767,0.3497822,0.17175801,0.3497822,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.109234504,0.2969302,0.29690513,0.2969302,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.109231815,0.29692286,0.29692245,0.29692286,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.11332788,0.30805716,0.30805692,0.27055803,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,0.1344707,0.3655293,0.3655293,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.17709701,0.47408834,0.17440733,0.17440733,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.3657944,0.36506915,0.13456823,0.13456823,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.36552942,0.3655291,0.13447076,0.13447076,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.47536692,0.17487772,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,0.1753485,0.17477791,0.17477791,0.47509566,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.16607064,0.21645153,0.16606535,0.45141244,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.3655293,0.3655293,0.1344707,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.29833338,0.29802,0.10975075,0.29389593,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.17470701,0.17602879,0.47465014,0.17461403,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,0.36552927,0.3655293,0.1344707,0.13447072,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,0.47536686,0.17487769,0.17487772,0.17487769,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,0.36556023,0.13448212,0.3654756,0.13448209,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,0.47536686,0.17487769,0.17487775,0.17487769,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,0.10979441,0.29845217,0.29845217,0.29330125,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,0.47536358,0.17488347,0.17487648,0.17487648,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,0.10949345,0.29523844,0.29763407,0.29763407,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-11,0.3655293,0.1344707,0.3655293,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-12,0.13291061,0.3612885,0.14451244,0.3612885,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-13,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-14,0.1344707,0.3655293,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-17,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-18,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-19,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-20,0.3655293,0.1344707,0.3655293,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-21,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-24,0.1344707,0.3655293,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-25,0.1344707,0.3655293,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-26,0.13449466,0.36559442,0.36541623,0.13449466,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-27,0.3655293,0.1344707,0.3655293,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-28,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-01,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-02,0.10923182,0.2969229,0.2969229,0.29692242,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-03,0.1344707,0.1344707,0.3655293,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-04,0.1344707,0.1344707,0.3655293,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-05,0.15417847,0.41910058,0.15417847,0.27254245,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-08,0.1344707,0.3655293,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-09,0.36552802,0.36552802,0.13447024,0.1344737,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-10,0.1344707,0.3655293,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-11,0.1748777,0.1748777,0.47536692,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-12,0.17489894,0.17487319,0.47535464,0.17487319,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-15,0.13057733,0.35494602,0.35494602,0.15953067,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-16,0.3655292,0.13447094,0.13447067,0.3655292,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-17,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-18,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-19,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-22,0.3655293,0.36552927,0.1344707,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-23,0.1344707,0.3655293,0.3655293,0.1344707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-24,0.1748777,0.1748777,0.1748777,0.47536692,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-25,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-26,0.10923177,0.29692274,0.29692274,0.29692274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-30,0.1344707,0.1344707,0.3655293,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-31,0.47536692,0.1748777,0.1748777,0.1748777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-01,0.3655293,0.1344707,0.1344707,0.3655293,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-02,0.1748777,0.1748777,0.1748777,0.47536692,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
