date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.001982659,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.015788674,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.01028198,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.013615355,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.0074070543,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.02198489,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.014407009,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.018002778,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.025834367,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.03202872,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.033626094,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.027559906,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.023469716,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.012031704,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.021387145,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.013905421,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.0049680024,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.026728451,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.03301455,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.018556193,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.02311261,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.01745081,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.021892145,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.024526447,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.035301536,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.054690138,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.016843587,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.040443182,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.026715875,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.018304735,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,0.01816991,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.05705218,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.046097934,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.02428107,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.033012524,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.03200069,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.014676675,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,0.048311397,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,0.017442942,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,0.028718472,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.038797006,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,0.02407001,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,0.025057897,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,0.02299638,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,0.026665583,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,0.00880146,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,0.060039043,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,0.01890418,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,0.03799911,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,0.028889671,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,0.051343814,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
