date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,32.14035415649414,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,24.212833189960165,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,21.635324123780855,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,25.95113913626644,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,24.75059321897063,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,19.79783598669347,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,33.59895431469874,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,43.037086341457986,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,40.10553746567134,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,51.13936249700242,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,29.4145448969235,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,18.063649123349908,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,29.28978633359303,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,47.085118511383314,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,18.13500251714491,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,30.288762027854375,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,25.240261459781287,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,9.440643649792895,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,16.519675970057172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,32.28299893465495,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,10.6419049341686,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,39.98100505816613,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,12.901145107292702,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,31.34726909549716,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,8.866445520044106,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,11.707920713447303,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,13.15788164499998,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,14.341481725431052,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,13.749554526685454,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,20.002490628024745,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,23.01175839551874,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,12.088948743008569,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,18.46125010340702,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,31.332410610600203,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,16.32581586106713,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,8.9934897725054,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,14.459957227113883,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,21.719054281156076,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,21.27786160008092,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,21.259630863055317,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,36.20264995892842,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,24.251648785352103,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,22.254019706481834,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,14.013293195678608,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,23.862752102134625,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,15.29303391883738,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,10.723655995316989,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,39.95806000404818,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,14.055389198856936,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,33.41914702680259,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,12.01191771347943,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,21.304323669222075,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,18.141755401315354,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,18.840467321189585,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,18.765593549798595,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,33.21464171337641,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,32.72656485536522,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,17.807389524992907,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,18.303438581872022,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,22.720489356425496,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,29.673571107037606,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,28.627303483992808,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,24.527274447807024,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,29.66298322256358,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,18.200322201948232,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,50.70734025520405,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-11,29.75460083519621,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-12,12.573343723056174,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-13,45.51124484223733,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-14,14.882193491903815,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-17,41.86347392975509,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-18,30.473696097089668,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-19,22.862426206754662,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-20,12.783142855600708,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-21,23.98962910421272,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
