date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,547.7826538085938,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,1137.387014114869,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,376.7242870495525,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,204.19939577586405,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,964.6280065651639,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,770.0974595399402,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,485.17992563558784,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,821.8777082645022,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,1044.6126591330994,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,1019.1368917664051,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,410.19285449137556,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,651.140684367453,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,929.1430856155679,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,999.9936445663575,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,671.5839622387011,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,388.16388360204985,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,529.7758890602605,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,129.71571627518466,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,653.4567980285823,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,538.4755276762203,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,583.5610279152946,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,558.2035062283223,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,245.73829379202976,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,577.2797563304428,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,550.6369423683194,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,366.84947034179646,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,453.1460404607843,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,1023.0588705833701,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,567.0030954882461,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,713.0467113073931,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,163.68299541590244,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
