date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.36518842,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.762147,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.25444418,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.13882634,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.65640974,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.5212733,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.32941264,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.56046003,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.7113045,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.6929115,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.28209627,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.4507338,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.64099973,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.6882012,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.26745123,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.3654235,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.08931306,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.4507338,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.36892205,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.3994146,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.38138697,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.16602471,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.3922677,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.37689704,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,0.24998479,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,0.3086692,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,0.69910824,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,0.3878912,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,0.48865643,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,0.11376794,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,0.4491283,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-20,0.73302627,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-21,0.43860465,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-22,0.11012781,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-23,0.4306155,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-26,0.3755516,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-27,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-28,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-29,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-01,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-04,0.63815457,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-05,0.7291361,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-06,0.62106633,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-07,0.7621634,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-08,0.6182418,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-11,0.37277514,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-12,0.39496785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-13,0.6511158,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-14,0.76260644,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-15,0.38130322,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-18,0.60097843,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-19,0.40073013,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-20,0.49379212,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-21,0.38047278,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-22,0.43978867,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-25,0.71957517,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-26,0.5077994,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-27,0.36654416,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-28,0.6210059,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-01,0.4507338,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-02,0.23533402,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-03,0.28468126,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-04,0.44890773,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-05,0.3224574,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-08,0.3145659,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-09,0.40275452,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-10,0.62993824,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-11,0.62993824,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-12,0.38130322,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-15,0.31017184,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-16,0.23636304,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-17,0.31351498,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-18,0.59465975,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-19,0.3807081,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-22,0.23427899,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-23,0.50629956,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-24,0.7258785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-25,0.59496087,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-26,0.537976,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-29,0.81240225,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-30,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-01,0.37034723,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-02,0.10865009,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-03,0.38212425,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-06,0.13549036,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-07,0.4893682,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-08,0.1948793,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-09,0.72172195,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-10,0.281255,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-13,0.46187675,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-14,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-15,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-16,0.32490408,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-17,0.64980817,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-20,0.32490408,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-21,0.07022877,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-22,0.33024812,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-23,0.3176627,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-24,0.4065556,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-28,0.44732392,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-29,0.34011412,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-30,0.28153646,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-31,0.43756428,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-03,0.35878175,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-04,0.3499421,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-05,0.15855235,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-06,0.5249188,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-07,0.76260644,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-10,0.2077282,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-11,0.4289344,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-12,0.24850234,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-13,0.38012105,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-14,0.18274516,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-17,0.23083803,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-18,0.104226515,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-20,0.042433515,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-21,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-24,0.4507338,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-25,0.4881802,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-26,0.3692094,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-27,0.32181776,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-28,0.38130322,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-01,0.60097843,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-02,0.38130322,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-03,0.6144744,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-05,0.2916993,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-08,0.41905499,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-09,0.20317975,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-10,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-11,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-12,0.32490408,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-15,0.5299386,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-16,0.42367023,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-17,0.15781146,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-18,0.3177318,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-19,0.5472842,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-22,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-23,0.38767534,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-24,0.7967581,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-25,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-26,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-29,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-30,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
