date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.04990475,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.058969393,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.040237322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.019608632,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.034131333,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.039653793,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.060478523,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.0344072,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.07764374,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.1432351,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.08047548,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.027296796,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.061009407,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.09042868,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.048697278,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.075210705,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.0906965,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.023325488,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.043880492,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.059881315,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.09914443,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.047029704,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.027063653,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.037141025,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.16448893,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.07988559,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.09569828,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.048394233,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.06315404,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.052053586,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,0.025916591,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.038964912,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.046487927,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.072237045,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.047057018,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.06487183,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.055846572,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,0.08680734,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,0.024600178,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,0.030795664,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.016806439,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,0.058424518,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,0.05126676,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,0.06428692,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,0.044293642,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,0.0798807,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,0.085924044,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,0.06269771,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,0.011535734,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,0.05513537,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,0.05069764,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-18,0.08038388,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-21,0.053462997,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-22,0.027993187,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-23,0.042274043,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-24,0.026800632,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-25,0.10783276,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-28,0.122548446,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
