date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.2515095,0.24578278,0.24702673,0.25568107,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.24880752,0.24934609,0.25308415,0.24876228,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.25370812,0.25000656,0.2439309,0.25235444,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.24810408,0.24427064,0.24814203,0.25948325,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.25315437,0.24627173,0.24998854,0.25058535,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.2484211,0.2513198,0.24685614,0.25340295,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.2463019,0.25584677,0.24372855,0.2541228,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.24532515,0.25180086,0.2488647,0.25400928,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.24051237,0.2526319,0.25206774,0.25478798,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.2540594,0.24478605,0.24868673,0.25246784,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.24739353,0.24245384,0.2557353,0.25441733,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.25473922,0.2453493,0.24859759,0.25131387,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.2535596,0.24818563,0.24516286,0.25309187,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.24244608,0.258914,0.24402452,0.25461543,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.24838074,0.25512627,0.24692763,0.24956536,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.24516146,0.25266582,0.24505255,0.2571202,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.24513842,0.25437307,0.24564034,0.25484818,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.24399102,0.25918788,0.2456954,0.2511257,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.25204143,0.25829476,0.24192308,0.24774067,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.2495264,0.25351897,0.24253109,0.25442356,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.24562457,0.2563951,0.24331406,0.2546662,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.25509632,0.25444534,0.24068314,0.24977519,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.25763544,0.24977762,0.24116826,0.25141865,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.24333341,0.26128966,0.24670996,0.24866702,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.24245587,0.26487222,0.24173507,0.25093684,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.24752519,0.26014546,0.24419245,0.24813694,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.2440942,0.2605077,0.23802648,0.25737166,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.2499169,0.25510243,0.23871827,0.2562624,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.25495124,0.258081,0.24678418,0.24018358,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.24992013,0.25728014,0.24854974,0.24424997,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.25512668,0.24739635,0.24734674,0.25013018,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.25762078,0.24383155,0.24358548,0.2549622,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.25523275,0.24538845,0.24172214,0.2576567,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.25206944,0.24793136,0.24689731,0.25310192,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.25040275,0.24666908,0.24691729,0.25601092,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.25248215,0.24536572,0.24394356,0.25820857,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.24897712,0.24997368,0.24971429,0.25133488,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.25245863,0.24814963,0.2498728,0.24951892,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,0.25309396,0.24978688,0.24821272,0.24890643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.25642624,0.24769664,0.24746685,0.24841028,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,0.25126094,0.25149518,0.248853,0.24839087,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.25333625,0.25738654,0.24247,0.24680723,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.25205722,0.2544736,0.24629821,0.24717097,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.25164747,0.2514981,0.24989903,0.2469554,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,0.25492993,0.24901968,0.24833286,0.24771753,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.25731266,0.2450251,0.24972147,0.24794078,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,0.2554763,0.24859485,0.25094017,0.24498871,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.25058746,0.24851495,0.24773772,0.25315988,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.2527617,0.24393888,0.25039303,0.2529064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.25739878,0.24219075,0.24501188,0.2553986,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.2514002,0.2453352,0.25138086,0.25188372,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.24017888,0.25150895,0.2557653,0.25254688,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.2507733,0.2512277,0.24867463,0.24932435,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,0.24675927,0.25293556,0.24946034,0.25084484,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,0.24676272,0.24534625,0.24752146,0.26036954,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,0.250783,0.25162578,0.24806933,0.2495219,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,0.25203726,0.2449294,0.24804024,0.25499317,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
