date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.44677144,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.7585714,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.9166548,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.3775033,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.3813045,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.46204934,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.00015814602,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.6499321,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.32506174,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.76708466,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.39148274,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,1.1920929e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.45461458,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.3726505,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.38873047,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.32492936,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.48183447,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.48196954,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.4621116,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.76258785,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,2.348423e-05,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,2.6226044e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.38130057,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.08553642,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.08553642,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.38154483,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.38016048,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.31715223,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.3948747,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.38188738,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.37854686,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.38699302,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.38699302,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,5.9604645e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.38127932,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,2.3692846e-05,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.38130105,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,2.1904707e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,1.0430813e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,8.940697e-08,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.48855063,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.32484394,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.46104681,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.75121486,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.75121486,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,0.46205354,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,0.46205354,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,0.45222113,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,0.33465827,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,0.76260644,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,0.7626085,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,5.2005053e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,0.7069728,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,0.39859158,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,0.6423758,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,0.009735689,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-11,0.38301313,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-12,0.3830813,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-13,0.00011834502,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-14,0.4621143,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-17,0.6498021,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-18,0.6498079,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-19,0.4621172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-20,0.4621172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-21,0.4621172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-24,0.7697643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-25,0.7697643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-26,0.3813066,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-27,0.3813066,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-28,0.3810612,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-01,0.36768222,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-02,0.36792564,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-03,6.854534e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-04,0.7626064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-05,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-08,0.4621172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-09,0.92422974,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-10,0.38130948,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-11,0.5974986,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-12,0.4907405,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-15,0.37538195,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-16,0.64980817,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-17,9.213388e-05,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-18,0.3249184,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-19,0.49000365,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-22,0.60080904,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-23,0.0025287867,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-24,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-25,0.64980817,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-26,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-30,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-31,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-01,0.37538195,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-02,0.31208092,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-05,0.91340345,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-06,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-07,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-08,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-09,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-12,0.7626064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-13,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-14,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-15,0.6009784,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-16,1.0430813e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-20,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-21,2.0116568e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-22,2.0116568e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-23,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-26,0.09320894,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-27,0.03255734,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-28,0.6958075,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-29,0.6700983,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-30,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-03,0.38177457,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-05,0.4619421,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-06,0.46211722,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-07,0.4149804,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-10,0.41498044,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-11,0.46211714,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-12,0.58464885,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-13,0.15548554,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-14,0.7626064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-17,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-18,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-19,0.18459621,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-20,0.3463238,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-21,0.31897244,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-24,0.3813032,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-25,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-26,0.17528448,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-27,0.41845334,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-28,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-31,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-01,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-02,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-03,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-04,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-07,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-08,0.58653605,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-09,0.7428547,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-10,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-11,0.7626064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-14,0.4622184,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-15,0.37248564,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-16,0.36717814,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-17,0.0004400015,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-18,0.46852916,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
