date,turnover_mean,turnover_sd
2019-01-03,0.03300730846,0.03344608112912686
2019-01-04,0.014201447599999997,0.00560130083811424
2019-01-07,0.00895797314,0.0148553961059193
2019-01-08,0.00947113016,0.007990230766027362
2019-01-09,0.0274537743,0.025060708771450585
2019-01-10,0.046734416599999995,0.014943859774337678
2019-01-11,0.0577179514,0.011885254573807827
2019-01-14,0.058828251,0.04756252681647666
2019-01-15,0.0376811444,0.010632055238084701
2019-01-16,0.0452920408,0.014209020379269455
2019-01-17,0.043702688600000004,0.02368345387779471
2019-01-18,0.044966829,0.012942692398548882
2019-01-22,0.0498192156,0.026511360334117225
2019-01-23,0.05383434048,0.03274812212048854
2019-01-24,0.063925678,0.04499230155316207
2019-01-25,0.0754032862,0.03315297905811802
2019-01-28,0.07577682752,0.06829586975647502
2019-01-29,0.0742131052,0.03371963514262059
2019-01-30,0.05638303680000001,0.047144170641418556
2019-01-31,0.07685084839999999,0.05685282697394372
2019-02-01,0.07819330799999999,0.05266312220209005
2019-02-04,0.094829574,0.020434285058908472
2019-02-05,0.0728598868,0.03118448266944012
2019-02-06,0.0599382732,0.0261653704204157
2019-02-07,0.02731331282,0.01612196492756279
2019-02-08,0.0790838126,0.056401553123354695
2019-02-11,0.08506816260000001,0.05763296716754993
2019-02-12,0.0720024856,0.01940732314252711
2019-02-13,0.0719921412,0.03558038296083035
2019-02-14,0.07931303320000001,0.05152628556564747
2019-02-15,0.07138389907,0.07811932906680001
2019-02-19,0.05939828380000001,0.030386241346494588
2019-02-20,0.062249251000000005,0.056950232194664614
2019-02-21,0.0797072158,0.02968809801789706
2019-02-22,0.0841662562,0.07400704855050122
2019-02-25,0.0699531322,0.022084685195917646
2019-02-26,0.08204956000000001,0.07746281868293747
2019-02-27,0.0576932196,0.04372936652522653
2019-02-28,0.05344131839999999,0.017961998371487813
2019-03-01,0.04714736325200001,0.04226035464575152
2019-03-04,0.05809222740000001,0.03915199320359268
2019-03-05,0.0703910768,0.04139353255905397
2019-03-06,0.07487425319999999,0.04344934262090728
2019-03-07,0.100589495,0.08751458962601721
2019-03-08,0.0798226208,0.024933794316999235
2019-03-11,0.0980095306,0.04900769307077478
2019-03-12,0.0743893488,0.023506675889573524
2019-03-13,0.07693500580000001,0.0698560988009069
2019-03-14,0.0765285762,0.01691596360623592
2019-03-15,0.0412048222,0.009021808062724025
2019-03-18,0.0789084602,0.04404364831499305
2019-03-19,0.0776033096,0.060990866854141644
2019-03-20,0.06018348579999999,0.023443471954807123
2019-03-21,0.053851967599999995,0.021996164578259245
2019-03-22,0.060999867799999996,0.0231423502741178
2019-03-25,0.0536487546,0.029029317024512384
2019-03-26,0.075497115,0.06142612210561565
2019-03-27,0.075304728,0.021373316994527485
2019-03-28,0.05724349320000001,0.02974047220306489
2019-03-29,0.0731213428,0.0642195433538605
2019-04-01,0.0705251432,0.050430904754537105
2019-04-02,0.08361910560000001,0.0720309836525227
2019-04-03,0.0657654456,0.0352290473685333
2019-04-04,0.057693927,0.03917729471975056
2019-04-05,0.05788128420000001,0.03179986772485073
2019-04-08,0.0464212926,0.02787130185531816
2019-04-09,0.077647353,0.023680343041831555
2019-04-10,0.0633174528,0.03424098607309462
2019-04-11,0.05879441839999999,0.01119567651397495
2019-04-12,0.06111033239999999,0.05169540532243309
2019-04-15,0.0536961496,0.027925776203963217
