iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.13392934006026347,0.05691007279921564,1.927922836019717,2.9709773400547457,-0.03527101767737417
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.1368517693102287,0.09174894232173111,1.227705250313694,1.4020224802927255,-0.09682113641636225
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,-0.007191740329810625,0.054204683031909354,-0.5793383465121533,-0.8260312200437262,-0.058273911144687406
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.1460841512023711,0.08855428423734005,-1.923060682835659,-3.303430821563295,-0.18731980862231884
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,0.05679133174391793,0.082983009412041,0.39261314892828364,0.7233042559151207,-0.1001293752639985
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,0.029214584963833223,0.0735754714670618,0.06800464547430132,0.09969330707362575,-0.04692950605715111
