iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.1369062327329431,0.05563301491022869,2.0256878366861946,3.1123095551873208,-0.03367352299627312
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.1388416451691299,0.09381972842426498,1.2218169460014274,1.3841625318869983,-0.10491589954832761
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,-0.01605531514121117,0.05481269652212391,-0.7346185976467998,-1.0680046929115827,-0.059280819740150245
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.12978512726517658,0.09156307938601063,-1.6818595378064125,-2.9390502590221432,-0.1788033575745816
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,0.05317926313837362,0.08193343136555062,0.35355716884380767,0.6439490932314601,-0.09592456778847795
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,0.04300634699198258,0.07259157376754825,0.2589175975307728,0.3813308095143434,-0.043326162437386496
