date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2019-01-03,0.14045061,0.38178393,0.33731472,0.1404507,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-04,0.13945028,0.3790651,0.34203392,0.13945067,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-07,0.17408635,0.47321573,0.17589524,0.17680264,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-08,0.16856678,0.45821205,0.16883922,0.204382,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-09,0.14066853,0.3274189,0.14953582,0.38237673,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-10,0.1748776,0.4753666,0.17487766,0.1748781,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-11,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-14,0.1748777,0.47536692,0.17487772,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-15,0.29883546,0.29883456,0.29239458,0.10993541,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-16,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-17,0.36529437,0.13452056,0.3656645,0.1345205,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-18,0.1344707,0.3655293,0.36552927,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-22,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-23,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-24,0.17487772,0.47536686,0.17487769,0.17487769,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-25,0.36550358,0.13447617,0.36554414,0.13447617,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-28,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-29,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-30,0.26120058,0.42563483,0.1565823,0.1565823,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-31,0.11210126,0.30254653,0.28063074,0.30472144,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-01,0.1344707,0.1344707,0.3655293,0.3655293,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-04,0.1344707,0.36552927,0.13447075,0.36552927,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-05,0.13451876,0.36565974,0.36530277,0.13451876,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-06,0.47536692,0.1748777,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-07,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-08,0.17491287,0.17487024,0.47534662,0.17487024,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-11,0.113344036,0.27045387,0.30810106,0.30810106,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-12,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-13,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-14,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-15,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-19,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-20,0.17487769,0.47536686,0.17487775,0.17487769,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-21,0.17015998,0.4625428,0.17015998,0.19713731,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-22,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-25,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-26,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-27,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-28,0.14170307,0.3851889,0.33140492,0.14170307,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-01,0.17486994,0.4753458,0.17491437,0.17486994,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-04,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-05,0.152472,0.4144619,0.28059405,0.152472,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-06,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-07,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-08,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-11,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-12,0.13449185,0.3655868,0.13449185,0.36542952,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-13,0.3655283,0.3655283,0.13447033,0.13447312,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-14,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-15,0.3659698,0.36476463,0.13463277,0.13463277,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-18,0.47536692,0.1748777,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-19,0.29693416,0.10923949,0.29694372,0.29688266,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-20,0.14222527,0.13372344,0.363498,0.36055326,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-21,0.3655293,0.3655293,0.1344707,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-22,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-25,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-26,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-27,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-28,0.1344707,0.3655293,0.3655293,0.1344707,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-29,0.13482992,0.36650577,0.36383444,0.13482992,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-01,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-02,0.1748777,0.47536692,0.1748777,0.1748777,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
