date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2019-01-03,0.4381973,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-04,0.0094383955,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-07,0.33227736,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-08,0.055158645,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-09,0.35598952,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-10,0.41499722,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-11,8.791685e-07,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-14,1.4901161e-08,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-15,0.48294926,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-16,0.4829493,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-17,0.76240706,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-18,0.46201745,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-22,2.9802322e-08,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-23,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-24,1.0430813e-07,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-25,0.7625845,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-28,0.46210635,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-29,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-30,0.17264578,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-31,0.5443752,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-01,0.3361517,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-04,0.46211717,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-05,0.46202105,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-06,0.76241416,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-07,0.60097843,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-08,0.60100824,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-11,0.45762885,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-12,0.34726068,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-13,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-14,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-15,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-19,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-20,1.3411045e-07,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-21,0.044519156,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-22,0.04451917,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-25,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-26,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-27,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-28,0.06824872,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-01,0.3129812,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-04,0.38122988,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-05,0.16987047,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-06,0.21143275,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-07,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-08,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-11,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-12,0.38110366,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-13,0.46207285,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-14,0.3813012,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-15,0.38218427,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-18,0.3797739,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-19,0.48814195,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-20,0.30941772,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-21,0.9102198,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-22,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-25,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-26,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-27,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-28,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-29,0.0033897758,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-01,0.37791342,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-02,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-03,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-04,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-05,0.4621172,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-08,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-09,0.4621172,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-10,5.1110983e-06,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-11,0.46212018,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-12,0.4621172,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-15,0.024197608,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-16,0.30070665,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-17,0.3249036,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-18,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-22,0.38096166,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-23,0.0057608783,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-24,0.37513867,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-25,0.0007934272,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-26,0.0008201003,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-29,0.38126782,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-30,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-01,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-02,0.06887402,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-03,0.3124292,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-06,0.1905644,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-07,0.6818224,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-08,0.7625134,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-09,0.46348268,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-10,0.46357036,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-13,0.46213058,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-14,0.7625992,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-15,0.12176384,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-16,0.3285963,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-17,0.1847291,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-20,0.38140118,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-21,0.38130322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-22,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-23,0.7626064,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-24,0.7626064,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-28,0.40687457,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-29,0.6522695,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-30,0.75331014,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-31,0.32542002,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-03,0.7310468,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-04,0.30657247,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-05,0.30869606,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-06,3.0457973e-05,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-07,0.38067633,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-10,0.4614929,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-11,0.762606,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-12,0.7142131,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-13,0.71421313,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-14,0.11197859,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-17,0.11197859,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-18,0.73764753,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-19,0.05888182,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-20,4.4703484e-07,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-06-21,0.76260614,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
