iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.03972723203499684,0.06565499987824938,0.23632809310271602,0.3585223518495514,-0.06956245537143224
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.08317461368989609,0.12205272187735164,0.483098628787945,0.5623681193898096,-0.11800904586511773
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,-0.08987554138961706,0.06916459251020723,-1.6494950430582151,-2.3747277792715726,-0.10836430185120238
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.2845297312825311,0.12681983768777555,-2.4344838159606197,-4.032805079229678,-0.30949557711867653
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,-0.023303233023397207,0.12939896501972686,-0.36719261338191356,-0.6264883630635929,-0.21115422957710442
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,-0.10459120124724242,0.12502640337438262,-1.0302008926279698,-1.4359327570547715,-0.09008023873594392
