date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,ddpg_mean,ddpg_sd
2020-06-12,1090451.7578350364,1030004.6931519205,1080219.3001517633,1132139.7051794035,1117607.547911127,1090084.60084585,35307.7857878816
2020-06-15,1087104.4120335877,1031472.954211672,1078031.3210754618,1132789.777276218,1113191.9323942654,1088518.079398241,34452.5735403261
2020-06-16,1088651.6076197317,1033682.5209096957,1078030.7870551073,1136354.5138702197,1116114.3748818026,1090566.7608673114,35059.47550613487
2020-06-17,1093733.0976352775,1037876.1893851676,1081645.45057474,1140693.7763438227,1122184.997603924,1095226.7023085863,35411.20470335272
2020-06-18,1093365.2895515894,1037608.3308655604,1082498.771170927,1140507.2636906344,1121807.6215197544,1095157.4553596932,35333.24877711593
2020-06-19,1093904.9999336672,1038757.4474372056,1082833.920259863,1141259.4498946676,1123354.0545265542,1096021.9744103916,35358.46205462542
2020-06-22,1093133.4926786886,1038610.1433325426,1082134.7411161105,1141072.5720969846,1122611.1191423996,1095512.4136733455,35305.97012339661
2020-06-23,1096793.3001763104,1041389.3120060248,1082979.8509551252,1143304.4512748157,1125678.7932145535,1098029.1415253659,35356.571241933576
2020-06-24,1097047.5705885638,1042578.9392484078,1083063.428239067,1143322.4562575573,1128343.5683645734,1098871.192539634,35402.15974398483
2020-06-25,1085615.3505827484,1033552.802446089,1073585.3480730015,1134392.1522253384,1118060.470451277,1089041.224755691,35294.21763231502
2020-06-26,1086294.1159346353,1035928.8320831913,1075057.1838641504,1135155.4895526655,1122467.4271714764,1090980.6097212236,35352.67066973208
2020-06-29,1085070.7827267223,1029392.0248752992,1076293.4297025567,1135701.1313303562,1118216.6588205418,1088934.8054910952,36782.044380710024
2020-06-30,1085106.278543698,1028842.5742604496,1075300.642433328,1135115.9376940762,1117699.1874588053,1088412.9240780715,36797.687741588714
2020-07-01,1086442.9995828362,1027470.3451453778,1074650.4220078022,1134146.489271515,1116246.3990751454,1087791.3310165354,36801.12612071439
2020-07-02,1086469.3535198208,1027029.7610046018,1075565.243332525,1136300.4193348535,1117006.6884963077,1088474.2931376216,37543.38772866699
2020-07-06,1087918.770498724,1027488.5300810752,1076459.675529372,1138279.1316335823,1118172.7010367273,1089663.7617558963,37998.33188087369
2020-07-07,1091388.713945364,1032035.0058807674,1080386.7307157258,1139180.4113729373,1122528.0786062405,1093103.788104207,37102.305248172124
2020-07-08,1089116.037477553,1034045.4747031892,1083621.1392841565,1142547.7760678674,1122032.043302155,1094272.4941669842,37063.26939361925
2020-07-09,1091048.9679685067,1036498.294276191,1087382.2563131542,1143619.5843671714,1126015.762772888,1096912.9731395822,36888.03176870311
2020-07-10,1095016.4157022247,1035583.3880800653,1086263.117061293,1147153.21941023,1125175.947737908,1097838.417598344,37939.24145109828
2020-07-13,1096153.964302746,1037031.9564526224,1088644.958436598,1146703.4768499592,1126688.4115401977,1099044.5535164247,37410.22624410156
2020-07-14,1095391.9881641644,1034924.4050305592,1087665.6979245453,1145880.1844758089,1123567.4264882708,1097485.94041667,37515.36827025987
2020-07-15,1097501.412302868,1038138.1099354724,1090736.614546239,1148686.001354837,1128762.7263543,1100764.9728987433,37719.071914556436
2020-07-16,1098328.7443605077,1038478.3205263346,1091069.9592012677,1150074.1233753,1130569.453925897,1101704.1202778616,38196.45267525559
2020-07-17,1096957.644468228,1035740.442639242,1087915.331935009,1147791.0551141358,1127147.8060355985,1099110.456038443,38214.17988337416
2020-07-20,1099033.9668205555,1037236.7635402884,1090678.4856471946,1149449.0413998202,1128830.8681445215,1101045.825110476,38204.72641794578
2020-07-21,1100311.6726984084,1038619.6762977046,1092621.4810646726,1150785.342897096,1130984.862916262,1102664.6071748286,38277.39788826535
2020-07-22,1104066.8109794252,1043682.3877298012,1097947.4222049932,1155171.5391683946,1136787.769401753,1107531.1858968735,38225.82997310406
2020-07-23,1106747.074372806,1048472.0678465288,1102853.094400634,1160015.2965518758,1141514.4216898778,1111920.3909723447,38271.648451695044
2020-07-24,1111380.538335882,1053826.1749638882,1107998.949121244,1165938.1051194428,1147348.5244022403,1117298.4583885395,38520.267691272005
2020-07-27,1113059.5950939436,1057857.814826841,1112237.8386435509,1168854.780956066,1150300.3926505365,1120462.0844341875,38141.597644039575
2020-07-28,1116742.295027677,1064654.7130734937,1119384.137563737,1176016.6244724016,1157952.3961071528,1126950.0332488925,38498.894763245204
2020-07-29,1120680.4622090985,1068414.8828658524,1124230.233939802,1178964.5329044347,1163221.6123611198,1131102.3448560615,38491.54667447304
2020-07-30,1122369.9920730966,1071199.6454039046,1127463.7887974738,1181627.5288691777,1165603.2287115878,1133652.8367710481,38440.62080222636
2020-07-31,1124296.6072048987,1072196.398594971,1127660.758582694,1181367.9221871528,1166583.0266846558,1134420.9426508746,38101.21960462456
2020-08-03,1122447.1371618125,1069953.6661976224,1127838.8950068334,1178921.7721556085,1164222.998596631,1132676.8938237014,37936.79727131413
2020-08-04,1121425.0324357708,1068979.4324546682,1127198.896848159,1177520.6298386883,1162534.5953931927,1131531.7173940958,37709.058004508006
2020-08-05,1129309.0586302262,1076449.6122765022,1137827.534733844,1185085.7372826026,1171900.911868808,1140114.5709583967,37968.39176042693
2020-08-06,1128208.2577453018,1075387.9058314324,1137869.3576862558,1183605.8204370856,1172943.721829211,1139603.0127058574,38221.135316239444
2020-08-07,1133319.739759934,1080260.078408984,1142691.1239005064,1188424.6095009025,1180582.9975133955,1145055.7098167446,38690.690715352066
2020-08-10,1127267.077759853,1072548.0099109558,1134896.5243043331,1182061.1514475516,1172278.5365102035,1137810.2599865794,38794.36380100837
2020-08-11,1125422.8146597918,1070370.264611295,1132810.481086164,1180127.5273698906,1171348.2479310727,1136015.8671316425,39053.932177341565
2020-08-12,1111028.153487364,1049271.4933942533,1107697.0465147337,1165033.2697447138,1140948.503021143,1114795.6932324418,38899.33022317683
2020-08-13,1107421.5643668736,1046029.223905626,1106027.9328038972,1161807.7712560552,1142970.4408516267,1112851.3866368157,39610.93017324477
2020-08-14,1105660.803998081,1049278.5080743302,1106024.3462484437,1160263.7581405444,1145115.0751275471,1113268.4983177893,38543.04737233938
2020-08-17,1104625.2176600646,1047947.592723238,1104323.3965676883,1158167.1392764666,1142443.5045290836,1111501.3701513081,38139.21103306033
2020-08-18,1109511.667405943,1056593.0043472592,1108554.2889916694,1162505.019578407,1147072.55481625,1116847.3070279057,36746.04486895056
2020-08-19,1114863.9490546898,1062443.357614321,1112883.1863703525,1166679.7117661694,1151450.6779973551,1121664.1765605775,36177.585207437485
2020-08-20,1105455.5027468395,1053168.6632283628,1104789.9391065224,1158424.7784988978,1139524.1205916996,1112272.6008344647,35967.78371172031
2020-08-21,1110321.58044704,1058207.1594523145,1109680.1121086725,1162638.835671896,1143415.8591883075,1116852.7093736462,35595.99025629799
2020-08-24,1111730.47799185,1057914.874922008,1109384.3974022898,1164017.9261726218,1140653.932140224,1116740.3217257988,35627.72514163809
2020-08-25,1111095.064111617,1056406.28422009,1108495.1166830484,1161841.3213104692,1139062.0700368604,1115379.9712724169,35392.53103660856
2020-08-26,1107658.3326286995,1053909.0834549523,1105814.2973242924,1158555.5349676905,1137596.6156502513,1112706.7728051771,35360.357769917464
2020-08-27,1109587.9054974474,1058253.5118565871,1109839.892774552,1163315.08980352,1144124.4466564313,1117024.1693177074,35883.63520805811
2020-08-28,1099619.4070079166,1048742.3723761856,1099865.1165013567,1156549.9808687617,1135709.7983118836,1108097.3350132208,36804.2478373258
2020-08-31,1106480.6124279702,1057280.2186281215,1108818.838633858,1163508.746341457,1144166.991739537,1116051.0815541886,36443.512176079974
2020-09-01,1106984.168381826,1056393.2168006564,1108707.8863658612,1161915.4569262897,1143190.025234175,1115438.1507417616,36147.96544325594
2020-09-02,1112498.1703944951,1059844.8605930894,1112072.4743605943,1166678.919799606,1149674.8568385348,1120153.856397264,36870.48746721154
2020-09-03,1116849.890875976,1062822.5341205844,1115315.3127052588,1171809.1309394569,1155809.8829508163,1124521.3503184184,37856.18261018441
2020-09-04,1103448.7005502118,1050005.8390509626,1104380.94177585,1159807.7595422852,1138355.7833523897,1111199.80485434,37286.61526471253
2020-09-08,1094940.0123767052,1045143.303514605,1099955.6809297518,1155052.1372886812,1127684.1737308304,1104555.0615681147,36683.15949855644
2020-09-09,1093753.2689385563,1036333.0523716334,1098218.2580961098,1147405.2702302868,1125792.7425870094,1100300.5184447193,37437.28123827216
2020-09-10,1096649.6372664147,1038130.65718836,1105072.314641823,1150348.0167019884,1127842.641268311,1103608.6534133796,37708.864866358854
2020-09-11,1088547.8048824838,1032802.102961116,1099892.5475183665,1144973.558176688,1119205.9875439638,1097084.4002165238,37405.10384323967
2020-09-14,1088113.2238905432,1032671.176959806,1100347.512438415,1144978.7716761152,1119827.897097064,1097187.7164123887,37553.36824586334
2020-09-15,1094271.349952394,1038049.276266502,1106028.5352646257,1151405.4221468011,1125467.2046564044,1103044.3576573455,37820.122187221445
2020-09-16,1095688.038671367,1039399.4667517032,1107521.1461773214,1151287.1466453883,1126788.6116277871,1104136.8819747134,37443.33703585893
2020-09-17,1094529.679348389,1038513.5292750492,1106599.504758614,1150065.8797865787,1126735.6559877603,1103288.8498312782,37473.64115518309
2020-09-18,1090842.5542594208,1035738.0773670984,1104220.5851475843,1145560.143419501,1122632.071873512,1099798.6864134234,36929.667103425905
2020-09-21,1086367.9743362053,1031759.3470327596,1098096.932493288,1140257.7408793457,1116411.9700025104,1094578.7929488218,36302.428397124946
2020-09-22,1080822.1177813103,1027799.9684500966,1091467.0122788667,1135240.213741129,1105097.2617124417,1088085.314792769,35246.286968129054
2020-09-23,1083527.67900591,1029479.00754048,1094106.727034123,1136603.3159061407,1105585.5881443466,1089860.4635262,35032.06797602378
2020-09-24,1069384.233708197,1022015.125854078,1082758.543643546,1123603.268600422,1091340.322917763,1077820.2989448013,33131.985028921685
2020-09-25,1070827.7977033227,1024505.3647533796,1084225.6686400224,1125885.0800284964,1093222.0380104363,1079733.1898271316,33050.104482773124
2020-09-28,1076422.6076062166,1028203.4716744496,1084936.0831449232,1126400.475146638,1096607.235751611,1082513.9746647677,31991.395811374416
2020-09-29,1081234.277352315,1034786.432629766,1087113.213424996,1130863.1029437983,1100195.7520668048,1086838.555683536,31168.83810341937
2020-09-30,1081257.9396115425,1033913.6100960306,1087672.1405727775,1129365.32849598,1100051.9115741043,1086452.186070087,31033.08163006706
2020-10-01,1077542.0677716972,1034644.48096139,1084018.78277037,1127764.3718178875,1097026.544227418,1084199.2495097525,30207.565589818445
2020-10-02,1080676.41543763,1038055.7901644572,1085788.117132509,1130974.0420620986,1099779.0990373292,1087054.6927668047,30113.116242657434
2020-10-05,1075478.8610770458,1034877.1773547868,1082819.4507273275,1127241.8879608733,1095843.5776956135,1083252.1909631295,29981.295252330885
2020-10-06,1073713.9319268912,1037908.7038295416,1077526.1498531746,1122176.6773125075,1094867.2559606517,1081238.5437765534,27602.71455914682
2020-10-07,1067389.3909346464,1032620.7046353518,1076339.0003700785,1121002.8801899147,1087287.4976167704,1076927.8947493525,28650.942953305024
2020-10-08,1064610.9186533836,1030123.2532472176,1080145.5411408371,1118901.1136400048,1085210.769509276,1075798.3192381437,28902.29412605941
2020-10-09,1068445.235897145,1033118.5369074872,1083352.546253194,1122068.9573558727,1088755.1159771683,1079148.0784781736,28932.487272732782
2020-10-12,1073670.170614587,1040486.6764676569,1089043.666737993,1126232.713052952,1094023.9564393174,1084691.4366625012,27954.407900526552
2020-10-13,1077255.4350604832,1041868.4749058442,1094544.126218909,1128745.698839753,1100366.351776629,1088556.0173603236,28628.593136581145
2020-10-14,1075855.2960380905,1036116.5590516208,1091301.97597242,1125785.5353602497,1095540.2204285732,1084919.9173701908,29282.948573627986
2020-10-15,1073530.823496498,1034177.5609712284,1089750.5564436084,1124903.329354857,1094167.8748846648,1083306.0290301715,29661.44986441342
2020-10-16,1071108.7473334442,1031717.9876399864,1087997.7173253377,1122401.3701795998,1093199.0302761414,1081284.9705509017,29792.634729689737
2020-10-19,1068758.9588897591,1029482.1959752132,1084852.9601224076,1120159.7071563515,1090442.7023363991,1078739.3048960262,29718.2304349475
2020-10-20,1064000.7156272812,1025320.548846378,1080927.924787069,1116568.7449921356,1085720.638233825,1074507.7144973378,29885.961035908775
2020-10-21,1062308.6689691648,1023830.2023498372,1079194.340730068,1113458.9570678326,1085542.0295530146,1072866.8397339834,29544.828553546286
2020-10-22,1062438.0070677255,1023887.426729776,1080800.7800358287,1113701.7926158318,1088828.309403534,1073931.2631705392,29957.595906027225
2020-10-23,1061116.1448939703,1020494.2915997584,1074949.4575682585,1109249.7437745142,1085014.313389682,1070164.7902452366,29394.119785353807
2020-10-26,1063082.8463027326,1021908.3814310444,1076714.2605599645,1111977.6903632246,1086393.744084532,1072015.3845482995,29719.705737684842
2020-10-27,1063236.9889533818,1019780.4670469372,1076622.6281393284,1111768.3937879172,1086144.5171227378,1071510.5990100605,30349.410596633283
2020-10-28,1062985.8944274392,1021181.0366232152,1079338.6903684891,1114756.4004578032,1087925.9544051152,1073237.5952564124,30957.277360960503
2020-10-29,1056315.551169406,1006629.7121499976,1071171.839237636,1109349.0755411866,1078219.619027575,1064337.1594251604,33645.21896261755
2020-10-30,1053016.1094423155,1002684.9283881328,1067744.2691400822,1106474.615466725,1073717.6266244743,1060727.509812346,33879.7363509882
2020-11-02,1047217.3850046447,997636.4215777612,1062916.6306577218,1101505.9124589325,1068129.612706347,1055481.1924810812,33905.312737028
2020-11-03,1051500.4707335697,1002639.615100234,1066510.672086001,1103569.446213953,1072306.894435885,1059305.4197139286,33021.776723214614
2020-11-04,1052404.268752483,1003301.7291615328,1068266.437885245,1104402.2109722698,1073106.1669966043,1060296.1627536272,33116.80067655374
2020-11-05,1064214.664530833,1007701.6319947734,1078120.2760316553,1113440.3545017615,1087800.4594496023,1070255.477301725,35168.42350186564
2020-11-06,1072880.7635323105,1017488.7728126408,1085375.6739505986,1123939.523257495,1098367.7873340216,1079610.5041774132,35368.15998448431
2020-11-09,1068436.4178694645,1012885.3646079386,1084254.269007894,1122861.4913939205,1097191.4525223144,1077125.7990803064,36735.64440701915
2020-11-10,1050081.678351341,990743.0381657538,1074839.0546956016,1106642.2190192034,1088377.0271433946,1062136.603475059,40182.14604418154
2020-11-11,1048942.4564332943,988718.6639590078,1074149.0454403544,1104398.7016583823,1087603.8182028283,1060762.5371387734,40333.11740561706
2020-11-12,1049688.492723051,988956.032172069,1074316.2686636606,1106283.442817627,1088417.7756943328,1061532.4024141482,40734.54029243563
2020-11-13,1055904.4078445414,990064.882061371,1073540.6263925557,1106116.2073913172,1087633.946732864,1062652.0140845296,39865.31540566963
2020-11-16,1059161.4386464765,993034.7905700862,1076548.0872215298,1108875.268908621,1093919.580370703,1066307.8331434834,40247.404135948105
2020-11-17,1063163.0714889565,995809.7615916944,1077207.7249708972,1112148.819832212,1098414.766745805,1069348.828925913,40459.0860732928
2020-11-18,1064180.5765211026,994430.8501794408,1078074.969665808,1111248.9291462463,1098468.4594144872,1069280.756985417,40789.9693893212
2020-11-19,1064150.079070685,992225.315178242,1076901.2557247323,1110653.806238982,1097287.5544823285,1068243.602138994,41261.77026908363
2020-11-20,1065535.268521925,992735.9228060832,1078543.6594450802,1112006.3820871275,1098824.9647634102,1069529.2395247254,41610.02816881655
2020-11-23,1066804.6011863688,993940.110908218,1080367.6103063645,1111121.4668793075,1097644.44192419,1069975.6462408898,40885.18530659964
2020-11-24,1063252.7304540314,986971.5291521936,1077783.389972789,1107024.3946429596,1094341.854033538,1065874.7796511021,42138.05458004057
2020-11-25,1058762.53248045,981369.7049201576,1072673.7860403426,1103383.0663860922,1088060.5518620815,1060849.928337825,42451.7434548191
2020-11-27,1057151.3914071028,979612.7070272268,1070929.077284966,1101601.956948898,1086870.843955015,1059233.1953246417,42519.41039687341
2020-11-30,1058063.1227696843,978911.3743332868,1070957.647654125,1099767.8372187484,1085061.251748613,1058552.2467448914,42185.907639541096
2020-12-01,1054382.3892166018,975081.8235745676,1067401.0316648493,1095637.423565395,1080055.3471938488,1054511.6030430526,41997.761634874674
2020-12-02,1053260.1067427837,977839.9755811384,1070976.8139134878,1099422.660403774,1078078.2244346468,1055915.556215166,41746.23615173312
2020-12-03,1051108.923837717,976887.9350916204,1068681.079995412,1098396.77945584,1076850.956645634,1054385.1350052445,41623.69898615873
2020-12-04,1056284.075637137,979156.946823594,1073509.965502638,1102830.8090486384,1080706.812205088,1058497.7218434191,42388.42432975116
2020-12-07,1054749.956314751,978462.0672568677,1069035.939775112,1095565.347454753,1075103.566123733,1054583.3753850434,40259.0565723405
2020-12-08,1059601.0850049448,983654.6212633068,1073237.194842032,1096644.0464976153,1079505.1202039355,1058528.413562367,39284.62126476608
2020-12-09,1062428.0215968157,983957.267565108,1073978.0743492048,1097817.245122464,1081802.5098618993,1059996.6236990984,39722.21649275068
2020-12-10,1056761.6083373642,976708.1027499508,1069219.3934641758,1093936.9451169637,1075581.3629290666,1054441.4825195041,40676.858471654064
2020-12-11,1058909.9393283655,977615.3680765574,1070327.489194784,1096272.8616749847,1077660.356287699,1056157.2029124782,41106.80253563649
2020-12-14,1060251.4238517391,978567.8384489424,1070357.3771583128,1096932.379225558,1078513.6140918434,1056924.526555279,40982.91660652402
2020-12-15,1057655.3910178947,975650.9750341236,1067385.5675031384,1092346.9281197384,1074955.3376963595,1053598.839874251,40595.35303685556
2020-12-16,1061137.0724303515,982905.833334773,1073393.0164939205,1094524.3209606805,1080438.8522029282,1058479.8190845307,39299.61074976325
2020-12-17,1061374.5002332986,984559.430608824,1074483.4928640798,1095211.6935979526,1081128.9552120178,1059351.6145032344,38954.16389072032
2020-12-18,1062563.5848106197,988167.4473675916,1075452.7873435782,1097841.7342225984,1083921.044819273,1061589.3197127322,38462.604617804725
2020-12-21,1059163.9881559133,985073.0756337056,1071543.429105093,1094620.655891928,1080835.93811018,1058247.417379364,38380.625498831876
2020-12-22,1057122.568984738,982760.3277877248,1069518.6719252218,1092563.9187287954,1079155.4313040683,1056224.1837461097,38525.075204163004
2020-12-23,1056394.2418266626,979985.9079080292,1067676.5148872717,1090005.0217858648,1076924.9754601973,1054197.3323736049,38710.68760667507
2020-12-24,1054345.666974944,978009.870598932,1068177.2719200898,1089896.729887199,1078081.631321255,1053702.2341404841,39607.24972097074
2020-12-28,1056175.1041354751,979437.3114381094,1069676.9340606558,1091149.4601039283,1079865.8454074888,1055260.9310291314,39626.42167664434
2020-12-29,1055303.6840205449,981816.0330210528,1071358.7871718474,1092430.6815115586,1078843.062710889,1055950.4496871785,38957.99263131916
2020-12-30,1054367.9066957713,981311.1707732052,1071204.7954184974,1091815.543541605,1080260.0695568742,1055791.8971971904,39200.40393604042
2020-12-31,1056972.4915458478,983251.0938121892,1072998.626927154,1094531.3574683394,1081538.3713030398,1057858.388211314,39247.696218207086
2021-01-05,1001684.595895406,1002016.5473131988,998351.3692030004,997894.6166214008,997496.1975896618,999488.6653245336,1950.2133130110965
2021-01-06,1001093.8787375722,1004190.646232894,1000992.235103428,999938.1437792204,996170.8599641612,1000477.1527634552,2579.5496835690037
2021-01-07,993385.148455548,994314.709598152,994849.5115374696,992477.6713650484,988038.5170030884,992613.1115918612,2426.4468309563226
2021-01-08,993525.2997836656,995862.358778298,997340.061138947,994414.6265012672,988960.9429967238,994020.6578397803,2842.9423424506413
2021-01-11,988926.790149098,986182.8144503052,987132.7567534364,991314.49371421,983539.373935312,987419.2458004724,2611.8916677519787
2021-01-12,985779.4725304866,983393.5115552192,983918.7825474388,988773.7525603392,980232.195089558,984419.5428566083,2815.8811517125396
2021-01-13,987818.6096945334,986008.7759249026,986442.6354203868,989236.7761186244,980692.8905974304,986039.9375511755,2903.0156446791643
2021-01-14,987256.393658086,987000.3989695166,985716.148044976,992028.1714453336,983198.2654911794,987039.8755218184,2878.94969676535
2021-01-15,985318.1795625866,984488.6804390964,983535.9147164144,988820.7413597387,978655.2355575796,984163.750327083,3282.1872108572893
2021-01-19,980532.998175507,981214.580158404,978356.8411255282,985578.454221181,974488.114225669,980034.1975812579,3631.899007882881
2021-01-20,983773.41204542,984993.3147763036,979712.3283917,988479.3102917866,979369.1080197704,983265.494704996,3412.741866808031
2021-01-21,992243.9723244704,991734.5509397264,985864.8007723028,992973.6667662384,983598.2986390396,989283.0578883555,3805.2173604815007
2021-01-22,991469.4141557732,990462.781444466,985340.2501782904,990737.4203500856,981871.285949638,987976.2304156506,3747.750719032323
2021-01-25,987986.7119301168,988433.2961354196,983264.405652886,989120.1147600831,979935.7722525676,985748.0601462147,3564.941420193867
2021-01-26,989799.0228620616,990392.0778805906,985212.945065506,991910.2315357388,981824.4974890604,987827.7549665915,3741.7801972044363
2021-01-27,988077.7658319692,990061.1348526324,984882.9725590944,990100.3958636372,980550.0978348128,986734.4733884291,3629.7410790466024
2021-01-28,978179.6833472498,984422.3431299864,976608.1310480064,979882.7135423786,973492.5715370215,978517.0885209285,3626.036279554591
2021-01-29,979964.6068492268,984681.7913065724,974912.0792504492,978447.2343461118,974328.780072854,978466.8983650429,3758.4351421712413
2021-02-01,974574.8171690592,979255.189402296,969616.361923174,973635.3704390776,968930.7574531412,973202.4992773496,3736.679031516907
2021-02-02,982139.3458786889,983271.1386799894,975232.0961298076,977095.0909240588,976369.4690194884,978821.4281264066,3246.048366909947
2021-02-03,977829.4365669388,979898.224666412,971617.1580158864,973304.7725824844,976172.0625853672,975764.3308834176,2992.2718547231575
2021-02-04,976069.70764278,976544.8351522963,969777.1058184992,970638.416962254,974921.8327318263,973590.3796615312,2825.0232899496605
2021-02-05,974787.3609172844,969090.652644736,962081.8982198442,964819.8281361524,967480.9044844386,967652.1288804911,4290.911365949537
2021-02-08,976174.779504484,967650.3475071816,964967.022171169,963154.3611324816,969192.2110618938,968227.744275442,4489.776771697461
2021-02-09,979175.7121337188,972604.4771950254,969422.0927092002,966862.6272348677,974578.1289283606,972528.6076402345,4246.03487545416
2021-02-10,979444.5152691684,973629.1849876882,971935.9508174652,968968.446584533,975599.5005689574,973915.5196455624,3517.9481664416267
2021-02-11,981166.2954020676,974939.407424875,974002.1817682816,971051.713383608,978133.554973475,975858.6305904614,3485.524729272743
2021-02-12,977624.010251276,972721.1561981188,970089.1458280912,968389.7755381636,974292.9247771336,972623.4025185567,3229.519853865739
2021-02-16,971725.889422408,967118.9552730625,967054.270430738,967102.7056659006,969268.8046180512,968454.125082032,1840.4755117737518
2021-02-17,964159.3666795956,961419.549104873,957399.2696132328,961183.0923494956,959897.9320542832,960811.841960296,2199.724433269811
2021-02-18,961034.5524965612,956972.2564833552,954000.9473594094,960579.5855503888,957864.4890380398,958090.3661855508,2564.7215134488456
2021-02-19,959653.6321661344,955028.4377663411,952906.4652641336,958904.0004426986,955748.9890664936,956448.3049411603,2504.1667995517337
2021-02-22,959058.4784295092,954122.422531462,951876.0465792562,958362.334313166,955207.7809396542,955725.4125586094,2672.7447466037165
2021-02-23,960667.8351362258,955310.2784850908,955458.4056725696,954911.3298061448,956964.105462848,956662.3909125759,2120.3121737982065
2021-02-24,958982.8588621784,953655.5797864664,953307.6047889924,953568.6664197546,954722.894606621,954847.5208928026,2123.3975512442867
2021-02-25,957661.7600706654,952041.7051782014,950642.58570333,954810.1042889244,953107.9149431976,953652.8140368639,2423.4285805938734
2021-02-26,948232.2550231916,940044.479496982,936453.2834081108,944481.2303090316,939051.6781114428,941652.5852697517,4187.523107842958
2021-03-01,942472.3931371524,941429.3469804436,936832.0623011944,942767.4283394672,945872.4858163672,941874.7433149249,2924.4837722885763
2021-03-02,947518.7258439796,939603.889953634,935229.4064619064,943991.201027748,943913.512925801,942051.3472426139,4234.426660289948
2021-03-03,946774.909245156,939916.3255976872,934848.1390784872,943000.7445361367,944668.1734310872,941841.6583777107,4154.1750250371815
2021-03-04,938484.324216982,933800.3380274216,927484.9778234288,936245.2161608958,936251.962821036,934453.3638099529,3786.269430009457
2021-03-05,929670.2336713058,926830.3074935208,921347.358554645,929496.8132050368,928888.4828247804,927246.6391498577,3117.934826932718
2021-03-08,936396.9070143858,927712.518337799,922977.7548134472,930360.047425469,931034.1302075837,929696.2715597369,4386.404536140463
2021-03-09,931110.4616789364,920610.1416198992,916330.5848303736,924739.7943006284,924616.3508941944,923481.4666648064,4908.208106882569
2021-03-10,942089.8417805232,928054.8566482328,928351.6302083284,934665.4252318786,936679.462737296,933968.2433212518,5297.388407073472
2021-03-11,945083.8066608384,930808.5537916408,931131.506437726,936624.1515667704,940404.8367618752,936810.5710437702,5471.305360583694
2021-03-12,946694.3405455804,932878.429063968,930023.1155650727,937130.5134787208,941511.8614168476,937647.6520140378,5965.252108155802
2021-03-15,943693.7829021076,927391.0558806426,923197.1908190848,933815.1113328038,934514.4707140408,932522.322329736,6981.825878294676
2021-03-16,945153.8754793376,929744.1864238796,925620.4820581836,935877.7723471534,936151.1005689268,934509.4833754962,6627.105015560244
2021-03-17,943390.0145686562,928656.8394513092,924812.6438751871,933939.0682755096,935434.1501635538,933246.5432668433,6330.106870121109
2021-03-18,941954.7581417628,928128.074566728,924188.709595636,933696.6935808206,934468.6719978348,932487.3815765564,6047.986119980422
2021-03-19,936384.278474795,921659.7429209546,918309.60956581,928242.7557766208,928950.7464120944,926709.426630055,6277.47725012964
2021-03-22,936517.6728296578,922207.8277582692,918834.9386448588,929646.6114709612,928940.9334942424,927229.5968395978,6176.20335454673
2021-03-23,939718.0595204734,925785.1027718572,921314.4762037544,933566.36886921,933191.2829380296,930715.058060665,6449.6681566362295
2021-03-24,941053.9072448538,924224.2118730108,919454.321428858,932783.528073353,933980.7872617928,930299.3511763737,7614.5462178170355
2021-03-25,941603.3287906864,923465.215644374,918877.802447258,931580.9992954414,934971.2232739998,930099.7138903519,8101.9359330227235
2021-03-26,938890.8963237068,921808.8966474412,917690.4744111168,931067.9009803258,932981.3241747476,928487.8985074677,7697.572130414838
2021-03-29,939131.0187123548,925604.9794882268,920978.1043969416,933187.9655210052,934130.4011224684,930606.4938481994,6472.564745954315
2021-03-30,934623.9994889192,923066.2129378942,918144.1920806824,930820.1148883164,930299.683420843,927390.840563331,5945.4653218882295
2021-03-31,930774.580499396,919326.3012033404,914998.3135369336,927800.257710368,926948.4657554872,923969.5837411049,5863.43830523546
2021-04-01,929911.8286963349,920965.9973073888,913688.6700592308,926953.5207554022,926084.6497358576,923520.9333108428,5699.12170306069
2021-04-05,934491.1184798866,930228.635224566,920276.3222232016,933773.7701035034,933291.4549245074,930412.260191133,5272.524115857382
2021-04-06,935289.3107154034,930795.3458842828,920959.264183342,934748.4072838082,936055.9528021304,931569.6561737932,5607.978612320939
2021-04-07,937343.6608662067,934630.455592926,924506.7587304747,938534.1707326396,939439.1209745588,934890.8333793612,5438.271650146984
2021-04-08,935971.7578586648,932942.4180761436,923155.7542815012,935876.9220470012,937979.1159667268,933185.1936460076,5265.750223029977
2021-04-09,939981.9813086946,937914.2813861482,928667.3270431664,941108.3700431272,943177.2979290296,938169.8515420333,5046.910194312518
2021-04-12,938556.09478553,934494.596319174,927256.7393621048,939133.7435500622,941344.9370750738,936157.222218389,4970.102095959499
2021-04-13,936967.8757218368,933440.6974305124,926278.2942448516,938032.3553602695,940290.6575835082,935001.9760681957,4889.955578772779
2021-04-14,941252.0597981302,937740.750606149,929185.826203194,942030.8164121916,944473.5349734318,938936.5975986194,5331.056623062065
2021-04-15,938686.930845274,934611.637369682,927463.6939817548,940327.167944335,941675.8042509576,936553.0468784006,5126.899660863321
2021-04-16,947027.8078226696,942412.884004902,933253.6108636505,947575.2950319592,949431.1486233696,943940.1492693102,5821.230733232078
2021-04-19,948403.7435550909,943428.7694245132,933610.3556003886,947464.155023312,949324.2020489228,944446.2451304455,5779.546631368435
