date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,585.80419921875,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,518.827974874305,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,403.58128613381103,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,919.3312260889563,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,970.166310155276,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,720.1985930758345,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,560.5323230441521,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,478.66692186129904,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,720.2314759330773,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,485.61285248937287,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,646.0785014755703,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,477.60865524205434,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,443.9949791431544,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,437.17297914953775,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,467.02454010288466,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,51.652845544705144,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,141.39321027856053,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,128.99358554538952,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,10.810279467848757,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,552.9914133067001,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,557.728854357913,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,558.759436819817,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,106.53709321849693,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,843.2419116386874,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,712.0230109367392,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,476.19586527991265,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,560.5094929295719,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,561.7210063487445,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
