date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,0.016983867,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,0.030194283,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,0.040659323,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,0.024036586,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,0.018927589,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,0.009571061,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,0.018778935,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,0.033145353,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,0.025248244,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,0.026623532,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,0.02252604,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,0.030310512,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,0.025716022,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,0.030507728,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,0.027550682,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,0.0194467,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,0.03111647,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,0.0075412244,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,0.0090895,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,0.024697497,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,0.025264308,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,0.053071618,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,0.028186142,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,0.010302886,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,0.020424262,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,0.016048715,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,0.010536417,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,0.026048392,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,0.01583597,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,0.023067549,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,0.020025983,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,0.027969241,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,0.012462512,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,0.010987699,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,0.016068295,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,0.02423817,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,0.018455997,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-27,0.02311702,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-28,0.043293104,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-02,0.021431461,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-03,0.034057453,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-04,0.069106266,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-05,0.022552297,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-06,0.019968942,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
