date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,105.999755859375,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,264.10811338430665,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,335.27482336008273,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,743.4654529877083,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,1134.209066649534,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,479.20690871474636,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,479.8412018196048,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,681.7100199130083,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,677.514943189329,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,988.3401744815917,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,497.4571853198948,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,480.6208923766291,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,718.8323854421449,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,696.6035413811937,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,491.7629728029062,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,671.0636467965738,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,519.4239117106556,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,320.5741137216219,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,359.9009393924168,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,602.1638144296393,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,548.3139599129012,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,907.8531804224493,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,643.7230754696185,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,265.90314641493796,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,813.7059686186079,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,904.3160320390612,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,471.9612735837674,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,194.1997096799372,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,528.8509409521023,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,1028.2701069764075,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,632.4002300247498,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,347.23525687162623,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,624.5713663231517,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,559.7219556388382,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,696.7984070075436,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,483.20029026545046,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,540.8263800285895,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,749.2183746803913,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,566.8669254537489,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,180.82991006030707,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,458.60066238698386,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
