date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,481.67181396484375,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,447.04341626051615,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,1008.5645478459021,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,610.1970280183355,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,428.4332753230485,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,389.6888722625798,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,537.6717613740514,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,679.0734864276521,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,615.4580173811665,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,391.4108679496167,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,344.7577788093597,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,294.9188559341044,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,412.5452643397461,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,198.59926566290972,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,199.08155897826418,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,249.98195218168715,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,309.23208938400455,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,120.76533413324587,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,614.9056559260936,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,473.55553917571496,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,557.0506295117181,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,556.9630459191609,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,558.8548934095595,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,1052.6605188755132,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,1047.3625097022903,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,1038.9577682888857,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,721.7388219059013,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,594.3820097616708,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,650.2638655074458,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,136.377540090682,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,145.38898312506737,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,706.026107403828,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,653.3945204246777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,669.6294608838522,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,863.8357288576199,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,268.37556388797384,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,433.29868664220163,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,720.9920104519753,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,598.7862925491254,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,685.2956108165263,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,423.8546935009772,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,278.67012025894155,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,27.051722409360956,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,521.0488640039512,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,709.7443644389028,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,403.05252332092573,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,349.1132147699132,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,980.8506823246339,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-18,248.7802325044252,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-21,445.4353762299712,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-22,480.6902223964301,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-23,633.7997283389973,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-24,934.1402402833786,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-25,382.35742613997536,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-28,304.6589562339216,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-29,360.23715816559786,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-30,460.6355535938344,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
