date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,0.4507338,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,0.43522304,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,0.43522304,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,0.7626041,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,2.6971102e-06,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,0.32490408,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,0.41231072,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,0.0997242,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,0.18434842,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,0.1808981,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,0.38130322,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,0.03326732,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,0.3480359,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,0.38129634,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,0.38129622,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,1.3411045e-07,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,0.028107107,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,0.028107107,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,0.7626064,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,0.7626064,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,0.61766946,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,0.61766946,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,0.6009784,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,0.6009784,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,0.0010382533,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,0.0010382533,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,0.020382792,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,0.020382792,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,0.0,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,0.6318908,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,0.6318908,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,0.7626064,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,0.38025415,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,0.59992933,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,0.38130835,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,1.50203705e-05,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,0.123841584,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-09,0.5597194,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-10,0.32224268,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-11,0.32215816,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-12,0.46744478,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-15,0.46761388,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
