date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.1344707,0.3655293,0.13447075,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.11557149,0.2581963,0.3141559,0.3120763,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.2969164,0.10923275,0.29692543,0.29692543,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.10923177,0.29692274,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.16358425,0.35200736,0.35413092,0.13027748,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.10923177,0.29692274,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.47521767,0.17513673,0.1748228,0.1748228,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.1748777,0.47536692,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.109335795,0.2972055,0.29625314,0.2972055,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.3655293,0.1344707,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.1748777,0.47536692,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.38480514,0.14158286,0.33202904,0.14158286,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.47536665,0.17487761,0.1748782,0.17487761,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.1748777,0.1748777,0.1748777,0.47536692,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.29692274,0.10923177,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.1344707,0.3655293,0.13447075,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.1344721,0.1344705,0.3655287,0.3655287,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.17492585,0.17486748,0.17486748,0.4753391,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,0.10923177,0.29692274,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.30234224,0.30234224,0.111225486,0.28409007,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.13446984,0.36552694,0.13447623,0.36552694,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.16047834,0.16047834,0.24281794,0.43622538,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.35873824,0.13197242,0.15055111,0.35873824,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.25040877,0.15886953,0.15886953,0.4318522,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,0.10923177,0.29692274,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,0.1344707,0.36552927,0.13447079,0.36552927,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,0.47516686,0.1748041,0.17522489,0.1748041,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.47536692,0.1748777,0.1748777,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,0.3655293,0.1344707,0.3655293,0.1344707,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,0.29692274,0.10923177,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,0.38377523,0.141183,0.33385873,0.141183,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,0.47536406,0.17487867,0.17487864,0.17487864,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,0.17487949,0.17487732,0.47536585,0.17487732,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,0.47536686,0.17487772,0.17487769,0.17487769,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,0.4753219,0.17495582,0.17486113,0.17486113,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,0.17487772,0.47536686,0.17487769,0.17487769,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,0.36552933,0.36552924,0.13447072,0.13447072,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,0.13452858,0.3656866,0.36525622,0.13452858,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-18,0.13483611,0.36652258,0.36380517,0.13483611,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-21,0.3655293,0.3655293,0.1344707,0.1344707,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-22,0.1344707,0.3655293,0.1344707,0.3655293,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-23,0.1344707,0.3655293,0.3655293,0.1344707,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-24,0.18873572,0.17194061,0.46738306,0.17194061,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-25,0.14366828,0.14366896,0.39053088,0.3221319,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-28,0.17487763,0.17487799,0.4753667,0.17487763,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-29,0.1344707,0.3655293,0.3655293,0.1344707,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-30,0.10923177,0.29692274,0.29692274,0.29692274,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-31,0.1748777,0.1748777,0.47536692,0.1748777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
