date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,20.43440818786621,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,5.5625028409512325,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,16.655152526542597,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,26.104961479749846,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,45.50423720941818,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,51.3121064875654,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,50.320754507396785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,29.85836169015499,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,31.56933124868012,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,28.41121071567575,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,24.2035902897813,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,35.6057679401924,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,32.976698503370514,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,23.712133551110348,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,28.826248264028397,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,24.70624670607533,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,27.05110736605438,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,25.235998435601527,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,20.8948738037212,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,26.97527433014671,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,19.29221923879574,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
