date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,9.116828918457031,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,22.50792106037766,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,18.602399483057876,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,16.169995488550192,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,9.469004102832907,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,41.91430524904611,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,50.658127652999625,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,32.89306118395027,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,10.469806843776846,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,24.909856324523556,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,35.75534031425666,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,37.40459376095534,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,40.367141617156264,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,49.07635172024289,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,14.44394309640935,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,39.42222929908782,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,39.5063242654786,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,36.38575919130522,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,54.74255992710012,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,65.1055112840467,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,68.42050870844875,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
