date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.1344707,0.1344707,0.3655293,0.3655293,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.11252612,0.27571842,0.30587772,0.30587772,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.15648763,0.33651802,0.35050678,0.15648763,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.15281759,0.16850634,0.26327476,0.4154013,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.25,0.25,0.25,0.25,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.35949892,0.13225225,0.35949892,0.14874993,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.29692274,0.10923177,0.29692274,0.29692274,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.11270195,0.30635568,0.30635568,0.27458668,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.21062352,0.33336854,0.33336854,0.122639425,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.13505384,0.13505384,0.36711442,0.36277792,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.1344707,0.3655293,0.1344707,0.3655293,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.11431243,0.31073344,0.31073344,0.26422077,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.29692274,0.29692274,0.29692274,0.10923177,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.1344707,0.1344707,0.3655293,0.3655293,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.25,0.25,0.25,0.25,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.121876724,0.3312953,0.3312953,0.21553265,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.18965162,0.18965162,0.43104511,0.18965162,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.25,0.25,0.25,0.25,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.3595777,0.14856344,0.3595777,0.13228123,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.13287269,0.19003032,0.36118543,0.31591153,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.1344707,0.3655293,0.1344707,0.3655293,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.29692274,0.10923177,0.29692274,0.29692274,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.39942896,0.14694169,0.30668768,0.14694169,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.45874012,0.20373784,0.16876104,0.16876104,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
