date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.28249547,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.29878026,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.51782745,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.35735214,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.43799567,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.29634565,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.4131137,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.30389452,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.5477687,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.4664537,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.35252538,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.3652207,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.64980817,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.32518125,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.33504942,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.36209023,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.43831068,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.4534099,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.4534295,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.64980817,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.29996213,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.27585328,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.35860354,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,0.44923383,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,0.35882178,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,0.13220556,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,0.4934466,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,0.36529255,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,0.5430318,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,0.48477304,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
