date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,0.24598995,0.25153828,0.24764393,0.25482786,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,0.24274082,0.254665,0.25138685,0.25120738,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,0.24578927,0.2525188,0.24914016,0.25255176,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,0.24988106,0.2514967,0.24211273,0.25650945,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,0.25136817,0.25230622,0.24336678,0.25295883,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,0.24816811,0.25227532,0.24415995,0.2553966,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,0.24324812,0.25482225,0.24533293,0.25659665,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,0.24052633,0.25179633,0.25672182,0.25095558,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,0.24332598,0.2539596,0.24650632,0.25620806,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,0.24740022,0.24817458,0.25371346,0.2507117,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,0.24682567,0.25051865,0.25425667,0.24839906,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,0.26046306,0.2419243,0.25164422,0.24596839,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,0.25431094,0.24568455,0.24707542,0.25292915,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,0.25028703,0.2476604,0.24856846,0.25348413,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,0.2590751,0.243953,0.2468492,0.2501227,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,0.2513171,0.24884675,0.25235885,0.24747728,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,0.25796527,0.2423625,0.24850935,0.25116286,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,0.2498702,0.24163412,0.25609863,0.25239706,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,0.25553071,0.24119833,0.2510547,0.25221628,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,0.25502923,0.24229488,0.2533154,0.24936049,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,0.2556674,0.240557,0.25689688,0.24687877,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,0.25817084,0.24382685,0.2519026,0.24609971,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,0.24996294,0.24766713,0.25347257,0.24889736,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,0.24866554,0.2473066,0.2516381,0.25238976,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,0.25157142,0.26047763,0.24515803,0.24279292,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,0.24505048,0.25780764,0.24909821,0.24804369,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,0.23574099,0.25182992,0.2549398,0.25748926,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,0.23860979,0.2617215,0.25292793,0.24674082,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,0.23723705,0.25707123,0.24911173,0.25658,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,0.23819222,0.26050135,0.24701315,0.25429332,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,0.24161807,0.24715,0.2531743,0.25805762,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,0.249685,0.25236532,0.24613012,0.25181958,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,0.24093866,0.25832057,0.25257552,0.24816526,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,0.25143468,0.24771395,0.24630107,0.25455028,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,0.25382495,0.24790749,0.25604746,0.24222007,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,0.25422823,0.24911611,0.25028428,0.24637134,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,0.256001,0.24493408,0.25352117,0.2455438,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,0.25264674,0.25029135,0.25132552,0.24573638,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,0.25552142,0.24350566,0.25628012,0.24469283,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,0.2551219,0.24736492,0.24766494,0.24984823,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,0.25810525,0.24831417,0.24776994,0.24581061,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,0.25838032,0.24620117,0.24418902,0.25122947,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,0.25169644,0.24794558,0.24801768,0.2523403,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-09,0.24934603,0.24703011,0.25006384,0.25356004,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-10,0.25059065,0.24780141,0.24853922,0.25306877,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-11,0.25301602,0.24626234,0.24855368,0.25216794,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-12,0.25291649,0.24338236,0.2573886,0.24631256,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-15,0.2461296,0.24249263,0.26162806,0.2497497,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-16,0.25419185,0.24849202,0.2512368,0.24607936,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-17,0.2530474,0.24980405,0.25018388,0.24696462,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-18,0.24539958,0.25463727,0.25211772,0.24784546,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-19,0.24619278,0.25367904,0.248637,0.25149116,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-22,0.24404813,0.2501259,0.2535222,0.25230375,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-23,0.23507768,0.2554796,0.25649253,0.25295022,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-24,0.2452313,0.25300497,0.2483741,0.2533896,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-25,0.2568054,0.24736509,0.24397856,0.25185093,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-26,0.24945992,0.24882543,0.24967965,0.252035,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-29,0.25259504,0.2486283,0.24865559,0.2501211,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-30,0.25449315,0.24764286,0.24715823,0.25070578,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-31,0.25489548,0.25278524,0.24144663,0.25087267,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-01,0.257741,0.24474318,0.23893976,0.25857607,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-05,0.25602505,0.2521024,0.24059072,0.25128183,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-06,0.2455232,0.24908851,0.25321838,0.25216994,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-07,0.24894486,0.2509008,0.24667852,0.2534758,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-08,0.23739658,0.2511849,0.25409132,0.25732717,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-09,0.25726396,0.24351549,0.24926643,0.24995413,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-12,0.23593315,0.25439528,0.25493798,0.25473362,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-13,0.26091766,0.24706244,0.24238625,0.24963363,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
