date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,117.7410659790039,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,63.54510666501095,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,36.66205280588449,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,71.18928062951177,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,98.28026885667613,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,82.98126099211656,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,64.71232253512535,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,41.869955908084485,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,31.67281821712634,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,45.474650925352094,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,39.384600561565875,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,75.98873073062633,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,60.973991985232715,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,90.24146890559642,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,75.60556038519007,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,48.44247981231907,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,35.3035096216338,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,84.7515860346563,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,39.54041783136331,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,28.159699020683,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,61.6981451051013,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,95.63874935964482,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,52.364250587570154,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,156.0232281757625,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,198.97181782219397,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,90.93958906639492,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,69.88449722036898,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,92.50888804630638,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,159.513057655825,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,36.32867334629926,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,87.28717044674653,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,27.537552838659476,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,58.28879011687726,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,128.27930922735607,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,130.24370363419146,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,13.762800208885224,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,24.39622886665975,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,119.32181990653375,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
