date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.4981068,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.26354167,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.29827636,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.31484625,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.51312387,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.1397461,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.6410728,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.4881802,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.7626064,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.89059764,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.12184942,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.620677,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.68867296,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.5640117,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.38130322,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.3969669,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.22760463,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.31966925,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.31883425,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.13079996,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.6627471,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,0.7494712,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,0.39513263,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,0.7570046,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,0.2175505,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,0.23579288,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,0.862124,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,0.46571994,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-20,0.503178,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-21,0.29739094,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-22,0.7185309,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-23,0.45281416,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-26,0.47666237,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-27,0.60097843,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-28,0.424893,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-29,0.35384643,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-01,0.19311959,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-04,0.60770154,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-05,0.38790363,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-06,0.4777187,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-07,0.32818037,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-08,0.32299295,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-11,0.46861684,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-12,0.402892,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-13,0.11523074,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-14,0.27856207,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-15,0.3057593,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-18,0.27729952,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-19,0.40334594,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-20,0.4621172,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-21,0.83791625,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-22,0.41925082,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-25,0.4152807,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-26,0.416872,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-27,0.45565963,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-28,0.4496409,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-01,0.4507338,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-02,0.44753662,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
