date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.2379702,0.2379702,0.25446227,0.2695973,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.24033603,0.25911766,0.25567716,0.24486914,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.24773532,0.24589056,0.26048353,0.24589056,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.24479033,0.26562902,0.24479033,0.24479033,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.23609608,0.26266226,0.24370247,0.25753915,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.28757775,0.23671663,0.238989,0.23671663,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.22960773,0.22960773,0.3061531,0.23463145,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.26596445,0.23356198,0.2669116,0.23356198,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.2637474,0.2453195,0.26240453,0.2285286,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.23276973,0.2314428,0.3043447,0.2314428,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.2599586,0.22097142,0.29365414,0.22541586,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.24815717,0.24815717,0.24815717,0.25552845,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.24962266,0.24962266,0.25113198,0.24962266,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.24501911,0.24501911,0.26494274,0.24501911,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.2197676,0.21398705,0.31979316,0.2464522,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.2722296,0.23974629,0.24827783,0.23974629,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.25105128,0.2538257,0.24756151,0.24756151,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.28399178,0.22874567,0.2331734,0.25408918,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.28038126,0.23413284,0.23413284,0.25135309,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.24304523,0.24304523,0.24304523,0.27086434,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.24483865,0.24483865,0.26548406,0.24483865,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.26530272,0.24489908,0.24489908,0.24489908,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.2446088,0.2446088,0.2530024,0.25778002,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.24481118,0.22715884,0.27336583,0.25466412,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.24649945,0.29500043,0.22925004,0.22925004,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,0.24798489,0.25822753,0.24689381,0.24689381,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,0.2480715,0.2480715,0.25578544,0.2480715,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,0.25713187,0.23398589,0.27489638,0.23398589,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,0.24470915,0.22325532,0.29616034,0.23587522,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,0.2493224,0.25203285,0.2493224,0.2493224,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,0.24768902,0.25693294,0.24768902,0.24768902,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,0.29593787,0.22893938,0.2464205,0.22870226,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-20,0.2760014,0.23641445,0.2511697,0.23641445,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-21,0.24665637,0.24473418,0.24473418,0.26387525,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-22,0.25,0.25,0.25,0.25,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-23,0.25,0.25,0.25,0.25,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-26,0.25342134,0.24885955,0.24885955,0.24885955,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-27,0.24780688,0.23988111,0.27243087,0.23988111,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-28,0.25285265,0.23323,0.28481805,0.22909929,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-29,0.26518053,0.22814101,0.2619729,0.24470551,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-01,0.29138163,0.23620614,0.23620614,0.23620614,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
