date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2019-01-03,0.0098576695,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-04,0.005038634,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-07,0.001826331,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-08,0.0028515905,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-09,0.002923444,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-10,0.0132661015,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-11,0.006883681,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-14,0.0064712614,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-15,0.020993248,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-16,0.00727877,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-17,0.014136523,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-18,0.035681352,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-22,0.02747108,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-23,0.009369433,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-24,0.042506352,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-25,0.035064653,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-28,0.011375859,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-29,0.06811935,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-30,0.07877968,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-31,0.013242498,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-01,0.014196292,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-04,0.037964582,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-05,0.023380205,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-06,0.036337316,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-07,0.028435394,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-08,0.045662448,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-11,0.01925017,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-12,0.029021174,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-13,0.02729173,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-14,0.061724544,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-15,0.04409598,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-19,0.027097508,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-20,0.013039991,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-21,0.021724194,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-22,0.043013245,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-25,0.021702364,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-26,0.0068508834,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-27,0.009706199,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-28,0.015145868,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-01,0.009664848,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-04,0.02353482,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-05,0.013004944,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-06,0.009877846,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-07,0.0082604885,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-08,0.021888971,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-11,0.0043658316,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-12,0.013526827,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-13,0.0047539175,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-14,0.009147853,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-15,0.009111553,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-18,0.019646496,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-19,0.009486005,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-20,0.031465426,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-21,0.032447547,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-22,0.019650698,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-25,0.047754034,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-26,0.036771983,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-27,0.036404625,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-28,0.016986668,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-29,0.041050553,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-01,0.03180416,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-02,0.028257161,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-03,0.033467785,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-04,0.04444644,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-05,0.037867054,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-08,0.03292097,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-09,0.038753495,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-10,0.04423982,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-11,0.041929096,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-12,0.025146216,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-15,0.034835666,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-16,0.0071598142,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-17,0.03239736,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-18,0.019088432,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-22,0.016220152,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-23,0.031126127,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-24,0.046969995,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-25,0.025140315,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-26,0.02470623,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-29,0.023299426,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-30,0.016129509,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-01,0.0075481683,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-02,0.011889771,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-03,0.027107298,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-06,0.012233511,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-07,0.0012061447,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-08,0.023513183,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-09,0.02140069,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-10,0.03634061,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-13,0.023354322,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-14,0.02664429,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-15,0.05585207,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-16,0.04138428,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-17,0.013541371,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-20,0.04661967,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-21,0.050124094,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-22,0.03989634,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-23,0.00786905,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-24,0.021639436,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-28,0.018198252,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-05-29,0.02445738,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
