iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,-0.014364259882414965,0.06004732682234648,-0.642416124662028,-0.968720732992395,-0.0684184663629743
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.038219439208549755,0.11700490598372146,0.11972427976129116,0.15340900998600332,-0.11560885559778525
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,-0.14608461701470765,0.07101620148449875,-2.3979841862281317,-3.475605071124714,-0.14948090835455394
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.35778962387206176,0.1413453012593759,-2.7026065357643683,-4.440219094699531,-0.3763879910767004
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,-0.07649811638529647,0.17192123695495717,-0.5857870108437684,-1.0532649717068217,-0.299048799442375
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,-0.08003946763010672,0.16200852598916998,-0.6434882244912642,-0.9834391352806229,-0.09917089366715748
