date,transaction_cost_mean,transaction_cost_sd
2021-04-28,549.1440587499998,184.41831758910308
2021-04-29,975.5501796601375,211.4895462209544
2021-04-30,597.8711031608174,411.63885254144924
2021-05-03,807.5710154784053,326.8620598571634
2021-05-04,837.9100603882777,102.29588187443494
2021-05-05,790.1748113313055,222.3782317759542
2021-05-06,545.2559237922344,234.9852286706806
2021-05-07,660.45319322515,108.42948657654418
2021-05-10,860.2875269492175,276.98064465728737
2021-05-11,805.3549265400723,180.76057958714713
2021-05-12,764.5571748132022,278.43754652800874
2021-05-13,456.5151171932924,376.11892232166485
2021-05-14,542.2007505887962,260.14845192258275
2021-05-17,430.68797793700196,408.0012046581465
2021-05-18,569.3008814869042,300.2927180270034
2021-05-19,602.549043068335,88.75482296027542
2021-05-20,380.0458252657811,252.53481347981236
2021-05-21,679.6901716677105,200.32605829290256
2021-05-24,601.1749703902615,398.24112382427234
2021-05-25,531.9797694731581,116.88341685363086
2021-05-26,476.14552461472067,111.65206034654237
2021-05-27,524.1754783707772,143.82513552926116
