date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.24824354,0.26015183,0.24371801,0.24788666,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.24440989,0.25763604,0.24927177,0.24868234,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.24501295,0.25487167,0.24804664,0.25206873,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.2513444,0.2486134,0.2505106,0.24953163,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.23488976,0.2638722,0.2519299,0.24930814,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.24035287,0.26031256,0.24870111,0.25063345,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.2396758,0.2612293,0.25219133,0.24690354,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.23149098,0.2615064,0.25534156,0.25166103,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.23840855,0.2564718,0.2538621,0.25125754,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.23451264,0.25046328,0.25806284,0.25696126,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.22992866,0.25731,0.2598257,0.25293562,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.24183014,0.25232163,0.2555682,0.25028002,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.2414738,0.251261,0.25309646,0.25416875,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.23581235,0.25643396,0.2501267,0.257627,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.24380009,0.25570768,0.24669422,0.25379804,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.24549212,0.25662333,0.24994217,0.2479424,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.24349159,0.25693297,0.24796142,0.251614,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.24273463,0.26226333,0.24752338,0.24747865,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.2398627,0.25706506,0.25188437,0.2511879,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.23902313,0.2530531,0.2562147,0.251709,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.24684569,0.25927025,0.24927296,0.24461111,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.25096536,0.25590116,0.24859934,0.24453406,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.2486487,0.25786585,0.24886756,0.24461785,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.24352,0.26130205,0.2482065,0.24697144,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.24283238,0.26834542,0.24696623,0.24185592,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.24204805,0.25816387,0.25580227,0.24398585,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.23556319,0.2676525,0.25036517,0.24641915,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.23612332,0.26319587,0.25337783,0.24730301,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.23265575,0.26778883,0.25067332,0.24888207,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.24582686,0.25116426,0.25327608,0.24973279,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.2454545,0.25190106,0.2534596,0.2491848,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.24529575,0.24801879,0.26047343,0.24621202,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.23817562,0.25749692,0.25361308,0.25071436,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.244882,0.24738613,0.25351697,0.2542149,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.25353867,0.24822572,0.25093353,0.24730213,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.2503613,0.24736905,0.25586075,0.24640891,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.2462472,0.2515403,0.25428396,0.24792849,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.25670952,0.24762104,0.24977767,0.24589181,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,0.24799381,0.25240505,0.25067425,0.24892688,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.246839,0.2511805,0.2532309,0.24874958,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,0.25060403,0.25213256,0.2504625,0.2468009,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.25260064,0.2564564,0.24517053,0.24577245,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.25112486,0.25912413,0.24329063,0.24646041,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.24220198,0.26003814,0.2483141,0.24944581,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,0.2505435,0.25259718,0.24887018,0.24798916,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.24668168,0.25623438,0.24800521,0.24907874,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,0.24803214,0.25758648,0.24684371,0.24753772,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.262835,0.24662192,0.24562092,0.24492218,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.24234991,0.25835693,0.25227395,0.24701925,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.24756461,0.25430128,0.2502522,0.24788195,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.25084418,0.24938305,0.24771057,0.25206223,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.249422,0.25608832,0.24207361,0.2524161,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.25106153,0.25039098,0.2526049,0.24594255,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,0.2512218,0.25477692,0.24590075,0.24810047,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,0.25588852,0.25192645,0.24771932,0.2444657,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,0.23993252,0.2620936,0.24999213,0.2479817,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,0.24826582,0.25989908,0.24821937,0.2436158,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,0.2533866,0.25309426,0.24723119,0.24628796,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
