date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2019-01-03,636.7362670898438,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-04,119.0844992476144,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-07,14.364636252658176,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-08,2.268883850286618,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-09,433.87312755731125,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-10,1042.6365580809224,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-11,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-14,699.683875203391,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-15,199.01945295466254,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-16,198.70479721534352,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-17,382.42287092732226,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-18,823.4630765348429,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-22,740.03426171292,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-23,726.7677729022269,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-24,301.93873435874923,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-25,674.9545149814886,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-28,635.0538635495917,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-29,419.71376328977345,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-30,684.1777681691829,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-01-31,397.98782273302135,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-01,687.9883610100658,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-04,532.5852647045092,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-05,646.5813639644143,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-06,855.9079152469236,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-07,425.525971192374,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-08,428.4686817716409,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-11,514.5292652208423,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-12,433.3437771740911,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-13,758.7485305307448,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-14,767.8812793022174,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-15,985.0246455567607,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-19,702.851907996906,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-20,0.0,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-21,285.72937969858106,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-22,404.967512418774,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-25,1163.3213324774244,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-26,555.3403679210201,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-27,505.556146010524,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-02-28,994.2453900768242,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-01,208.3159337054091,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-04,1113.1800849706033,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-05,802.5189006250605,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-06,810.686181600346,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-07,483.7248313885134,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-08,284.4025764784247,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-11,841.7608598695872,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-12,967.1907988946642,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-13,467.5008310377114,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-14,813.3533768361174,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-15,403.56385351059265,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-18,875.7240822208059,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-19,458.08152334655483,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-20,820.7089600932701,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-21,484.37211519381265,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-22,45.78190723110234,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-25,91.57162227997645,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-26,552.9131100362215,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-27,571.2313543642756,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-28,427.13398933805456,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-03-29,700.769371102952,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-01,454.65662649883257,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-02,890.198858126377,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-03,562.1687285076381,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-04,122.75506079890249,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-05,481.44329947508686,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-08,538.4239170018883,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-09,396.2662686635646,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-10,895.0709158710063,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-11,499.7798535629953,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
2019-04-12,446.8089737707173,0,2010-01-01,2018-12-31,2019-01-01,2019-12-31
