date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,31.873249053955078,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,63.42797686648143,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,35.868878427490536,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,29.75717697036882,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,27.80136458966666,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,33.34642326998731,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,44.16913629958342,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,25.382149040831514,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,21.34388386957316,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,20.988061781412657,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,23.061886147572125,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,18.952557324702685,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,16.44215851260662,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,45.380268446338555,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,49.00962605911443,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,25.172099671549827,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,26.619703092855733,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,29.387578900799543,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,32.680897899454116,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,34.34203785982987,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,10.919884182546653,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
