date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.21403277,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.59405273,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.45674068,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.76260644,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.20678997,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.28315926,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.47634926,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.74992865,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.33257392,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.15899616,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.59916824,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.5831601,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.4935093,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.4621172,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.092149034,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.4232009,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.22415456,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.5146004,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.4189412,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.3228063,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.14810935,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.0069022477,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.34258643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.3447866,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.5101167,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.48717707,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.5133235,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.440888,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.32033062,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.296109,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.45434394,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.59156203,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.1848074,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.16252942,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,0.39857632,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,0.4474731,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.07046637,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.16961354,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.20524013,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,0.25562388,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.9242344,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.40537742,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.3353028,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.32699305,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.26640737,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.30462834,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,0.1412737,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,0.16804652,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,0.4507338,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,0.39035413,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,0.68001425,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,0.3666449,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,0.2711726,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,0.4507338,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,0.2647969,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,0.43336543,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,0.6244482,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,0.48045835,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,0.3615603,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
