date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,18.232070922851562,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,22.64607705436053,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,11.965263135308199,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,18.98633429184911,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,9.858359655214512,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,39.406352067193936,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,27.39617810311785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,15.949482537002481,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,13.790529294009538,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,9.84143317219898,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,27.781793078287226,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,11.969395747138549,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,62.70078959249262,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,29.34880929241905,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,84.17288287022326,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,14.826915565140057,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,68.22761717276906,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,37.030943444730674,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,10.321237497014891,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,11.815406103906414,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,22.68405884041099,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,36.65295455451311,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,39.17778328657981,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,29.069362667193786,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,26.223719377668356,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,26.440036949092885,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,38.04036556706242,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,51.1056263942478,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,41.31175797916319,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,51.07241403439011,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,22.614985919010742,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,88.89280971506474,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-20,71.0788268970383,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-21,53.85675934603531,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-22,61.84693054452767,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-23,98.46104929544633,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-26,69.38624392141675,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-27,90.05684941115739,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-28,84.58152556311371,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-29,16.455380386253882,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-01,68.19068868513047,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-04,21.671441635737597,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-05,39.33995497237349,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-06,156.11729900341297,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-07,154.92399607758327,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-08,12.85028080719233,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-11,32.00078281643956,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-12,61.253284401865784,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-13,19.9276138691777,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-14,30.273425607199993,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-15,25.8127797119479,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-18,22.62071737464392,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-19,28.881622312893924,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-20,36.601378605576805,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-21,56.609239818478024,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-22,40.16461059365102,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-25,47.32128773733614,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-26,54.20527626946412,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-27,28.904528937811946,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-28,88.66610374209544,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-01,82.25993739534302,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-02,27.07839851385323,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-03,48.349113861492874,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-04,8.22688408519244,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-05,13.37801322516496,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-08,9.37430375444531,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-09,13.120857405188127,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-10,19.897045253892323,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-11,12.091304047362895,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-12,6.459235841428121,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-15,19.032261153071932,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-16,69.78122058911093,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-17,51.767298618565356,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-18,19.566535997324408,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-19,8.72271840154878,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-22,13.786700342551693,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-23,15.13985279895064,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-24,20.25856936667283,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-25,16.836698201150664,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-26,17.83788174768819,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-29,25.498155199953125,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-30,18.864452528599134,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-01,5.960191759782965,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-02,19.355568561408493,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-03,31.114974262458627,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-06,30.43071283279468,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-07,24.18526790862913,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-08,29.435022917784767,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-09,60.42631412558408,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-10,25.04364370396039,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-13,58.64066060882749,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-14,24.603807534126695,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-15,21.172458717378937,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-16,19.265175085371062,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-17,17.305635666448744,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-20,40.75941739070983,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-21,28.192796802056183,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-22,17.38558536001658,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-23,34.38943558080776,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-24,31.538332796352254,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-28,55.790244235694814,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-29,37.64609601178869,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-30,42.722852030999896,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-05-31,71.62055033956646,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-03,37.96440565025765,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-04,34.42512059389706,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-05,29.05849776250891,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-06,39.371901167605124,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-07,61.40309594929773,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-10,82.04304450687506,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-11,33.798466016131435,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-12,75.00615283154266,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-13,31.695072176560956,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-14,77.66935311435583,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-17,27.105412304229056,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-18,36.14946297552432,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-20,33.39533239391407,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-21,77.16667737845748,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-24,36.375700299415406,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-25,35.29727650865127,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-26,26.069207885177867,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-27,37.595239630892124,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-06-28,23.878159290230816,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-01,128.979864067444,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-02,60.465005454154856,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-03,91.67515311691591,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-05,35.214067369440016,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-08,63.86105641026609,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-09,44.29414768146519,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-10,49.412917529556545,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-11,39.142867113694585,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-12,19.67235804372412,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-15,16.34912527746128,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-16,42.724801129306684,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-17,42.55937752349355,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-18,46.22643559597203,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-19,8.826511611967502,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-22,16.772095701536035,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-23,59.225327571953386,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-24,73.89993114733362,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-25,54.68989885745861,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-26,34.77911141325203,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-29,36.22679108113692,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-30,36.26644562591578,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-07-31,51.94096059556872,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-01,49.08399012180506,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-02,35.95194954379894,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-05,47.42322066208416,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-06,37.8231027943488,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-07,74.0349609780859,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-08,31.8880064364469,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-09,48.18989318637627,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-12,19.329255800077195,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-13,105.03223085931403,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-14,39.800773482572446,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-15,14.500937677177388,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-16,46.70930698007406,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-19,12.58205054162971,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-20,31.597953869191425,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-21,7.544176215078615,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-22,31.73435228678687,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-23,14.851242497379635,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-26,41.28587851435231,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-27,74.85204151677581,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-28,16.127057126120636,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-29,43.355395857792416,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-08-30,46.76257093091299,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-03,22.30065763901257,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-04,8.126748020619978,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-05,55.02165467555117,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-06,27.229356156014315,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-09,11.257573426932556,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-10,19.437441466307202,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-11,19.458639607991493,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-12,30.533618612457254,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-13,62.98315023689097,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-16,38.73134131061,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-17,29.452958096248835,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-18,16.01396965993846,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-19,58.33039316543506,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-20,81.56344416854701,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-23,49.30994255302345,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-24,12.741003453359426,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-25,30.80612162531122,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-26,12.073205795374612,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-09-27,13.542655364706555,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
