date,turnover
2022-04-20,0.007439999999992558
2022-04-21,0.0009699999999990619
2022-04-22,0.002709999999997272
2022-04-25,0.00012999999999965887
2022-04-26,0.0030799999999970625
2022-04-27,0.0032099999999968013
2022-04-28,0.0007399999999992788
2022-04-29,0.0007599999999992551
2022-05-02,0.004989999999994969
2022-05-03,0.0037999999999961467
2022-05-04,0.0006099999999994062
2022-05-05,0.004939999999995032
2022-05-06,0.0019199999999981107
2022-05-09,0.000619999999999496
2022-05-10,0.004179999999995944
2022-05-11,0.00023999999999978205
2022-05-12,0.0054599999999946185
2022-05-13,0.0015599999999985153
2022-05-16,0.002659999999997425
2022-05-17,0.0006799999999993367
2022-05-18,0.0015599999999984463
2022-05-19,0.00035999999999952205
2022-05-20,0.0009699999999991207
2022-05-23,7.999999999996449e-05
2022-05-24,0.0021799999999977523
2022-05-25,0.0024099999999976623
2022-05-26,9.999999999983633e-05
2022-05-27,0.0010199999999991952
2022-05-31,0.00758999999999224
2022-06-01,0.005049999999994847
2022-06-02,0.004699999999995394
2022-06-03,0.009899999999990179
2022-06-06,0.010979999999989005
2022-06-07,0.003679999999996366
2022-06-08,0.0066999999999933935
2022-06-09,0.0012199999999988388
2022-06-10,0.002389999999997565
2022-06-13,0.021029999999978954
2022-06-14,0.01325999999998673
2022-06-15,7.999999999988919e-05
2022-06-16,0.005319999999994784
2022-06-17,0.0005199999999994445
2022-06-21,0.0007999999999992249
2022-06-22,0.00035999999999966614
2022-06-23,0.002479999999997557
2022-06-24,0.0011599999999988876
2022-06-27,0.0002799999999996694
2022-06-28,3.999999999999837e-05
2022-06-29,0.00011999999999988756
2022-06-30,0.0003799999999996098
2022-07-01,0.0005599999999995574
2022-07-05,0.0018599999999980542
2022-07-06,2.0000000000054696e-05
2022-07-07,0.0009199999999991125
2022-07-08,4.0000000000000105e-05
2022-07-11,0.00012000000000000031
2022-07-12,0.0
2022-07-13,0.003159999999996891
2022-07-14,0.008739999999991286
2022-07-15,0.002519999999997446
2022-07-18,0.010699999999989286
2022-07-19,0.0005199999999993335
2022-07-20,0.000799999999999318
2022-07-21,1.999999999994454e-05
2022-07-22,0.00037999999999963226
2022-07-25,0.004269999999995871
2022-07-26,0.0007999999999991094
2022-07-27,0.0008199999999991641
2022-07-28,0.0017099999999982355
2022-07-29,0.002079999999997963
2022-08-01,0.00187999999999818
2022-08-02,0.007319999999992673
2022-08-03,0.009819999999990173
2022-08-04,0.005339999999994616
2022-08-05,0.0007199999999993323
2022-08-08,0.009499999999990398
2022-08-09,0.00033999999999961145
2022-08-10,0.00027999999999977696
2022-08-11,0.00011999999999977654
2022-08-12,0.0
2022-08-15,0.0001799999999999441
2022-08-16,5.9999999999945514e-05
2022-08-17,0.0002199999999997239
2022-08-18,0.0003599999999995551
2022-08-19,0.0025599999999974463
2022-08-22,0.0036599999999963884
2022-08-23,0.0005799999999994976
2022-08-24,0.00017999999999983307
2022-08-25,0.0014799999999984478
2022-08-26,0.0040799999999960035
2022-08-29,1.9999999999943674e-05
2022-08-30,1.9999999999943674e-05
2022-08-31,0.011719999999988226
2022-09-01,0.0005199999999995555
2022-09-02,0.004179999999995729
2022-09-06,0.026579999999973417
2022-09-07,0.011139999999988853
2022-09-08,0.005219999999994729
2022-09-09,4.000000000001225e-05
2022-09-12,0.001039999999999118
2022-09-13,0.0004999999999996119
2022-09-14,0.015639999999984347
2022-09-15,1.9999999999943674e-05
2022-09-16,0.00037999999999972084
2022-09-19,0.004339999999995722
2022-09-20,0.0005199999999995555
2022-09-21,0.0011999999999988895
2022-09-22,0.0015599999999984515
2022-09-23,0.002399999999997564
2022-09-26,0.002019999999997947
2022-09-27,0.0034199999999966132
2022-09-28,0.0008799999999991107
2022-09-29,0.021079999999978907
2022-09-30,0.00025999999999972226
2022-10-03,2.0000000000054696e-05
2022-10-04,1.9999999999943674e-05
2022-10-05,0.001039999999999
2022-10-06,0.0019799999999980562
2022-10-07,0.0
2022-10-10,0.00021999999999983144
2022-10-11,9.999999999983286e-05
2022-10-12,0.005199999999994893
2022-10-13,0.0012099999999989133
2022-10-14,0.004369999999995531
2022-10-17,0.0005399999999993875
2022-10-18,0.0011499999999988113
2022-10-19,0.0003399999999996106
2022-10-20,0.0011499999999989344
2022-10-21,0.001379999999998753
2022-10-24,0.003239999999996891
2022-10-25,0.002119999999998002
2022-10-26,0.0004599999999996135
2022-10-27,0.012999999999987015
2022-10-28,0.002819999999997172
2022-10-31,0.0012999999999987258
2022-11-01,0.0029599999999970067
2022-11-02,0.0002599999999996147
2022-11-03,0.0004999999999993898
2022-11-04,0.001599999999998443
2022-11-07,0.0005599999999994498
2022-11-08,0.00041999999999949716
2022-11-09,0.0007599999999993307
2022-11-10,0.0014199999999985058
2022-11-11,0.010339999999989729
2022-11-14,0.00013999999999994572
2022-11-15,0.00023999999999977858
2022-11-16,0.00017999999999972205
2022-11-17,0.0018599999999980542
2022-11-18,0.00015999999999988593
2022-11-21,0.0016399999999983338
2022-11-22,0.0
2022-11-23,0.0001599999999998894
2022-11-25,0.0
2022-11-28,0.002079999999997889
2022-11-29,0.0014799999999985589
2022-11-30,0.0015999999999984464
2022-12-01,0.003379999999996615
2022-12-02,0.0010399999999991145
2022-12-05,0.002979999999997169
2022-12-06,0.005559999999994448
2022-12-07,0.000579999999999279
2022-12-08,0.0009399999999989452
2022-12-09,0.000399999999999668
2022-12-12,0.017999999999982016
2022-12-13,0.0004999999999993898
2022-12-14,0.006299999999993727
2022-12-15,0.0003799999999994988
2022-12-16,2.0000000000054696e-05
2022-12-19,0.0017999999999982266
2022-12-20,0.00035999999999966614
2022-12-21,0.00023999999999977512
2022-12-22,0.00021999999999972042
2022-12-23,0.0006399999999993355
2022-12-27,0.0005399999999996102
2022-12-28,0.002139999999997727
2022-12-29,0.00023999999999978205
2022-12-30,0.007039999999992892
2023-01-03,0.0035799999999963916
2023-01-04,0.0009599999999990033
2023-01-05,0.0130799999999869
2023-01-06,0.002639999999997443
2023-01-09,0.014299999999985734
2023-01-10,0.000919999999999109
2023-01-11,0.0007599999999991086
2023-01-12,0.0004999999999993898
2023-01-13,0.004199999999995888
2023-01-17,0.004579999999995504
2023-01-18,0.00017999999999983307
2023-01-19,0.0032799999999966675
2023-01-20,0.0018899999999981432
2023-01-23,0.001169999999998922
2023-01-24,0.0008199999999991686
2023-01-25,0.0005999999999993372
2023-01-26,0.00039999999999977554
2023-01-27,0.0019199999999980066
2023-01-30,7.999999999996205e-05
2023-01-31,0.0012999999999986495
2023-02-01,3.999999999999837e-05
2023-02-02,0.0014799999999985589
2023-02-03,0.00021999999999983144
2023-02-06,0.009179999999990838
2023-02-07,0.0030399999999968924
2023-02-08,0.0005199999999995521
2023-02-09,0.0002999999999997241
2023-02-10,0.0002799999999995584
2023-02-13,0.004339999999995722
2023-02-14,0.002019999999998058
2023-02-15,0.0026799999999973373
2023-02-16,0.006259999999993729
2023-02-17,0.0002599999999997188
2023-02-21,0.0012599999999987274
2023-02-22,0.0024199999999977226
2023-02-23,0.00017999999999972205
2023-02-24,0.0
2023-02-27,0.0026599999999973936
2023-02-28,0.0011199999999988858
2023-03-01,0.0003199999999997788
2023-03-02,0.0025599999999973352
2023-03-03,0.004459999999995613
2023-03-06,0.001039999999999
2023-03-07,0.01613999999998384
2023-03-08,0.007839999999992098
2023-03-09,0.001979999999998164
2023-03-10,0.02253999999997751
2023-03-13,0.01957999999998037
2023-03-14,0.013899999999986177
2023-03-15,0.0004999999999995539
2023-03-16,0.0008799999999990352
2023-03-17,0.00025999999999971315
2023-03-20,0.0001999999999998405
2023-03-21,0.0
2023-03-22,0.0018599999999981689
2023-03-23,2.0000000000054696e-05
2023-03-24,0.00033999999999972334
2023-03-27,0.001679999999998336
2023-03-28,0.0012599999999988345
2023-03-29,0.00010999999999989924
2023-03-30,0.00045999999999961176
2023-03-31,6.999999999989914e-05
2023-04-03,5.999999999987005e-05
2023-04-04,5.999999999983449e-05
2023-04-05,0.005609999999994293
2023-04-06,0.0002099999999999897
2023-04-10,0.001759999999998223
2023-04-11,0.0038199999999962812
2023-04-12,0.00997999999999007
2023-04-13,0.00021999999999983404
2023-04-14,0.0014499999999985835
2023-04-17,0.003009999999996959
2023-04-18,0.0011499999999987282
2023-04-19,6.999999999967904e-05
2023-04-20,0.0010599999999987338
2023-04-21,0.0015199999999986106
2023-04-24,0.0034399999999964502
2023-04-25,0.0002999999999995593
2023-04-26,0.0077499999999921625
2023-04-27,0.0009299999999991013
2023-04-28,0.0008099999999992146
2023-05-01,0.0019499999999980496
2023-05-02,0.0010599999999989446
2023-05-03,0.0006799999999993339
2023-05-04,0.00014999999999993664
2023-05-05,0.00033999999999961145
2023-05-08,0.0002099999999998041
2023-05-09,0.007119999999992889
2023-05-10,0.0010199999999990512
2023-05-11,0.006329999999993626
2023-05-12,0.004369999999995621
2023-05-15,0.003379999999996615
2023-05-16,0.0009799999999990936
2023-05-17,0.005299999999994724
2023-05-18,0.0007599999999991043
2023-05-19,0.0013099999999987913
2023-05-22,0.0006599999999995026
2023-05-23,0.0009699999999992124
2023-05-24,0.0018399999999980775
2023-05-25,0.0010999999999988345
2023-05-26,0.0009999999999989696
2023-05-30,0.0029499999999970483
2023-05-31,0.00019999999999995022
2023-06-01,0.004999999999994979
2023-06-02,0.003199999999996748
2023-06-05,0.0008299999999991053
2023-06-06,0.0008299999999992029
2023-06-07,0.0021499999999977887
2023-06-08,0.0005999999999993341
2023-06-09,0.005389999999994606
2023-06-12,0.001989999999998044
2023-06-13,0.0010299999999990152
2023-06-14,0.0015599999999983956
2023-06-15,0.0026499999999974036
2023-06-16,0.010599999999989345
2023-06-20,0.0006499999999995589
2023-06-21,0.0002899999999997284
2023-06-22,6.0000000000060005e-05
2023-06-23,0.0007199999999993167
2023-06-26,0.002379999999997616
2023-06-27,0.003399999999996536
2023-06-28,0.0011799999999987545
2023-06-29,0.0029799999999970553
2023-06-30,0.004899999999995056
2023-07-03,0.0041599999999957765
2023-07-05,0.004759999999995274
2023-07-06,0.00029999999999963953
2023-07-07,0.0005599999999994453
2023-07-10,0.0019599999999980328
2023-07-11,0.00137999999999872
2023-07-12,0.004509999999995306
2023-07-13,0.01238999999998739
2023-07-14,0.004429999999995571
2023-07-17,0.005309999999994826
2023-07-18,0.0033599999999966695
2023-07-19,0.0020599999999979437
2023-07-20,7.999999999992106e-05
2023-07-21,0.001999999999998006
2023-07-24,0.0011899999999988504
2023-07-25,0.0009699999999991016
2023-07-26,0.0005999999999995367
2023-07-27,0.0014999999999984355
2023-07-28,0.0009399999999990596
2023-07-31,0.0043199999999955635
2023-08-01,3.999999999999837e-05
2023-08-02,0.0007799999999992743
2023-08-03,9.999999999983633e-05
2023-08-04,0.0007799999999992813
2023-08-07,0.002319999999997671
2023-08-08,0.0015199999999984462
2023-08-09,9.999999999994041e-05
2023-08-10,0.00979999999999023
2023-08-11,0.017999999999982016
2023-08-14,0.02553999999997443
2023-08-15,0.0032299999999968335
2023-08-16,0.0008299999999992742
2023-08-17,0.002219999999997838
2023-08-18,0.0028399999999971586
2023-08-21,0.0013999999999986627
2023-08-22,0.0013199999999985706
2023-08-23,0.0017599999999983634
2023-08-24,0.014089999999985843
2023-08-25,0.008469999999991457
2023-08-28,0.0076599999999923925
2023-08-29,0.002299999999997731
2023-08-30,0.016139999999983848
2023-08-31,0.00021999999999984532
2023-09-01,0.0020999999999979507
2023-09-05,0.011479999999988569
2023-09-06,0.006399999999993675
2023-09-07,0.0031999999999967887
2023-09-08,0.009839999999990107
2023-09-11,0.0
2023-09-12,0.003059999999996829
2023-09-13,0.001779999999998283
2023-09-14,0.0014599999999985042
2023-09-15,0.0007799999999991702
2023-09-18,0.0019199999999981038
2023-09-19,0.00019999999999978368
2023-09-20,0.002459999999997617
2023-09-21,0.0005399999999994992
2023-09-22,0.012499999999987507
2023-09-25,0.0021799999999978364
2023-09-26,0.001279999999998671
2023-09-27,0.0013599999999986678
2023-09-28,0.029349999999970594
2023-09-29,0.023019999999977045
2023-10-02,0.00588999999999432
2023-10-03,0.0041199999999960045
2023-10-04,0.005759999999994233
2023-10-05,0.01909999999998091
2023-10-06,0.01147999999998852
2023-10-09,0.004099999999995792
2023-10-10,0.030159999999969912
2023-10-11,0.0004399999999995588
2023-10-12,0.0007399999999993939
2023-10-13,0.0038799999999962267
2023-10-16,0.0002799999999997735
2023-10-17,0.0010599999999989437
2023-10-18,0.00827999999999178
2023-10-19,0.0006599999999992445
2023-10-20,0.002359999999997457
2023-10-23,0.0018799999999981475
2023-10-24,8.999999999976361e-05
2023-10-25,0.0002699999999997782
2023-10-26,0.0018799999999980044
2023-10-27,0.003989999999995802
2023-10-30,0.00090999999999898
2023-10-31,0.0019999999999980684
2023-11-01,0.0042599999999957385
2023-11-02,0.000869999999999373
2023-11-03,0.0006299999999995348
2023-11-06,0.007279999999992671
2023-11-07,0.00413999999999584
2023-11-08,0.00020999999999983228
2023-11-09,8.999999999998766e-05
2023-11-10,0.0012099999999988062
2023-11-13,0.0010199999999991134
2023-11-14,0.0007299999999991978
2023-11-15,0.006919999999993114
2023-11-16,0.004219999999995727
2023-11-17,0.0005599999999995539
2023-11-20,7.999999999999674e-05
2023-11-21,1.9999999999943674e-05
2023-11-22,0.0001999999999998947
2023-11-24,0.0016399999999983303
2023-11-27,0.0011199999999988927
2023-11-28,0.0006199999999995029
2023-11-29,0.0011999999999986674
2023-11-30,0.0010199999999990564
2023-12-01,0.0013599999999986678
2023-12-04,0.0038999999999960594
2023-12-05,0.0008999999999990578
2023-12-06,0.0031399999999969473
2023-12-07,0.00033999999999972247
2023-12-08,0.00033999999999972247
2023-12-11,0.002399999999997779
2023-12-12,0.0
2023-12-13,7.999999999978163e-05
2023-12-14,0.004839999999995112
2023-12-15,0.002399999999997557
2023-12-18,0.0009199999999991125
2023-12-19,0.0006599999999993902
2023-12-20,7.999999999988919e-05
2023-12-21,0.0002999999999997241
2023-12-22,8.000000000000021e-05
2023-12-26,0.0010999999999988345
2023-12-27,0.0005999999999994447
2023-12-28,0.0006599999999992792
2023-12-29,0.0009599999999991109
2024-01-02,0.0008199999999991686
2024-01-03,0.0023599999999976695
2024-01-04,0.0028599999999971704
2024-01-05,0.00025999999999972573
2024-01-08,0.0
2024-01-09,7.999999999999674e-05
2024-01-10,0.007179999999992838
2024-01-11,0.00021999999999972736
2024-01-12,0.0035999999999964463
2024-01-16,0.03717999999996287
2024-01-17,0.006499999999993506
2024-01-18,0.008699999999991395
2024-01-19,0.00012000000000000205
2024-01-22,0.0024399999999975596
2024-01-23,0.003559999999996445
2024-01-24,0.0018799999999980083
2024-01-25,0.0005799999999993866
2024-01-26,0.006539999999993509
2024-01-29,0.0016199999999984976
2024-01-30,0.001659999999998496
2024-01-31,0.0007399999999991719
2024-02-01,0.0023799999999975325
2024-02-02,0.003579999999996499
2024-02-05,0.013479999999986452
2024-02-06,0.004619999999995392
2024-02-07,0.0009799999999989821
2024-02-08,3.999999999995847e-05
2024-02-09,0.00012000000000000292
2024-02-12,0.004059999999995971
2024-02-13,0.004799999999995176
2024-02-14,0.008299999999991764
2024-02-15,0.00045999999999957533
2024-02-16,0.0006499999999994323
2024-02-20,0.0006699999999991643
2024-02-21,0.0001399999999998347
2024-02-22,0.0004399999999995588
2024-02-23,0.00011999999999978
2024-02-26,0.0028399999999971157
2024-02-27,0.00011999999999978
2024-02-28,0.0011799999999987654
2024-02-29,0.0011999999999987667
2024-03-01,0.003459999999996447
2024-03-04,0.001839999999997996
2024-03-05,0.010559999999989342
2024-03-06,0.0058599999999941685
2024-03-07,0.0051199999999948925
2024-03-08,0.0027399999999972793
2024-03-11,5.9999999999942044e-05
2024-03-12,0.0014799999999984478
2024-03-13,0.0021599999999978928
2024-03-14,0.031299999999968756
2024-03-15,0.004339999999995611
2024-03-18,0.0027799999999972708
2024-03-19,0.009379999999990507
2024-03-20,0.002219999999997835
2024-03-21,0.007239999999992669
2024-03-22,0.0003399999999997294
2024-03-25,0.0011399999999988364
2024-03-26,0.002259999999997611
2024-03-27,0.0002799999999997804
2024-03-28,0.0011199999999988997
2024-04-01,0.002699999999997385
2024-04-02,0.005719999999994078
2024-04-03,0.003979999999995904
2024-04-04,0.0
2024-04-05,0.004039999999996102
2024-04-08,0.006579999999993556
2024-04-09,0.00241999999999751
2024-04-10,0.003779999999996279
2024-04-11,0.037419999999962525
2024-04-12,0.002219999999997723
2024-04-15,0.00010999999999975613
2024-04-16,0.000409999999999579
2024-04-17,0.0003599999999997033
2024-04-18,0.00031999999999969797
2024-04-19,0.003839999999996228
2024-04-22,0.00031999999999961747
2024-04-23,0.0008399999999990954
2024-04-24,0.0010999999999988259
2024-04-25,5.9999999999866584e-05
2024-04-26,0.0020499999999980373
2024-04-29,0.00014999999999986714
2024-04-30,0.005179999999994816
2024-05-01,0.002069999999997856
2024-05-02,0.005459999999994691
2024-05-03,0.0016199999999983936
2024-05-06,0.00020999999999988042
2024-05-07,0.001479999999998441
2024-05-08,0.0009599999999991143
2024-05-09,0.05291999999994715
2024-05-10,0.0037399999999961075
2024-05-13,0.007079999999992841
2024-05-14,0.002319999999997684
2024-05-15,0.0018599999999981687
2024-05-16,0.011959999999988008
2024-05-17,0.0023399999999977328
2024-05-20,0.004059999999996053
2024-05-21,0.001099999999998838
2024-05-22,0.0012999999999988437
2024-05-23,0.0024999999999976152
2024-05-24,0.001779999999998269
2024-05-28,5.9999999999935105e-05
2024-05-29,0.00445999999999562
2024-05-30,0.007279999999992681
2024-05-31,0.012619999999987502
2024-06-03,0.001959999999998005
2024-06-04,0.007619999999992286
2024-06-05,0.0037799999999961753
2024-06-06,0.003559999999996441
2024-06-07,0.0015599999999984376
2024-06-10,0.032039999999967914
2024-06-11,0.0030799999999968908
2024-06-12,0.0027199999999972246
2024-06-13,0.002079999999998
2024-06-14,0.002199999999997898
2024-06-17,0.0029199999999969944
2024-06-18,0.0024399999999975552
2024-06-20,0.0026799999999973373
2024-06-21,0.001099999999998949
2024-06-24,0.003059999999997065
2024-06-25,0.0019999999999980034
2024-06-26,0.00015999999999989634
2024-06-27,0.0009399999999989417
2024-06-28,0.0012599999999986147
2024-07-01,0.0018999999999981445
2024-07-02,0.0007699999999992317
2024-07-03,0.0016299999999983988
2024-07-05,0.003239999999996898
2024-07-08,0.005699999999994168
2024-07-09,0.00035999999999966614
2024-07-10,0.03219999999996781
2024-07-11,0.00041999999999960125
2024-07-12,0.01519999999998475
2024-07-15,0.000519999999999526
2024-07-16,0.005619999999994283
2024-07-17,0.00045999999999960916
2024-07-18,0.007919999999992053
2024-07-19,0.001079999999998894
2024-07-22,0.0010399999999990486
2024-07-23,0.00029999999999960614
2024-07-24,0.00013999999999979307
2024-07-25,0.00037999999999964657
2024-07-26,0.012319999999987731
2024-07-29,0.005039999999995118
2024-07-30,0.0
2024-07-31,0.014019999999986071
2024-08-01,0.016479999999983452
2024-08-02,0.0031999999999968998
2024-08-05,0.05297999999994692
2024-08-06,0.0035699999999965464
2024-08-07,0.00200999999999798
2024-08-08,0.001799999999998112
2024-08-09,0.002079999999997891
2024-08-12,0.0014799999999985578
2024-08-13,9.999999999987189e-05
2024-08-14,0.002369999999997624
2024-08-15,0.00024999999999972744
2024-08-16,0.003579999999996325
2024-08-19,0.0009599999999988893
2024-08-20,0.00013999999999978786
2024-08-21,0.0004999999999995008
2024-08-22,0.0010399999999988882
2024-08-23,0.0037199999999962246
2024-08-26,0.001979999999998059
2024-08-27,0.0007399999999992783
2024-08-28,0.0001399999999999466
2024-08-29,0.0027599999999972247
2024-08-30,9.99999999998682e-05
2024-09-03,0.029869999999970046
2024-09-04,0.0012099999999987923
2024-09-05,0.0038799999999961166
2024-09-06,0.003429999999996463
2024-09-09,0.001479999999998458
2024-09-10,5.0000000000135006e-05
2024-09-11,0.002499999999997615
2024-09-12,0.005959999999994005
2024-09-13,0.0004399999999996299
2024-09-16,0.012879999999987013
2024-09-17,0.0010999999999989443
2024-09-18,0.0047599999999952194
2024-09-19,0.00023999999999969467
2024-09-20,0.00043999999999963903
2024-09-23,0.01620999999998375
2024-09-24,0.02746999999997262
2024-09-25,0.006909999999993021
2024-09-26,0.01592999999998397
2024-09-27,0.006839999999993195
2024-09-30,0.00429999999999568
2024-10-01,0.01444999999998567
2024-10-02,0.0005099999999994946
2024-10-03,0.011799999999988244
2024-10-04,0.013239999999986679
2024-10-07,0.024409999999975777
2024-10-08,0.004719999999995116
2024-10-09,0.0025699999999974407
2024-10-10,0.00042999999999970904
2024-10-11,0.0014199999999983527
2024-10-14,0.0030499999999967324
2024-10-15,0.001319999999998816
2024-10-16,0.00041999999999961166
2024-10-17,0.0012499999999988438
2024-10-18,0.007149999999992902
2024-10-21,0.0032799999999967785
2024-10-22,0.0037799999999961727
2024-10-23,0.003799999999996229
2024-10-24,0.0008599999999991722
2024-10-25,0.001079999999998884
2024-10-28,0.007049999999992872
2024-10-29,0.0026799999999972393
2024-10-30,0.0006099999999992826
2024-10-31,0.0011699999999989963
2024-11-01,0.003399999999996674
2024-11-04,0.05316999999994691
2024-11-05,0.010589999999989351
2024-11-06,0.011689999999988342
2024-11-07,0.0023799999999977017
2024-11-08,0.03051999999996956
2024-11-11,0.0056199999999943925
2024-11-12,0.0029899999999970436
2024-11-13,0.004609999999995299
2024-11-14,0.0141799999999859
2024-11-15,0.008549999999991502
2024-11-18,0.0010299999999990879
2024-11-19,0.005619999999994401
2024-11-20,5.999999999994291e-05
2024-11-21,0.002619999999997388
2024-11-22,0.0021099999999978193
2024-11-25,0.0006899999999992897
2024-11-26,0.02023999999997968
2024-11-27,0.0004499999999994376
2024-11-29,0.004079999999995896
2024-12-02,0.005229999999994647
2024-12-03,0.0005499999999992271
2024-12-04,0.0007499999999995139
2024-12-05,0.004319999999995788
2024-12-06,0.006859999999993068
2024-12-09,0.009459999999990736
2024-12-10,0.005119999999994873
2024-12-11,0.015219999999984734
2024-12-12,0.023489999999976575
2024-12-13,0.008769999999991344
2024-12-16,0.026939999999973183
2024-12-17,0.010149999999989771
2024-12-18,0.014689999999985296
2024-12-19,0.06599999999993394
2024-12-20,0.00511999999999489
2024-12-23,0.0012399999999986853
2024-12-24,0.004269999999995697
2024-12-26,0.029569999999970432
2024-12-27,0.00015999999999988246
2024-12-30,0.0029599999999971316
