date,portfolio_value
2019-08-21,1053288.4410155572
2019-08-22,1053083.0269483365
2019-08-23,1054445.5761568907
2019-08-26,1052718.854840611
2019-08-27,1056702.603449383
2019-08-28,1056749.8959346735
2019-08-29,1058215.10333767
2019-08-30,1059267.9074206005
2019-09-03,1059173.0817488537
2019-09-04,1060951.8947462472
2019-09-05,1057608.9257503736
2019-09-06,1059423.6097178042
2019-09-09,1055654.9363172492
2019-09-10,1052116.5827208222
2019-09-11,1052320.8858202759
2019-09-12,1050869.6744096265
2019-09-13,1050085.9540417304
2019-09-16,1049720.5189628834
2019-09-17,1049909.410443552
2019-09-18,1048300.8821638685
2019-09-19,1050978.1665075626
2019-09-20,1052228.0118467947
2019-09-23,1053017.7845618138
2019-09-24,1052771.6553381628
2019-09-25,1049757.4343152272
2019-09-26,1048096.6860013255
2019-09-27,1045750.4601872402
2019-09-30,1046374.2872667122
2019-10-01,1044611.772011233
2019-10-02,1041659.9656276281
2019-10-03,1046370.2244194169
2019-10-04,1050871.0170555767
2019-10-07,1046336.430463826
2019-10-08,1043355.5197278514
2019-10-09,1042955.727605818
2019-10-10,1041121.1230705736
2019-10-11,1040662.7852382315
2019-10-14,1039660.030812282
2019-10-15,1039022.3164175674
2019-10-16,1039340.1919676267
2019-10-17,1041153.3098945752
2019-10-18,1041356.4440622856
2019-10-21,1041450.0708785035
2019-10-22,1041610.9597239202
2019-10-23,1040639.1078101064
2019-10-24,1041280.6556075889
2019-10-25,1041808.8960180952
2019-10-28,1040740.2672664577
2019-10-29,1041629.5005269282
2019-10-30,1042122.6616910981
2019-10-31,1048354.5831141797
2019-11-01,1049362.513604517
2019-11-04,1047274.1395700125
2019-11-05,1042056.3700603961
2019-11-06,1043557.040570951
2019-11-07,1043168.9154887699
2019-11-08,1044300.8399628482
2019-11-11,1044292.5045606308
2019-11-12,1045751.2670056572
2019-11-13,1047126.7886935797
2019-11-14,1049576.1024212108
2019-11-15,1050771.8810991885
2019-11-18,1051898.7317805658
2019-11-19,1052075.433628277
2019-11-20,1049982.7998856092
2019-11-21,1048769.2006761227
2019-11-22,1050014.1312817205
2019-11-25,1052021.4928066775
2019-11-26,1052540.4433984626
2019-11-27,1052319.0215000901
2019-11-29,1050846.8456651953
2019-12-02,1050143.205575623
2019-12-03,1048904.9159617496
2019-12-04,1049589.1350286962
2019-12-05,1050856.9618805815
2019-12-06,1055368.1819974212
2019-12-09,1053760.4000788084
2019-12-10,1052950.4492352037
2019-12-11,1055930.6840319333
2019-12-12,1054031.4033336095
2019-12-13,1054645.887513285
2019-12-16,1056004.382395532
2019-12-17,1056127.7746161947
2019-12-18,1055817.7104180518
2019-12-19,1059012.3481035405
2019-12-20,1059511.7507157456
2019-12-23,1061097.4084409405
2019-12-24,1062710.8464390093
2019-12-26,1064809.8165299802
2019-12-27,1065966.1762582946
2019-12-30,1067251.0599502341
2019-12-31,1069126.7553654863
2020-01-02,1074240.317171524
2020-01-03,1076269.5179145688
2020-01-06,1077173.6092477713
2020-01-07,1075801.1268495156
2020-01-08,1073960.5912003405
2020-01-09,1074107.781551972
2020-01-10,1072729.910759226
2020-01-13,1072615.2561473462
2020-01-14,1071813.1349252872
2020-01-15,1072922.811059136
2020-01-16,1074733.6038362712
2020-01-17,1075767.5486563337
2020-01-21,1077157.4526262989
2020-01-22,1076731.3783133999
2020-01-23,1079465.9328743138
2020-01-24,1077557.4016328892
2020-01-27,1074541.8788289393
2020-01-28,1075638.5238682397
2020-01-29,1076012.7196807475
2020-01-30,1077764.8990085588
2020-01-31,1077159.3111264454
2020-02-03,1076217.905036257
2020-02-04,1073960.5213847696
2020-02-05,1075372.9334452
2020-02-06,1075254.5950067118
2020-02-07,1076193.6341544585
2020-02-10,1078632.6307953575
2020-02-11,1078408.0684092161
2020-02-12,1077837.2137698333
2020-02-13,1079796.1562027356
2020-02-14,1080345.9392671706
2020-02-18,1079652.4179200479
2020-02-19,1072486.8331208457
2020-02-20,1068952.5845835814
2020-02-21,1070391.178949575
2020-02-24,1064974.522455987
2020-02-25,1056707.9378742022
2020-02-26,1052355.2830353354
2020-02-27,1045252.4726673228
2020-02-28,1059776.1661756742
2020-03-02,1065422.4441868
2020-03-03,1076368.3365631236
2020-03-04,1082342.6719808963
2020-03-05,1092025.5017568872
2020-03-06,1102921.037731065
2020-03-09,1109600.1663751649
2020-03-10,1093997.6771594037
2020-03-11,1085737.4784874895
2020-03-12,1051228.9666416969
2020-03-13,1044911.7495298482
2020-03-16,1038563.8592268996
2020-03-17,1036163.0959575691
2020-03-18,1021093.9706780056
2020-03-19,1001679.7848563313
2020-03-20,990488.4914945696
2020-03-23,988232.5523805874
2020-03-24,1006250.3477233581
2020-03-25,1010251.1580294843
2020-03-26,1034789.854716104
2020-03-27,1042306.651395963
2020-03-30,1047694.4988546511
2020-03-31,1046589.5722863418
2020-04-01,1042590.636987556
2020-04-02,1040595.7883904862
2020-04-03,1035298.1407548322
2020-04-06,1041246.0974193698
2020-04-07,1043788.5534934656
2020-04-08,1047104.9815058252
2020-04-09,1053690.3068820143
2020-04-13,1056132.771294075
