date,transaction_cost
2022-09-21,1.8058524318595606
2022-09-22,2.347661295106341
2022-09-23,3.611769992152075
2022-09-26,3.039942405999327
2022-09-27,5.146757118196254
2022-09-28,1.3243665770308417
2022-09-29,31.72933606018627
2022-09-30,0.3913474064117311
2022-10-03,0.030104702996342065
2022-10-04,0.030107004875702295
2022-10-05,1.5656456081588634
2022-10-06,2.9808430174382594
2022-10-07,0.0
2022-10-10,0.3312227367495198
2022-10-11,0.1505619868032556
2022-10-12,7.829647354848534
2022-10-13,1.8220012667962824
2022-10-14,6.580254283396491
2022-10-17,0.8131465200165197
2022-10-18,1.731808274666551
2022-10-19,0.5120395134854239
2022-10-20,1.7319312336949368
2022-10-21,2.078378479820258
2022-10-24,4.880071479471891
2022-10-25,3.1932580216677575
2022-10-26,0.6929165086951271
