date,portfolio_value
2022-06-07,885470.8444432823
2022-06-08,888093.5341227673
2022-06-09,881480.092258502
2022-06-10,877752.7680076456
2022-06-13,878131.9133460165
2022-06-14,861419.2462074182
2022-06-15,854390.9684388618
2022-06-16,866270.3032867551
2022-06-17,856699.7529783549
2022-06-21,853490.7985897309
2022-06-22,858808.1440450411
2022-06-23,863322.9658182138
2022-06-24,869044.5258846247
2022-06-27,879594.8432240854
2022-06-28,876291.748339518
2022-06-29,867399.2716454455
2022-06-30,868851.3999930829
2022-07-01,866882.347016821
2022-07-05,873176.8129817719
2022-07-06,871370.0749528543
2022-07-07,867685.8722334938
2022-07-08,872370.185363328
2022-07-11,870338.5082360229
2022-07-12,865982.2864456003
2022-07-13,863343.6153843828
2022-07-14,863046.4192330932
2022-07-15,857015.140917881
2022-07-18,865741.5088878322
2022-07-19,861401.8078544814
2022-07-20,871879.3153216396
2022-07-21,873397.3592860878
2022-07-22,883276.6997042112
2022-07-25,884133.5505709026
2022-07-26,881899.2665265494
2022-07-27,876581.9145243849
2022-07-28,888550.6663407885
2022-07-29,899472.5205201912
2022-08-01,906895.0470280267
2022-08-02,912393.6059996017
2022-08-03,903412.6621822777
2022-08-04,912043.768595556
2022-08-05,915614.1279592793
2022-08-08,906673.9058794288
2022-08-09,910007.1109519412
2022-08-10,908019.75678066
2022-08-11,918404.3618329386
2022-08-12,913985.9409103284
2022-08-15,924022.8933045489
2022-08-16,923798.2607065121
2022-08-17,923896.2893278089
2022-08-18,917119.7842578654
2022-08-19,917209.428047942
2022-08-22,906428.1311700289
2022-08-23,895105.7128664403
2022-08-24,895114.7079933112
2022-08-25,895449.3118593806
2022-08-26,905012.1712709187
2022-08-29,893958.6985149066
2022-08-30,888108.5698437789
2022-08-31,884337.8029810145
2022-09-01,877674.8521445858
2022-09-02,870648.1285420554
2022-09-06,870123.5526473698
2022-09-07,858308.6281023668
2022-09-08,869269.8437330102
2022-09-09,867224.1364768415
2022-09-12,874510.3987705631
2022-09-13,872873.6087035037
2022-09-14,862522.6045573519
2022-09-15,864690.1686478495
2022-09-16,858144.5450580685
2022-09-19,857696.9079992169
2022-09-20,858591.3161720494
2022-09-21,852736.9135454905
2022-09-22,856140.3423794187
2022-09-23,851491.8381920848
2022-09-26,844788.6565042991
2022-09-27,833894.2490886871
2022-09-28,827419.6382196073
