Date,portfolio_values,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
2022-01-03,997911.4324738381,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-04,997933.391762555,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-05,997709.9277029961,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-06,997601.1881449937,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-07,997643.7217229666,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-10,997653.0015449229,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-11,997722.9590774439,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-12,997768.7827941986,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-13,997862.1728849302,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-14,997765.2418826674,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-18,997607.0368779509,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-19,997629.3381857391,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-20,997644.9823000825,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-21,997764.0774242907,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-24,997817.1461919585,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-25,997813.2447832839,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-26,997726.9487814906,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-27,997690.2871987971,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-28,997759.9172217124,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-01-31,997799.7679494006,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-01,997839.1850987542,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-02,997889.0257136797,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-03,997876.0340940207,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-04,997779.2055388589,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-07,997801.1227944257,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-08,997787.5473899607,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
2022-02-09,997821.9256206609,0.009712425082801568,0.0006841472063385097,-21.192348509182874,-0.00033522014065379135
