date,portfolio_value
2023-06-13,885126.631368695
2023-06-14,881766.0181286855
2023-06-15,884511.6705780296
2023-06-16,890395.9380753272
2023-06-20,885914.6012295018
2023-06-21,884474.3621017273
2023-06-22,883120.3852110434
2023-06-23,877038.1396228438
2023-06-26,877197.5961662177
2023-06-27,877490.9184589956
2023-06-28,877399.2606172207
2023-06-29,877362.7788051859
2023-06-30,873485.1693131396
2023-07-03,880942.3052024537
2023-07-05,879478.7470475123
2023-07-06,876281.3566182344
2023-07-07,871656.8210069607
2023-07-10,874559.2985467911
2023-07-11,876869.5896191343
2023-07-12,881510.1993472917
2023-07-13,891741.8094904127
2023-07-14,896647.2568438527
2023-07-17,892878.9511202143
2023-07-18,894590.9638476984
2023-07-19,899335.0325493466
2023-07-20,901002.4383638024
2023-07-21,894988.4509063514
2023-07-24,891641.8518106678
2023-07-25,891242.8662155978
2023-07-26,893522.327052774
2023-07-27,896288.5972547475
2023-07-28,888466.3868134272
2023-07-31,890533.3518093477
2023-08-01,890136.151885403
2023-08-02,882007.5666484194
2023-08-03,875425.4028975812
2023-08-04,870919.2819854047
2023-08-07,875685.6245307683
2023-08-08,873904.5332281053
2023-08-09,872770.0950414601
2023-08-10,870862.8241781648
2023-08-11,865541.5667100091
2023-08-14,864849.540687477
2023-08-15,864103.4853163556
2023-08-16,859727.8567990317
2023-08-17,853780.6893707591
2023-08-18,851818.7075611609
2023-08-21,853442.5552780671
2023-08-22,851173.7525071363
2023-08-23,853045.5389536037
2023-08-24,864510.2267752701
2023-08-25,858553.7776385464
2023-08-28,859783.952754489
2023-08-29,861618.0711520911
2023-08-30,870092.6962604802
2023-08-31,870728.4301852294
2023-09-01,872251.1674345644
2023-09-05,868350.058056665
2023-09-06,860240.3773126017
2023-09-07,858348.5847713611
2023-09-08,859095.6034464823
2023-09-11,859667.3635078435
2023-09-12,861667.2724287314
2023-09-13,859801.5634137517
2023-09-14,858963.4873629286
2023-09-15,859300.6465005757
2023-09-18,856250.9955712925
2023-09-19,859029.3910653599
2023-09-20,856623.4981227949
2023-09-21,855005.7242298604
2023-09-22,845312.8557195093
2023-09-25,846041.0541645068
2023-09-26,839983.7644042094
2023-09-27,834221.1410895583
2023-09-28,829907.4038645667
2023-09-29,831173.1558808573
2023-10-02,828355.4250537631
2023-10-03,822096.8412779128
2023-10-04,815751.926965757
2023-10-05,819602.5083910276
2023-10-06,818981.1757318141
2023-10-09,818884.6075029569
2023-10-10,829880.7210244422
2023-10-11,829998.810779865
2023-10-12,836032.1882267845
2023-10-13,827613.6119316762
2023-10-16,837065.0554730304
2023-10-17,835089.3957099378
2023-10-18,832731.8938131931
2023-10-19,831069.9863260512
2023-10-20,827710.0705848113
2023-10-23,826807.902447919
2023-10-24,828530.9190508923
2023-10-25,832397.811248289
2023-10-26,825428.0106597804
2023-10-27,825957.5194647325
2023-10-30,827759.2238095701
2023-10-31,828893.6185430575
2023-11-01,824553.1001940528
2023-11-02,831539.0759864984
2023-11-03,841553.4395394116
2023-11-06,847024.8383366164
2023-11-07,843020.8821179363
2023-11-08,845204.5173712381
2023-11-09,845922.4226487443
2023-11-10,839877.494548004
2023-11-13,841621.3704320901
2023-11-14,842116.8759081812
2023-11-15,854842.5028924721
2023-11-16,849863.4700375581
2023-11-17,856238.0118881412
2023-11-20,858977.1106760805
2023-11-21,863596.9780537026
2023-11-22,865296.1781972895
2023-11-24,864209.3422629107
2023-11-27,863084.6156178404
2023-11-28,869079.5079615777
2023-11-29,874354.2876189359
2023-11-30,877273.3607555132
2023-12-01,873391.0739613047
2023-12-04,884634.0608272698
2023-12-05,877151.7366244026
2023-12-06,881099.47653195
2023-12-07,883761.69622966
2023-12-08,890260.7336575929
2023-12-11,884215.4104369344
2023-12-12,880404.1652240308
2023-12-13,883083.5685740116
2023-12-14,900403.3530960425
2023-12-15,910005.5817534251
2023-12-18,906930.5317214774
2023-12-19,906297.3041404173
2023-12-20,908859.3639506828
2023-12-21,906226.5557753082
2023-12-22,911030.5055122615
2023-12-26,910974.490524331
2023-12-27,914316.357659647
2023-12-28,921016.3023984459
2023-12-29,918823.5226717545
2024-01-02,916318.7198153521
2024-01-03,911436.9280892401
2024-01-04,906532.8688703047
2024-01-05,900242.1091289781
2024-01-08,898467.5983210932
2024-01-09,903004.5770091861
2024-01-10,900629.3357757815
2024-01-11,898370.8606368994
2024-01-12,900576.0020389925
2024-01-16,903412.8265159616
2024-01-17,892760.9956760023
2024-01-18,887323.6306842976
