date,portfolio_value
2022-06-08,885415.6131782854
2022-06-09,878177.9599163125
2022-06-10,872802.8883247672
2022-06-13,868187.6533215476
2022-06-14,847343.6065564306
2022-06-15,841060.2127288425
2022-06-16,853071.951692812
2022-06-17,852790.5930500265
2022-06-21,847444.273144814
2022-06-22,845845.6774410763
2022-06-23,852840.3476547463
2022-06-24,857309.6301342886
2022-06-27,860516.9538204934
2022-06-28,857306.8441966027
2022-06-29,852384.23025255
2022-06-30,854734.4809645339
2022-07-01,854938.846050571
2022-07-05,859941.0251945639
2022-07-06,856705.5185387718
2022-07-07,850304.1368671986
2022-07-08,851381.7787838009
2022-07-11,848834.1462903473
2022-07-12,846905.4726077113
2022-07-13,846402.6526266688
2022-07-14,847851.2439924831
2022-07-15,840248.7071319444
2022-07-18,845554.0022050458
2022-07-19,842457.1476167903
2022-07-20,847325.9264708107
2022-07-21,847089.3223422923
2022-07-22,857084.1501358217
2022-07-25,861725.742559733
2022-07-26,858154.1573779664
2022-07-27,855140.4099412955
2022-07-28,862275.6962189552
2022-07-29,872764.3345901145
2022-08-01,877576.8163802275
2022-08-02,886325.1994449316
2022-08-03,876343.6617975045
2022-08-04,882417.8249983449
2022-08-05,887631.1146503803
2022-08-08,875905.4765748442
2022-08-09,880961.2173436197
2022-08-10,879699.4370352555
2022-08-11,886092.4473729589
2022-08-12,880000.0188682389
2022-08-15,887403.2286364008
2022-08-16,885470.8600204418
2022-08-17,884860.5243793424
2022-08-18,878263.6134797946
2022-08-19,877286.3469530662
2022-08-22,867598.5951317135
2022-08-23,859867.8169141975
2022-08-24,860776.1191793015
2022-08-25,860050.1324677033
2022-08-26,867675.5108253857
2022-08-29,857719.0362861187
2022-08-30,852761.1789144761
2022-08-31,849112.2790955296
2022-09-01,843472.6753877368
2022-09-02,836442.1812110732
2022-09-06,837252.4430142769
2022-09-07,826395.5686774933
2022-09-08,833994.619493954
2022-09-09,831652.7860758106
2022-09-12,838311.2817480522
2022-09-13,839721.3493084987
2022-09-14,825894.1183611236
2022-09-15,828497.7521543044
2022-09-16,821734.3411720317
2022-09-19,820372.5626422125
2022-09-20,822075.9679067939
2022-09-21,815852.4865826453
2022-09-22,816364.1395475529
2022-09-23,811501.2310052412
2022-09-26,803963.1590945411
2022-09-27,793978.954043894
2022-09-28,788432.8631675156
2022-09-29,803931.3308205045
2022-09-30,798118.9857229249
2022-10-03,792209.5982619963
2022-10-04,805404.6195572686
2022-10-05,814886.1717804252
2022-10-06,810568.589833588
2022-10-07,806156.1405669198
2022-10-10,795886.8286931406
2022-10-11,787875.4338567113
2022-10-12,786763.4383661329
2022-10-13,786921.8433598429
2022-10-14,788275.2739588385
2022-10-17,777778.5413884491
2022-10-18,781943.9729792986
2022-10-19,784937.5505584963
2022-10-20,776529.1316999487
2022-10-21,770693.5521592043
2022-10-24,778824.5276319322
2022-10-25,776984.3202719227
2022-10-26,787701.8120883455
2022-10-27,792304.0178561974
2022-10-28,793320.5800850681
2022-10-31,792846.8409941879
2022-11-01,786748.5264281456
2022-11-02,790462.1697863173
2022-11-03,783658.3847572993
2022-11-04,779364.659471512
2022-11-07,786731.2391903437
2022-11-08,785988.2907795324
2022-11-09,795138.3273490393
2022-11-10,789386.2227846502
2022-11-11,821305.2614897906
2022-11-14,827627.4559930791
2022-11-15,824375.2452978604
2022-11-16,830831.8353498075
2022-11-17,832947.2341158676
2022-11-18,827445.7170633461
2022-11-21,825342.9840427986
2022-11-22,821851.0898577092
2022-11-23,828947.1996549178
2022-11-25,837844.8950088132
2022-11-28,837724.5959058058
2022-11-29,833404.6086396034
2022-11-30,831830.3345322111
2022-12-01,843566.143962555
2022-12-02,858492.9020743456
2022-12-05,861621.63171931
2022-12-06,847077.4923784471
2022-12-07,847267.2148120909
2022-12-08,854569.3123643148
2022-12-09,855352.6754303365
2022-12-12,849027.2070820467
2022-12-13,849294.2600960524
2022-12-14,860006.2747477157
2022-12-15,859576.6378415469
2022-12-16,847776.0430045027
2022-12-19,846255.0778649808
2022-12-20,839943.5311913642
2022-12-21,848521.8565911369
2022-12-22,850702.3096799758
2022-12-23,844996.2816688428
2022-12-27,842798.3528037557
2022-12-28,838536.4508332306
2022-12-29,832361.273404434
2022-12-30,841912.3937732974
2023-01-03,842851.0461797502
2023-01-04,848257.0854872529
2023-01-05,852081.0516296136
2023-01-06,846730.0493828321
2023-01-09,861489.6183036375
2023-01-10,863561.5506900662
2023-01-11,861710.6334051717
2023-01-12,867119.4861214468
2023-01-13,880255.79436209
2023-01-17,883966.6192254046
2023-01-18,880045.7254111513
2023-01-19,880170.3786790652
2023-01-20,881420.3527016528
2023-01-23,879233.7533640441
2023-01-24,879346.2975515404
2023-01-25,883984.4283475683
2023-01-26,886479.0402081258
2023-01-27,884623.610337983
2023-01-30,884876.2422573679
2023-01-31,879679.441305413
2023-02-01,886156.2870910643
2023-02-02,896214.1516088998
2023-02-03,895091.0332812461
2023-02-06,879748.2501986646
2023-02-07,874724.3163878466
2023-02-08,878616.9447320153
2023-02-09,877201.4640879045
2023-02-10,871250.6628927846
2023-02-13,869950.4441636571
2023-02-14,871898.7057157203
2023-02-15,870121.6700625817
2023-02-16,864984.850266335
2023-02-17,859069.0391289833
2023-02-21,860370.3621673331
2023-02-22,849919.689210948
2023-02-23,850279.2885248874
2023-02-24,853806.9975586064
2023-02-27,844472.7037281903
2023-02-28,846785.4848152183
2023-03-01,848238.2084403683
2023-03-02,846214.0059231399
2023-03-03,845095.9656390196
2023-03-06,857187.099869984
2023-03-07,854314.713129028
2023-03-08,846844.0626115486
2023-03-09,847130.9999788919
2023-03-10,847611.0182492451
2023-03-13,858422.573610763
2023-03-14,865962.5535565924
2023-03-15,863296.7141189144
2023-03-16,869552.2187635667
2023-03-17,871649.0076504361
2023-03-20,881206.101573795
2023-03-21,882182.5291674292
2023-03-22,877339.2278639914
2023-03-23,882406.0461939019
2023-03-24,886724.0849256236
2023-03-27,886294.3629383305
2023-03-28,878039.4695534168
2023-03-29,881065.9041249692
2023-03-30,879417.1833824649
2023-03-31,884011.6108436927
2023-04-03,888985.9209580311
2023-04-04,893176.05411264
2023-04-05,898806.1446112676
2023-04-06,900864.6954370213
2023-04-10,899728.7193566692
2023-04-11,891706.0386751923
2023-04-12,893362.5863119469
2023-04-13,894305.8180441554
2023-04-14,899309.1596908852
2023-04-17,890976.2594414422
2023-04-18,887045.956239817
2023-04-19,889317.391063915
2023-04-20,886782.0261897363
2023-04-21,889166.6045717257
2023-04-24,886173.6760393572
2023-04-25,888874.0884890356
2023-04-26,891197.4360591203
2023-04-27,886312.1210064235
2023-04-28,888129.8330831062
2023-05-01,889866.157982173
2023-05-02,880063.0660838613
2023-05-03,888766.3646953144
2023-05-04,892992.6725339664
2023-05-05,892320.8780068122
2023-05-08,891225.4479040969
2023-05-09,887876.2616362851
2023-05-10,887493.4673173275
2023-05-11,891806.4010198127
2023-05-12,891492.3043650168
2023-05-15,887014.5953583487
2023-05-16,885392.7716713193
2023-05-17,880011.6470312817
2023-05-18,879090.329326096
2023-05-19,874961.4300758026
2023-05-22,876591.0355803904
2023-05-23,874393.0762575424
2023-05-24,872776.8046578402
2023-05-25,867083.9672234168
2023-05-26,865114.04849381
2023-05-30,869902.5241691506
2023-05-31,874781.918923634
2023-06-01,876475.1239139877
2023-06-02,881833.1107027872
2023-06-05,877566.9416633416
2023-06-06,878671.2299525004
2023-06-07,880352.9786302155
2023-06-08,872821.0154304947
2023-06-09,881775.8145464641
2023-06-12,880314.2688842904
2023-06-13,882548.290399124
2023-06-14,879182.863274665
2023-06-15,881922.5148804105
2023-06-16,887801.6440979638
2023-06-20,883339.7856596039
2023-06-21,881880.9901947659
2023-06-22,880524.598801313
2023-06-23,874449.5697437802
2023-06-26,874623.041710815
2023-06-27,874915.7989706941
2023-06-28,874814.5724902744
2023-06-29,874781.0541737358
2023-06-30,870914.7856170508
2023-07-03,878361.6285712841
2023-07-05,876896.5356049093
2023-07-06,873708.088492523
2023-07-07,869088.210078488
2023-07-10,871978.0410154278
2023-07-11,874280.7359653774
2023-07-12,878902.322877712
2023-07-13,889106.3354740604
2023-07-14,893983.4692285105
2023-07-17,890217.6803123606
2023-07-18,891917.6638209296
2023-07-19,896647.9606522208
2023-07-20,898336.4444063165
2023-07-21,892330.2406712042
2023-07-24,888992.7279048386
2023-07-25,888571.8108947414
2023-07-26,890834.1598752794
2023-07-27,893596.6034901233
2023-07-28,885811.8953825362
2023-07-31,887864.3445217047
2023-08-01,887469.6592430681
2023-08-02,879358.3880914415
2023-08-03,872765.8611944384
2023-08-04,868246.960511779
2023-08-07,872975.3840896123
2023-08-08,871213.2152830842
2023-08-09,870043.9421381542
2023-08-10,868136.1407438501
2023-08-11,862867.8163083296
2023-08-14,862168.7790992104
2023-08-15,861428.1631917438
2023-08-16,857049.5024719288
2023-08-17,851116.5388100019
2023-08-18,849161.5945641975
2023-08-21,850778.8257462389
2023-08-22,848509.6518328391
2023-08-23,850391.357697242
2023-08-24,861810.9165428204
2023-08-25,855863.6953887251
2023-08-28,857085.115188617
2023-08-29,858906.051707957
2023-08-30,867338.6530820084
2023-08-31,867964.8813349667
2023-09-01,869469.2800316528
2023-09-05,865564.6888113403
2023-09-06,857463.9165915805
2023-09-07,855564.7421175735
2023-09-08,856300.6082011238
2023-09-11,856856.3176653475
2023-09-12,858855.8918831763
2023-09-13,856990.6897956132
2023-09-14,856150.4243539645
2023-09-15,856476.9759654705
2023-09-18,853410.8406180192
2023-09-19,856178.2838374372
2023-09-20,853772.5991994514
2023-09-21,852157.3468403012
2023-09-22,842475.2149133232
2023-09-25,843185.003648481
2023-09-26,837121.1609210997
2023-09-27,831378.857469324
2023-09-28,827097.3312807261
2023-09-29,828359.6123952069
2023-10-02,825556.0172774674
2023-10-03,819319.0382609151
2023-10-04,812970.600957127
2023-10-05,816822.3775831372
2023-10-06,816202.4593363107
2023-10-09,816062.4583845022
2023-10-10,827007.8092317556
2023-10-11,827114.2054244654
2023-10-12,833115.0747578221
2023-10-13,824716.3428161817
2023-10-16,834080.0614078845
2023-10-17,832090.1298549864
2023-10-18,829714.5992550934
2023-10-19,828053.487315633
2023-10-20,824686.1792691986
2023-10-23,823795.3486321552
2023-10-24,825505.9207640298
2023-10-25,829348.8029967737
2023-10-26,822381.1631182614
2023-10-27,822908.4593855544
2023-10-30,824688.3378544069
2023-10-31,825829.1005190831
2023-11-01,821526.4458037033
2023-11-02,828474.6618535274
2023-11-03,838439.9588665022
2023-11-06,843878.8860227843
2023-11-07,839900.8356694211
2023-11-08,842054.2455914727
2023-11-09,842780.9977830644
2023-11-10,836746.0285103627
2023-11-13,838509.712478272
2023-11-14,838987.4041507106
2023-11-15,851654.12254717
2023-11-16,846715.9231418876
2023-11-17,853040.4236449689
2023-11-20,855774.8800882844
2023-11-21,860389.2854537471
2023-11-22,862072.0563746243
2023-11-24,860987.3405719745
2023-11-27,859869.5405390162
2023-11-28,865854.0843637784
2023-11-29,871100.8318665075
2023-11-30,874015.0851464265
2023-12-01,870146.5947266726
2023-12-04,881343.6082005143
2023-12-05,873852.9119908352
2023-12-06,877725.0452786678
2023-12-07,880368.3016335468
2023-12-08,886798.1159838178
2023-12-11,880733.7825925659
2023-12-12,876913.6843918279
2023-12-13,879574.1046550892
2023-12-14,896837.1603510878
2023-12-15,906379.2621640371
2023-12-18,903298.923055584
2023-12-19,902707.6972411039
2023-12-20,905254.4029198337
2023-12-21,902617.9796464485
2023-12-22,907402.2213616413
2023-12-26,907344.4306664859
2023-12-27,910672.2821542254
2023-12-28,917333.1133121686
2023-12-29,915161.8176742872
2024-01-02,912678.2773161819
2024-01-03,907812.4666231081
2024-01-04,902930.3843402897
2024-01-05,896664.9316171061
2024-01-08,894892.0478088838
2024-01-09,899384.7245930403
2024-01-10,897011.0934872788
2024-01-11,894743.4361832832
2024-01-12,896924.1897863335
2024-01-16,899734.4467592103
2024-01-17,889104.4625991854
2024-01-18,883678.0604059814
2024-01-19,885457.8922218672
2024-01-22,889673.4036417091
2024-01-23,890802.1828280219
2024-01-24,890233.7606496247
2024-01-25,888528.9666914232
2024-01-26,891813.5894156289
2024-01-29,890481.2071720707
2024-01-30,897104.01102257
2024-01-31,899122.9868169554
2024-02-01,898096.0656777433
2024-02-02,909108.0577101951
2024-02-05,901108.6267792257
2024-02-06,893792.0464269503
2024-02-07,898957.0112006741
2024-02-08,899301.1657669501
2024-02-09,895993.1065882195
2024-02-12,896145.7671650772
2024-02-13,895645.6348103622
2024-02-14,883455.003876361
2024-02-15,886649.4706007065
2024-02-16,891849.6196443953
2024-02-20,889767.998209908
2024-02-21,890414.7238632746
2024-02-22,888745.0521218136
2024-02-23,894020.9143860264
2024-02-26,898476.8446341406
2024-02-27,896292.5900939679
2024-02-28,895099.4744243613
2024-02-29,896408.5306306396
2024-03-01,900965.8552780754
2024-03-04,908464.9262584705
2024-03-05,910465.3932631738
2024-03-06,913679.0221791907
2024-03-07,918890.9136839918
2024-03-08,924236.1047160665
2024-03-11,925979.9645257216
2024-03-12,926293.1779054162
2024-03-13,923050.3778899219
2024-03-14,923091.9927944171
2024-03-15,917309.9855350036
2024-03-18,913781.8361021699
2024-03-19,914705.3807224728
2024-03-20,913536.3110532674
2024-03-21,917866.3232039135
2024-03-22,918230.4949251667
2024-03-25,918538.182526162
2024-03-26,917429.0345385808
2024-03-27,918192.6059135728
2024-03-28,924476.9619247409
2024-04-01,927140.9419602496
2024-04-02,924282.1649487953
2024-04-03,925042.0331761162
2024-04-04,927122.1100894286
2024-04-05,925254.1686569882
2024-04-08,927813.98335826
2024-04-09,929018.645950439
2024-04-10,932876.1917349176
2024-04-11,921385.508646646
2024-04-12,926201.6867743741
2024-04-15,921074.7997821834
2024-04-16,917501.7572325645
2024-04-17,915146.6670834261
2024-04-18,915129.0412010035
2024-04-19,913853.7885734263
2024-04-22,913478.2551521156
