date,transaction_cost
2019-11-11,128.62102258763494
2019-11-12,274.1126227657105
2019-11-13,26.490128653257027
2019-11-14,25.088906901810233
2019-11-15,34.195108984210385
2019-11-18,91.77960444227395
2019-11-19,18.450352348946353
2019-11-20,34.06127984437441
2019-11-21,346.7240920402463
2019-11-22,80.59797737004278
2019-11-25,66.1628701484686
2019-11-26,46.72288638733017
2019-11-27,288.41027897731976
2019-11-29,81.37315937058656
2019-12-02,510.3426439186023
2019-12-03,523.7856110338688
2019-12-04,1083.901156816147
2019-12-05,1680.5054870105835
2019-12-06,55.94353283333881
2019-12-09,180.68067422253836
2019-12-10,123.38784962276624
2019-12-11,441.372529868245
2019-12-12,22.7094095152332
2019-12-13,863.6595990417558
2019-12-16,327.1391683250256
2019-12-17,210.31919066738038
2019-12-18,146.34343457266135
2019-12-19,271.85078969358796
2019-12-20,585.956478040055
2019-12-23,136.66466873276704
2019-12-24,82.38960536633422
2019-12-26,112.25371634970354
2019-12-27,94.86032242615691
2019-12-30,383.4192457320207
2019-12-31,189.72926532736506
2020-01-02,263.49877288180414
2020-01-03,181.50551274415713
2020-01-06,203.36853895251306
2020-01-07,30.4179848309609
2020-01-08,1153.1686754739476
2020-01-09,436.45738247592703
2020-01-10,482.56974475620933
2020-01-13,295.14801642620625
2020-01-14,188.73544940397997
2020-01-15,24.177027979458202
2020-01-16,170.03839900967705
2020-01-17,141.99964900720104
2020-01-21,143.167013171383
2020-01-22,219.64260007590983
2020-01-23,147.48246733491268
2020-01-24,167.922185893523
2020-01-27,524.7071862247001
2020-01-28,296.82426378438333
2020-01-29,210.9806231344424
2020-01-30,299.0091451614157
2020-01-31,364.4538928644671
2020-02-03,167.36561443847341
2020-02-04,67.2989944934348
2020-02-05,524.2579004785953
2020-02-06,102.38465556738932
2020-02-07,53.843818132569425
2020-02-10,18.5820205927797
2020-02-11,12.27480970555832
2020-02-12,29.7543184876679
2020-02-13,356.84599291677307
2020-02-14,308.9218539813605
2020-02-18,237.58526379390221
2020-02-19,467.8556958165103
2020-02-20,216.73815394840207
2020-02-21,26.538193257050686
2020-02-24,279.1608358679539
2020-02-25,244.90352522942248
2020-02-26,869.2759525704411
2020-02-27,219.61767250999966
2020-02-28,299.5945848501973
2020-03-02,208.20688985763505
2020-03-03,17.8895712445341
2020-03-04,140.4081111643845
2020-03-05,160.91043762928615
2020-03-06,175.61143520620487
2020-03-09,178.39948463678587
2020-03-10,101.2780242619586
2020-03-11,278.3326225343844
2020-03-12,1783.261537259186
2020-03-13,2086.814237673034
2020-03-16,75.23440326925538
2020-03-17,450.38666878617954
2020-03-18,644.9009389880817
2020-03-19,2795.474556820866
2020-03-20,72.34660477731768
2020-03-23,2709.8725506115757
2020-03-24,316.4600534596598
2020-03-25,202.44627811352842
2020-03-26,55.58912958116978
2020-03-27,8.452819473541918
2020-03-30,497.13818441614217
2020-03-31,34.81892906771448
2020-04-01,673.2855036678226
2020-04-02,244.5303094819696
2020-04-03,246.36744036637518
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,1157.5061403617672
2020-04-09,1146.9188774960514
2020-04-13,952.8921418378952
2020-04-14,2046.4066114537789
2020-04-15,830.0893274697095
2020-04-16,634.3726159669054
2020-04-17,1934.8837055248603
2020-04-20,273.9747826069192
2020-04-21,339.3824690945892
2020-04-22,107.53459089936875
2020-04-23,333.13092996485244
2020-04-24,258.00093972225176
2020-04-27,376.8333638918209
2020-04-28,276.45746809805564
2020-04-29,101.05222120291998
2020-04-30,234.71574788734983
2020-05-01,1001.0694770659458
2020-05-04,576.1337451752371
2020-05-05,192.19992988026937
2020-05-06,526.0645217261078
2020-05-07,240.2746160919622
2020-05-08,127.26583118061288
2020-05-11,246.22170623147917
2020-05-12,2038.8603066388662
2020-05-13,438.3459094580779
2020-05-14,2391.786033877236
2020-05-15,796.4723294904185
2020-05-18,2211.393504063301
2020-05-19,2287.2370784212458
2020-05-20,1513.8470389752606
2020-05-21,451.2010572380697
2020-05-22,954.5798396143354
2020-05-26,926.4590151210618
2020-05-27,406.2777062826872
2020-05-28,263.94450146839336
2020-05-29,43.61471871470915
2020-06-01,1414.3503962208579
2020-06-02,481.5823548358241
2020-06-03,443.7521435682411
2020-06-04,805.6363835490133
2020-06-05,938.7866462501521
2020-06-08,435.7645442796133
2020-06-09,109.83846880339969
2020-06-10,187.1736200108445
2020-06-11,118.17889278481393
2020-06-12,1052.470427133855
2020-06-15,230.6496850643091
2020-06-16,198.57296536822997
2020-06-17,116.64638724661197
2020-06-18,1020.6757254436767
2020-06-19,115.22983764040252
2020-06-22,408.0751408522781
2020-06-23,144.51798429366107
2020-06-24,1161.512177290797
2020-06-25,1012.0140653573678
2020-06-26,1233.1497360516414
2020-06-29,560.6058364293299
2020-06-30,905.7510241067274
2020-07-01,488.29658903635965
2020-07-02,87.26390225902831
2020-07-06,955.617970265123
2020-07-07,1382.8202823346492
2020-07-08,331.2082751554341
2020-07-09,347.4069817931063
2020-07-10,396.8611358274945
2020-07-13,408.53986383597027
2020-07-14,83.6192579076553
2020-07-15,100.74929875241482
2020-07-16,369.15905257536576
2020-07-17,465.9958163596353
2020-07-20,115.96909774377269
2020-07-21,131.91592766462594
2020-07-22,21.144278743168233
2020-07-23,296.60759719466466
2020-07-24,339.3449268335483
2020-07-27,239.0848713001086
2020-07-28,239.61247117889434
2020-07-29,109.18718082010535
2020-07-30,117.4704836808848
2020-07-31,52.393618551297486
2020-08-03,314.83845497021167
2020-08-04,63.987893048669456
2020-08-05,201.32823753632368
2020-08-06,315.2017818702441
2020-08-07,633.0876591723575
2020-08-10,518.3941500195546
2020-08-11,684.7928705376873
2020-08-12,1575.6638996681943
2020-08-13,136.38306649673078
2020-08-14,563.7584243946364
2020-08-17,339.6130421474387
2020-08-18,269.4496729108589
2020-08-19,142.0721958142682
2020-08-20,414.9888479676849
2020-08-21,393.67439159657937
2020-08-24,790.2179225775744
2020-08-25,59.78624648515726
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.04273971874313949
2020-09-01,0.042584901292407475
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,1166.2320873750557
2020-09-11,1960.4414762161775
2020-09-14,764.6778522211832
2020-09-15,448.3615601470562
2020-09-16,234.40138598865332
2020-09-17,500.5699401495227
2020-09-18,11.778660958417362
2020-09-21,0.0
2020-09-22,0.013715713627515806
2020-09-23,0.0
2020-09-24,0.01363216475799221
2020-09-25,741.8587416520934
2020-09-28,487.0962456541475
2020-09-29,966.7333840340018
2020-09-30,901.1637027259786
2020-10-01,1284.3547591005395
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,172.88701314884096
2020-10-08,465.8037409032842
2020-10-09,855.4448387133161
2020-10-12,572.8819467054768
2020-10-13,172.1234020118598
2020-10-14,1610.990965748258
2020-10-15,202.4808300698568
2020-10-16,202.16399989938677
2020-10-19,624.047818123148
2020-10-20,615.7941941759616
2020-10-21,0.0
2020-10-22,1751.388242199773
2020-10-23,214.62832901219298
2020-10-26,208.9459987227799
2020-10-27,377.3065684288902
2020-10-28,323.0263805259058
2020-10-29,421.92712136497545
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,101.278448989181
2020-11-05,140.68515734715766
2020-11-06,163.56945766297326
2020-11-09,9.992893316196167
2020-11-10,2599.0237151008296
2020-11-11,1038.1228305183677
2020-11-12,1041.2587019408566
2020-11-13,1227.711790028314
2020-11-16,240.14779833031173
2020-11-17,450.13602986998336
2020-11-18,371.19153109865437
2020-11-19,134.216982208051
2020-11-20,663.1490022981833
2020-11-23,599.6928843042907
2020-11-24,879.9074360929208
2020-11-25,446.22224601923256
2020-11-27,271.44102827359575
2020-11-30,232.14027377024019
2020-12-01,315.5733007346331
2020-12-02,113.99879708752302
2020-12-03,125.30437254589535
2020-12-04,377.81066634861355
2020-12-07,72.38876046624847
2020-12-08,236.5182491164429
2020-12-09,458.3420952026231
2020-12-10,205.1254078490021
2020-12-11,78.56645532002396
2020-12-14,256.28801121723217
2020-12-15,485.9991594466722
2020-12-16,272.54775625330905
2020-12-17,282.88145345620956
2020-12-18,1401.2916545314743
2020-12-21,274.4655345909414
2020-12-22,131.4495622332699
2020-12-23,1165.5102321654344
2020-12-24,1357.7579687608372
2020-12-28,1319.564256250895
2020-12-29,590.0179129030151
2020-12-30,495.7859330681058
2020-12-31,417.07021504700924
2021-01-04,1516.9169880656573
2021-01-05,2081.88539664225
2021-01-06,2149.1384989362414
2021-01-07,845.8460089179223
2021-01-08,1393.1506852672953
2021-01-11,370.07198553549176
2021-01-12,660.4273293850998
2021-01-13,430.19958539020234
2021-01-14,535.1597193218765
2021-01-15,399.9066445184953
2021-01-19,673.2185923247987
2021-01-20,0.0
2021-01-21,405.13074986481405
2021-01-22,212.55929234749104
2021-01-25,285.4607385210073
2021-01-26,132.66396723645062
2021-01-27,586.0536812007709
2021-01-28,796.3483624708881
2021-01-29,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-12,0.0
2021-04-13,226.94537724373723
2021-04-14,129.99164771058486
2021-04-15,70.35738418373285
2021-04-16,503.0395210220114
2021-04-19,262.6983226381694
2021-04-20,786.5637213776348
2021-04-21,223.45118080344258
2021-04-22,372.3837945932968
2021-04-23,207.19726125911637
2021-04-26,243.8907530053621
2021-04-27,56.05676153488582
2021-04-28,650.0332745673605
2021-04-29,1233.5671597541207
2021-04-30,588.5293130194723
2021-05-03,159.00644475962568
2021-05-04,713.7467887101626
2021-05-05,1258.7696143444402
2021-05-06,778.8444147865355
2021-05-07,537.2138995930636
2021-05-10,1913.8911454443669
2021-05-11,306.3654008044218
2021-05-12,0.013962258056811793
2021-05-13,0.0
2021-05-14,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-06-01,0.014468384056269523
2021-06-02,0.014429450586292306
2021-06-03,0.0
2021-06-04,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,845.1965720358228
2021-06-10,1627.6075325743636
2021-06-11,448.95318237975283
2021-06-14,785.8385067690957
2021-06-15,858.1458168089499
2021-06-16,17.671100001522113
2021-06-17,334.79289466436734
2021-06-18,284.32833246554173
2021-06-21,355.141226227562
2021-06-22,841.3716039973572
2021-06-23,6.619801414311842
2021-06-24,109.32239251310413
2021-06-25,13.696859076059248
2021-06-28,163.82224981026732
2021-06-29,107.73703921213358
2021-06-30,6.136439480756019
2021-07-01,28.790475379697142
2021-07-02,86.2390096339646
2021-07-06,14.526019298910782
2021-07-07,69.63421572775194
2021-07-08,16.072429353200015
2021-07-09,111.85336097257532
2021-07-12,202.02747319804035
2021-07-13,5.756645150560031
2021-07-14,40.59095130084597
2021-07-15,30.759528097564544
2021-07-16,71.3536145836469
2021-07-19,60.3263622473695
2021-07-20,399.6903467821366
2021-07-21,440.20119987711496
2021-07-22,174.02520709440563
2021-07-23,36.5918751912655
2021-07-26,67.7912829460944
2021-07-27,79.80589306814863
2021-07-28,57.18404543284314
2021-07-29,0.23684935160118312
2021-07-30,1051.4632716173232
2021-08-02,494.9641301092026
2021-08-03,57.42687863728251
2021-08-04,201.5470712938282
2021-08-05,409.2326499328562
2021-08-06,608.4036677137968
2021-08-09,71.4017066238787
2021-08-10,0.7631284316891385
2021-08-11,17.769950145719466
2021-08-12,138.6436206967917
2021-08-13,226.02595014061464
2021-08-16,201.48180107801443
2021-08-17,322.218218488902
2021-08-18,120.39548513046684
2021-08-19,555.174625888249
2021-08-20,37.69437885056664
2021-08-23,329.6719253119098
2021-08-24,110.66424585513035
2021-08-25,906.1837343899916
2021-08-26,348.8648967133957
2021-08-27,301.4635772023793
2021-08-30,59.90155258547101
2021-08-31,245.12060373814083
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-07,1223.4701407829157
2021-09-08,118.2165746569321
2021-09-09,76.66536063409231
2021-09-10,1305.656779177337
2021-09-13,988.4051371016495
2021-09-14,22.13534255017896
2021-09-15,1010.9444290397346
2021-09-16,1471.423368311549
2021-09-17,1188.5336712916253
2021-09-20,259.1061076510225
2021-09-21,2835.5321465776497
2021-09-22,0.0
2021-09-23,2816.18267741034
2021-09-24,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,2701.6513779960997
2021-10-18,1078.7956311928615
2021-10-19,937.2837023782897
2021-10-20,197.52925104644083
2021-10-21,486.4968392607596
2021-10-22,535.9641381388245
2021-10-25,258.54297375982344
2021-10-26,109.07322115573622
2021-10-27,427.47637680124404
2021-10-28,264.5814961573448
2021-10-29,592.1186527300863
2021-11-01,225.79401824976782
2021-11-02,177.9002839583245
2021-11-03,45.13785760018602
2021-11-04,140.97707833305313
2021-11-05,87.15690268090447
2021-11-08,126.16870308165883
2021-11-09,242.32806166691915
2021-11-10,357.6039957147012
2021-11-11,871.8827859758096
2021-11-12,10.856914320087128
2021-11-15,262.55591038379794
2021-11-16,140.50820178924445
2021-11-17,157.28012052518568
2021-11-18,122.15432499207616
2021-11-19,63.700458820022654
2021-11-22,244.62102386962047
2021-11-23,645.2540411019911
2021-11-24,338.51785211694704
2021-11-26,59.922597339229995
2021-11-29,1544.940929120039
2021-11-30,989.5438849018024
2021-12-01,1667.9558863044497
2021-12-02,395.7957767964282
2021-12-03,320.64154215239597
2021-12-06,323.53924903924514
2021-12-07,0.0
2021-12-08,892.2667912138506
2021-12-09,1671.459336271017
2021-12-10,1533.5686049367093
2021-12-13,154.8059059886906
2021-12-14,1218.1791268203303
2021-12-15,120.55556504497181
2021-12-16,165.56593665949558
2021-12-17,150.34099558872526
2021-12-20,303.2303038221455
2021-12-21,607.0285551114786
2021-12-22,938.2439448188044
2021-12-23,335.5182626441971
2021-12-27,1204.7026464302533
2021-12-28,809.6279479531322
2021-12-29,147.78377149425975
2021-12-30,539.3360054418583
2021-12-31,116.1288714004246
2022-01-03,692.8255025119277
2022-01-04,1628.7149170649107
2022-01-05,778.0722189085906
2022-01-06,1414.2972069512468
2022-01-07,24.371523431758334
2022-01-10,67.19795253577401
2022-01-11,97.56541949482208
2022-01-12,372.6776918830513
2022-01-13,117.22901181234958
2022-01-14,487.95696299092197
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.012216079751912414
2022-01-21,0.01218555330974134
2022-01-24,1480.4027969663198
2022-01-25,113.94017392343463
2022-01-26,473.4569166268558
2022-01-27,442.2158582444498
2022-01-28,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,1020.9721094024366
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,862.0913930459823
2022-02-08,1522.6314221436944
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.012409978047131426
2022-02-22,156.4618498784184
2022-02-23,156.63253885250006
2022-02-24,0.01246800877782398
2022-02-25,274.55850697479354
2022-02-28,190.70593348841481
2022-03-01,94.76570863435128
2022-03-02,61.836444593542225
2022-03-03,66.2238097072435
2022-03-04,10.720571221279295
2022-03-07,196.78783928173453
2022-03-08,17.976368542213933
2022-03-09,21.294037027615207
2022-03-10,121.073315519346
2022-03-11,5.931011769383409
2022-03-14,14.225101404567841
2022-03-15,462.7426535233014
2022-03-16,361.16859398456853
2022-03-17,573.7487543583919
2022-03-18,96.83366613725767
2022-03-21,540.5655406968357
2022-03-22,35.68130906177599
2022-03-23,187.6128717964973
2022-03-24,39.11442907827753
2022-03-25,65.94777170276242
2022-03-28,36.62792718275091
2022-03-29,285.9573949255832
2022-03-30,161.35698613136245
2022-03-31,121.50678084397792
2022-04-01,69.17415509014349
2022-04-04,385.0887119867921
2022-04-05,40.391746701483925
2022-04-06,542.6057219923044
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,0.012406948387751617
2022-04-12,781.119167953659
2022-04-13,756.164063780512
2022-04-14,64.72977122958677
2022-04-18,679.518095868788
2022-04-19,156.27185781377716
2022-04-20,606.7953287971395
2022-04-21,608.4425853698763
2022-04-22,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,2265.9630892737537
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,141.58874844749695
2022-06-01,132.77130290875422
2022-06-02,0.0
2022-06-03,0.0
2022-06-06,2204.3116313328833
2022-06-07,690.4910182921197
2022-06-08,523.7598386986921
2022-06-09,1104.8233621484615
2022-06-10,1088.520332808756
2022-06-13,2017.771811861608
2022-06-14,38.575598529846864
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,1935.6889022796518
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,595.5720451473337
2022-07-15,6.038471677004104
2022-07-18,70.11919376015499
2022-07-19,385.30120246394824
2022-07-20,114.04047212179424
2022-07-21,201.36505099347545
2022-07-22,114.10786651551355
2022-07-25,200.70804429803033
2022-07-26,323.4817028201715
2022-07-27,178.45927083398107
2022-07-28,593.7407382075235
2022-07-29,140.61229600112435
2022-08-01,239.09028955833645
2022-08-02,164.43691866510738
2022-08-03,393.1607939747964
2022-08-04,293.14717774715524
2022-08-05,230.1509048718234
2022-08-08,264.3911164619115
2022-08-09,231.68419906165644
2022-08-10,536.0519032733423
2022-08-11,516.8302026129068
2022-08-12,433.9040974838576
2022-08-15,156.55335145866306
2022-08-16,668.3043080403335
2022-08-17,67.51796048406055
2022-08-18,255.53791458956871
2022-08-19,410.80498093634486
2022-08-22,0.009922903029196082
2022-08-23,0.009716285414054258
2022-08-24,0.0
2022-08-25,51.57507574580368
2022-08-26,52.283954426702685
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,1783.4241645556278
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,1705.5724438177224
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,262.46672141338365
2022-11-10,108.96393728414353
2022-11-11,734.6375224763342
2022-11-14,596.6213708261132
2022-11-15,917.1305309710993
2022-11-16,330.11218780382177
2022-11-17,901.966430373856
2022-11-18,212.45539164314238
2022-11-21,604.2510463221282
2022-11-22,345.4610778294669
2022-11-23,144.29854547316538
2022-11-25,52.269108554917786
2022-11-28,421.6755502923096
2022-11-29,633.5067022018992
2022-11-30,444.0834981409848
2022-12-01,75.27310713825618
2022-12-02,861.0276869607728
2022-12-05,433.9372491829714
