date,portfolio_value
2022-08-26,863564.002194214
2022-08-29,850733.6428853247
2022-08-30,846723.0726719953
2022-08-31,841014.558755518
2022-09-01,835032.9984602594
2022-09-02,830180.9236006914
2022-09-06,830284.0048606829
2022-09-07,822640.1158972265
2022-09-08,832072.0935385813
2022-09-09,831359.489579757
2022-09-12,839709.0321280663
2022-09-13,843402.2989799452
2022-09-14,822703.5225903862
2022-09-15,825448.3828633057
2022-09-16,817916.2133359124
2022-09-19,815100.0778531223
2022-09-20,818196.4415736955
2022-09-21,811048.948456515
2022-09-22,807197.0785861962
2022-09-23,801811.8873887529
2022-09-26,792626.6430028995
2022-09-27,783353.6480176148
2022-09-28,778206.402339332
2022-09-29,794495.8601793558
2022-09-30,786287.4095248671
2022-10-03,778260.0851844809
2022-10-04,793419.7672491058
2022-10-05,807162.7982579214
2022-10-06,803286.0659474494
2022-10-07,797740.497244731
2022-10-10,784070.1659254534
2022-10-11,776531.5451871807
2022-10-12,774578.4875967053
2022-10-13,774196.4379797629
2022-10-14,780980.509304743
2022-10-17,768718.534535903
2022-10-18,774340.1600783208
2022-10-19,778458.4145921792
2022-10-20,769429.3692794946
2022-10-21,761801.9333673372
2022-10-24,767238.0779261234
2022-10-25,766960.8648960005
2022-10-26,780590.2587233306
2022-10-27,784287.2218749403
2022-10-28,785751.5126300717
2022-10-31,788500.904675296
2022-11-01,782612.2090488323
2022-11-02,785557.3748792274
2022-11-03,776589.6186815319
2022-11-04,771487.7770514096
2022-11-07,775231.363607708
2022-11-08,774738.5700666589
2022-11-09,782670.107176421
2022-11-10,776998.6193178705
2022-11-11,808586.3390287186
2022-11-14,812307.6300461165
2022-11-15,809166.899550205
2022-11-16,817029.2606235433
2022-11-17,821560.9693241334
2022-11-18,815727.9235035221
2022-11-21,812735.0148897711
2022-11-22,810750.0031576249
2022-11-23,817693.3991765549
2022-11-25,826794.0012605286
2022-11-28,826249.5949054626
2022-11-29,823014.4331715885
2022-11-30,820891.3279111141
2022-12-01,830957.4476856523
2022-12-02,848536.2208111256
2022-12-05,852010.5426071093
2022-12-06,838128.2645369265
2022-12-07,841229.0469194166
2022-12-08,851474.2256219664
2022-12-09,851513.043625303
2022-12-12,843728.9927548096
2022-12-13,842742.491328754
2022-12-14,853608.2529336519
2022-12-15,853748.1281300577
2022-12-16,844986.7991633208
2022-12-19,843673.5703064529
2022-12-20,836477.0963526656
2022-12-21,840834.6356045677
2022-12-22,842186.0930087604
2022-12-23,836583.2010332204
2022-12-27,833559.348570767
2022-12-28,829086.52791882
2022-12-29,823619.0117628413
2022-12-30,832195.3580128638
2023-01-03,831388.171795798
2023-01-04,839018.7500891434
2023-01-05,845413.7135090423
2023-01-06,839864.1193519348
2023-01-09,855586.8316040982
2023-01-10,857475.8907883016
2023-01-11,855710.5348043914
2023-01-12,862482.855328545
2023-01-13,874332.6772617382
2023-01-17,876679.7287616238
2023-01-18,872759.3409670246
2023-01-19,873440.735339007
2023-01-20,873491.0295934275
2023-01-23,872360.2733211943
2023-01-24,873018.1238507547
2023-01-25,878539.3999422739
2023-01-26,880391.5142514334
2023-01-27,880439.0099863611
2023-01-30,880458.28624421
2023-01-31,874409.4346299877
2023-02-01,882329.6108273503
2023-02-02,892332.13977588
2023-02-03,894022.5073928103
2023-02-06,879389.6070153768
2023-02-07,875043.4078792438
2023-02-08,878083.9546147238
2023-02-09,877240.8478032832
2023-02-10,870433.0999704484
2023-02-13,869150.1462131034
2023-02-14,872255.0465055585
2023-02-15,870886.2424056449
2023-02-16,865153.6070296619
2023-02-17,858561.7402893926
2023-02-21,860841.3908580949
2023-02-22,849456.4308101388
2023-02-23,850518.6028937101
2023-02-24,855269.6150030682
2023-02-27,845558.4974505211
2023-02-28,848013.9079609582
2023-03-01,848962.892979912
2023-03-02,845017.1129704148
2023-03-03,844302.5227193743
2023-03-06,858570.976118714
2023-03-07,855610.6188777852
2023-03-08,849742.1263077558
2023-03-09,850310.2729034324
2023-03-10,846777.6441878031
2023-03-13,853079.8655361774
2023-03-14,857744.8097600818
2023-03-15,860082.5853712163
2023-03-16,862839.4107857383
2023-03-17,868802.0289558128
2023-03-20,872481.6595984414
2023-03-21,875691.4493808198
2023-03-22,875755.2739457936
2023-03-23,874898.2702233244
2023-03-24,878608.6376196857
2023-03-27,880030.611954672
2023-03-28,874767.5599342722
2023-03-29,876293.539914662
