date,portfolio_value
2022-10-11,790841.9111561067
2022-10-12,789749.5439091586
2022-10-13,789920.2959635303
2022-10-14,791316.7424850179
2022-10-17,780778.2737099755
2022-10-18,784907.8195822047
2022-10-19,787939.0115728442
2022-10-20,779531.1116269554
2022-10-21,773694.9139297125
2022-10-24,781872.7478312412
2022-10-25,780039.0894991199
2022-10-26,790799.317188102
2022-10-27,795419.5552251978
2022-10-28,796443.6489412659
2022-10-31,796002.7402131052
2022-11-01,789888.7656627481
2022-11-02,793608.1024648566
2022-11-03,786762.132780509
2022-11-04,782459.5989756712
2022-11-07,789855.9789115373
2022-11-08,789116.6252095215
2022-11-09,798320.912702832
2022-11-10,792556.3896060459
2022-11-11,824597.8559431334
2022-11-14,830973.256771798
2022-11-15,827700.575429883
2022-11-16,834191.4775821399
2022-11-17,836308.9870551154
2022-11-18,830787.7351063878
2022-11-21,828683.3670991262
2022-11-22,825152.964595138
2022-11-23,832291.8202463205
2022-11-25,841268.2481135769
2022-11-28,841160.0722589842
2022-11-29,836891.7724410346
2022-11-30,835299.7082669324
2022-12-01,847139.2295321685
2022-12-02,862157.367318148
2022-12-05,865342.7196095844
2022-12-06,850753.3654950919
2022-12-07,850915.5689503191
2022-12-08,858269.171369128
2022-12-09,859040.8098861343
2022-12-12,852673.6823298185
2022-12-13,852981.6588755412
2022-12-14,863729.3063317601
2022-12-15,863310.3939129353
2022-12-16,851463.547543611
2022-12-19,849902.7935617225
2022-12-20,843589.1299222271
2022-12-21,852177.4242757962
2022-12-22,854403.453927487
2022-12-23,848673.0613339337
2022-12-27,846515.955385447
2022-12-28,842285.8377851095
2022-12-29,836092.763453432
2022-12-30,845687.358366764
2023-01-03,846630.8516150707
2023-01-04,852056.8210072631
2023-01-05,855904.7651631479
2023-01-06,850506.7254681711
2023-01-09,865338.4142038419
2023-01-10,867435.0609891183
2023-01-11,865490.6053149137
2023-01-12,870951.6241559901
2023-01-13,884176.8605987983
2023-01-17,887880.189392005
2023-01-18,883947.1909391042
2023-01-19,884145.8186847512
2023-01-20,885393.1588140522
2023-01-23,883179.3479963179
2023-01-24,883275.8831704628
2023-01-25,887972.5289731218
2023-01-26,890483.2585900677
2023-01-27,888640.8856741869
2023-01-30,888902.1232266305
2023-01-31,883709.3442601442
2023-02-01,890238.7588313324
2023-02-02,900350.2265909066
2023-02-03,899216.0296352431
2023-02-06,883816.1911195307
2023-02-07,878770.5992089049
2023-02-08,882677.8150757636
2023-02-09,881239.7635090437
2023-02-10,875282.0589950369
2023-02-13,873977.7545670331
2023-02-14,875947.0463880844
2023-02-15,874170.9728699264
2023-02-16,869011.309922623
2023-02-17,863076.5301722018
2023-02-21,864363.8484057288
2023-02-22,853869.8542447962
2023-02-23,854238.2430742157
2023-02-24,857780.8377186805
2023-02-27,848400.7026359837
2023-02-28,850729.11030581
2023-03-01,852189.4017854093
2023-03-02,850157.5172766985
2023-03-03,849055.75873995
2023-03-06,861217.3628993469
2023-03-07,858328.7643487913
2023-03-08,850787.689378678
2023-03-09,851086.4472849591
2023-03-10,851596.9909796622
2023-03-13,862448.0942629146
2023-03-14,870043.8552654787
2023-03-15,867340.675278305
2023-03-16,873613.1144888093
2023-03-17,875709.490968253
2023-03-20,885350.242807285
2023-03-21,886367.6648070213
2023-03-22,881502.6283668368
2023-03-23,886628.2087326545
2023-03-24,890972.0196922993
2023-03-27,890472.3591229338
2023-03-28,882161.0286120643
2023-03-29,885213.4127695691
2023-03-30,883531.2511023231
2023-03-31,888152.520135996
2023-04-03,893134.9374915911
2023-04-04,897345.0459025421
2023-04-05,902960.0161270633
2023-04-06,905026.9505236902
2023-04-10,903892.5768105406
2023-04-11,895835.2624423831
2023-04-12,897483.4599732648
2023-04-13,898432.8348497984
2023-04-14,903425.1617231028
2023-04-17,895070.3052575606
2023-04-18,891122.584139518
2023-04-19,893408.360628472
2023-04-20,890867.2178396895
2023-04-21,893271.2319213423
2023-04-24,890271.4956004471
2023-04-25,892980.8162901105
2023-04-26,895304.2508662199
2023-04-27,890400.7713395818
2023-04-28,892252.1904979903
2023-05-01,893965.8420964741
2023-05-02,884166.784383033
2023-05-03,892892.8303135566
2023-05-04,897120.08003216
2023-05-05,896422.3026830357
2023-05-08,895350.3390974621
2023-05-09,891997.0136863437
2023-05-10,891607.4040134046
2023-05-11,895949.7822339652
2023-05-12,895649.2961716116
2023-05-15,891158.2102741832
2023-05-16,889544.2967224321
2023-05-17,884155.5807735625
2023-05-18,883260.9498422054
2023-05-19,879092.0308276189
2023-05-22,880492.4998364883
2023-05-23,878255.2756699866
2023-05-24,876654.2500385297
2023-05-25,870941.3489032786
2023-05-26,868952.6092417057
2023-05-30,873734.5260004634
2023-05-31,878638.850297165
2023-06-01,880332.9841613857
2023-06-02,885717.4379813628
2023-06-05,881443.5458021332
2023-06-06,882567.2028970381
2023-06-07,884259.4093017516
2023-06-08,876695.1040196038
2023-06-09,885694.5849427719
2023-06-12,884235.0495958376
2023-06-13,886497.9753794528
2023-06-14,883138.5892527365
2023-06-15,885889.9835378977
2023-06-16,891787.4279690705
2023-06-20,887298.9044732349
2023-06-21,885860.4563733718
2023-06-22,884503.452896426
2023-06-23,877839.1775121152
2023-06-26,877823.2716396977
2023-06-27,878118.4375396469
2023-06-28,878030.3548218781
2023-06-29,877993.2323357445
2023-06-30,874116.5984689816
2023-07-03,881578.7782049121
2023-07-05,880113.0778743627
2023-07-06,876918.4011083911
2023-07-07,872299.6764474264
2023-07-10,875212.7382049091
2023-07-11,877527.6886604428
2023-07-12,882173.0683973659
2023-07-13,892416.4079036932
2023-07-14,897322.8732029477
2023-07-17,893549.5064182599
2023-07-18,895263.1459360777
2023-07-19,900006.0024063584
2023-07-20,901673.5175754582
2023-07-21,895656.0120566835
2023-07-24,892302.3209198619
2023-07-25,891906.8356984975
2023-07-26,894188.174509964
2023-07-27,896958.9733046163
2023-07-28,889142.2299139029
2023-07-31,891205.2289059139
2023-08-01,890803.6801505958
2023-08-02,882673.8358547706
2023-08-03,876089.528427813
2023-08-04,871585.938491253
2023-08-07,876351.9561540638
2023-08-08,874572.8811254884
2023-08-09,873433.4216705958
2023-08-10,871524.6741446754
2023-08-11,866198.9131286604
2023-08-14,865506.7893214739
2023-08-15,864757.3308812282
2023-08-16,860381.195750902
2023-08-17,854430.4994342391
2023-08-18,852472.1843330166
2023-08-21,854099.2561448353
2023-08-22,851459.0950203575
2023-08-23,853258.081493054
2023-08-24,864751.1418014289
2023-08-25,858710.5247770173
2023-08-28,859796.7351651929
2023-08-29,861456.4733226128
2023-08-30,869928.5513785605
2023-08-31,870544.3560642968
2023-09-01,872024.3527293527
2023-09-05,868120.5688988953
2023-09-06,860014.2082838468
2023-09-07,858122.7842961043
2023-09-08,858562.3433076674
2023-09-11,858917.5957120259
2023-09-12,860921.2238805017
2023-09-13,859056.6874669405
2023-09-14,858221.5166042895
2023-09-15,858563.8447725143
2023-09-18,855508.0264814486
2023-09-19,858282.2323167959
2023-09-20,855879.6352960245
2023-09-21,854259.5872905088
2023-09-22,844584.3923726894
2023-09-25,845310.9835597038
2023-09-26,839269.271987592
2023-09-27,833511.7908938931
2023-09-28,829203.9692038825
2023-09-29,830470.2576895982
2023-10-02,827656.3526023123
2023-10-03,821405.5829058638
2023-10-04,815069.6606030695
2023-10-05,818914.8205760272
2023-10-06,818296.1717258682
2023-10-09,818188.75262761
2023-10-10,829177.2182719795
2023-10-11,829290.4010393976
2023-10-12,835320.0862626673
2023-10-13,826906.6341762097
2023-10-16,836354.9819106366
2023-10-17,834374.7454573244
2023-10-18,832016.5943239862
2023-10-19,830357.8517510878
2023-10-20,826999.2551100383
2023-10-23,826097.2681241989
2023-10-24,827822.8391765724
2023-10-25,831687.455589352
2023-10-26,824714.9460384981
2023-10-27,825234.2406282108
2023-10-30,827024.8722108315
2023-10-31,828165.0800928215
2023-11-01,823837.193424084
2023-11-02,830825.086680094
2023-11-03,840838.3506671643
2023-11-06,846307.6368732272
2023-11-07,842310.4484544036
2023-11-08,844496.7076687072
2023-11-09,845219.7827028548
2023-11-10,839175.0186228936
2023-11-13,840924.4617877089
2023-11-14,841417.3695328917
2023-11-15,854135.3852814713
2023-11-16,849162.3174292673
2023-11-17,855530.1112470849
2023-11-20,858268.6254871911
2023-11-21,862887.3685463747
2023-11-22,864582.4473723146
2023-11-24,863497.7573048217
2023-11-27,862385.4648035225
2023-11-28,868370.2054206713
2023-11-29,873644.4423509034
2023-11-30,876559.5222768625
2023-12-01,872690.4392545874
2023-12-04,883913.9612926512
2023-12-05,876434.378557828
2023-12-06,880375.0886835749
2023-12-07,883021.3782654441
2023-12-08,889516.1353997722
2023-12-11,883483.403445196
2023-12-12,879675.5919621701
2023-12-13,882356.418064649
2023-12-14,899665.3784511663
2023-12-15,909252.3018199157
2023-12-18,906178.9504811672
2023-12-19,905566.5987171311
2023-12-20,908136.2589347336
2023-12-21,905503.2653526503
2023-12-22,910309.044724876
2023-12-26,910251.9793194911
2023-12-27,913594.0614959608
2023-12-28,920283.6581707025
2023-12-29,918099.9990944231
2024-01-02,915600.10262234
2024-01-03,910721.6796645191
2024-01-04,906029.1749653561
2024-01-05,899677.1972632566
2024-01-08,897904.4989352394
2024-01-09,902445.4207124853
2024-01-10,900070.0520281993
2024-01-11,897814.2340013665
2024-01-12,900018.9900663206
2024-01-16,902854.5920662412
2024-01-17,892204.5478037182
2024-01-18,886772.4777018499
2024-01-19,888543.7695118318
2024-01-22,892758.4296115967
2024-01-23,893893.8702376137
2024-01-24,893324.981766307
2024-01-25,891633.5497992649
2024-01-26,894939.2853704769
2024-01-29,893560.7849789129
2024-01-30,900111.2573932318
2024-01-31,902035.227698743
2024-02-01,901084.5216811682
2024-02-02,912152.9239480742
2024-02-05,904124.1800436844
2024-02-06,896803.3951005474
2024-02-07,901805.2675535154
2024-02-08,902008.2117615846
2024-02-09,898718.314117156
2024-02-12,898873.1335846328
2024-02-13,898378.4841226244
2024-02-14,886168.0892982297
2024-02-15,889393.1221420871
2024-02-16,894620.4566633115
2024-02-20,892660.929448665
2024-02-21,893060.7931974103
2024-02-22,891283.9928138676
2024-02-23,896515.6031286413
2024-02-26,900973.6111946575
2024-02-27,898792.1984391033
2024-02-28,897605.5482877478
2024-02-29,898920.7461140762
2024-03-01,903495.2502433985
2024-03-04,911002.2120906865
2024-03-05,913008.8856775602
2024-03-06,916279.4357770697
2024-03-07,921518.7244568317
2024-03-08,926867.1663773205
2024-03-11,928616.5902953238
2024-03-12,928942.8217757419
2024-03-13,925706.3447070689
2024-03-14,925732.6111371727
2024-03-15,919942.5012449467
2024-03-18,916413.2032549453
2024-03-19,917341.1078686131
2024-03-20,916190.0296037105
2024-03-21,920552.4019472951
2024-03-22,920930.7592522501
2024-03-25,921263.365509505
2024-03-26,920173.3361590762
2024-03-27,920943.9922499966
2024-03-28,927243.574056776
2024-04-01,929918.2593051357
2024-04-02,927059.6434909705
2024-04-03,927846.3670411046
2024-04-04,929933.9038154532
2024-04-05,928077.3401579697
2024-04-08,930636.5554661269
2024-04-09,931847.7034191845
2024-04-10,935717.543035225
2024-04-11,924185.6120182918
2024-04-12,929025.8950117045
2024-04-15,923871.2066817293
2024-04-16,920267.7325076786
2024-04-17,917912.6876580176
2024-04-18,917870.4587801856
2024-04-19,916604.7365495726
2024-04-22,916224.2305269807
2024-04-23,911945.8602831266
2024-04-24,914205.7454987707
2024-04-25,911335.0974710897
2024-04-26,909814.5535090963
2024-04-29,910548.5516760632
2024-04-30,915557.0103401208
2024-05-01,902867.8138866775
2024-05-02,906074.847331509
2024-05-03,914749.8406536087
2024-05-06,920094.9756994395
2024-05-07,924340.9892320911
2024-05-08,923980.960039868
2024-05-09,920418.8631661811
2024-05-10,926730.0676006706
2024-05-13,927020.6203708409
2024-05-14,924539.6403720247
2024-05-15,928431.57024985
2024-05-16,939833.7366610758
2024-05-17,937387.9990630881
2024-05-20,939736.4585759492
2024-05-21,939310.5168677248
2024-05-22,940911.1070362715
2024-05-23,935321.2772123469
2024-05-24,927128.4451500421
2024-05-28,929563.8068465455
2024-05-29,928483.2900640775
2024-05-30,921022.035968613
2024-05-31,923412.6945882874
2024-06-03,925141.9381440029
2024-06-04,932706.3177343153
2024-06-05,935762.4091975102
2024-06-06,941074.3068148218
2024-06-07,943090.8957210538
2024-06-10,928280.9874244767
2024-06-11,929185.2990406881
2024-06-12,932850.1663031885
2024-06-13,937494.9313549763
2024-06-14,939183.9968628047
2024-06-17,943867.3549347024
2024-06-18,940451.9904608346
2024-06-20,943782.7303073248
2024-06-21,942905.55832778
2024-06-24,938046.4291142887
2024-06-25,939039.310425714
2024-06-26,939023.0887953714
2024-06-27,931929.6698312052
2024-06-28,936166.6813419316
2024-07-01,930651.8424726924
2024-07-02,926528.3225698367
2024-07-03,929934.2344476474
2024-07-05,936645.7867490891
2024-07-08,944114.401440735
2024-07-09,941969.484084965
2024-07-10,940820.3516563468
2024-07-11,944050.3901030615
2024-07-12,952743.3988950371
2024-07-15,956710.1974665943
2024-07-16,955356.7555121453
2024-07-17,964016.8815571237
2024-07-18,963077.7070633734
2024-07-19,955899.9754810996
2024-07-22,948376.1352603205
2024-07-23,950973.8185306782
2024-07-24,953323.342199626
2024-07-25,946996.5513591873
2024-07-26,944038.7041015031
2024-07-29,951284.7679530653
2024-07-30,951934.240991939
2024-07-31,955091.5152277207
2024-08-01,971163.4308013027
2024-08-02,969180.1969069446
2024-08-05,977135.1749561197
2024-08-06,972974.5897587881
2024-08-07,966204.1820514789
2024-08-08,959133.8852827508
2024-08-09,966354.2167587684
2024-08-12,971318.5355295071
2024-08-13,975683.2115881382
2024-08-14,981556.0889655831
2024-08-15,980971.2445181735
2024-08-16,981267.7517805628
2024-08-19,990304.1202778253
2024-08-20,995228.9426554551
2024-08-21,1000088.0914494814
2024-08-22,1001355.2425368859
2024-08-23,991592.2654799571
2024-08-26,1002361.3402240911
2024-08-27,1001262.1782220977
2024-08-28,1002906.5146760712
2024-08-29,997976.6959457516
2024-08-30,998006.1771328378
2024-09-03,994110.0491893963
2024-09-04,992810.5056073208
2024-09-05,998897.4850208791
2024-09-06,1002249.3059755978
2024-09-09,997234.9776930752
2024-09-10,1001205.9999669734
2024-09-11,1006311.9938698623
2024-09-12,1008137.9741622674
2024-09-13,1014365.0368946899
2024-09-16,1020646.4787608492
2024-09-17,1023490.4955883728
2024-09-18,1017896.5678909891
2024-09-19,1011555.401826311
2024-09-20,1018689.9949277319
2024-09-23,1018153.3862243345
2024-09-24,1019535.8756388696
2024-09-25,1024130.2764659397
2024-09-26,1018621.7457201183
2024-09-27,1021724.8132547017
2024-09-30,1025092.1648379526
2024-10-01,1020009.3078930863
2024-10-02,1022518.898170396
2024-10-03,1015441.3915367249
2024-10-04,1011605.3918520797
2024-10-07,1007070.7149683501
2024-10-08,1003220.5032835216
2024-10-09,1003845.0897228343
2024-10-10,1000936.876739138
2024-10-11,1002529.6788392273
2024-10-14,1004906.28248948
2024-10-15,1005684.3240264211
2024-10-16,1008475.0215370518
2024-10-17,1011160.7147934062
2024-10-18,1007789.634318671
2024-10-21,1013015.7371892723
2024-10-22,1005871.0845099046
2024-10-23,1008284.9657939544
2024-10-24,999705.6462689064
2024-10-25,1005009.2544491309
2024-10-28,1003327.1351471435
2024-10-29,1001943.2868323466
2024-10-30,1005085.3656489956
2024-10-31,1006612.8531101844
2024-11-01,1000444.7066472175
2024-11-04,995178.9472582057
2024-11-05,1000261.018241347
2024-11-06,1006412.6449158351
2024-11-07,993017.9536146679
2024-11-08,1004905.0298311186
2024-11-11,1007899.0494119014
2024-11-12,999001.4107012165
2024-11-13,990828.6157883425
2024-11-14,984567.0526636286
2024-11-15,982481.5519600437
2024-11-18,981576.328026306
2024-11-19,987274.9070959745
2024-11-20,991440.0300025435
2024-11-21,990964.6787896886
2024-11-22,995545.0924776447
2024-11-25,999204.6373726504
2024-11-26,1000416.9576404832
2024-11-27,1002906.208248094
2024-11-29,1007766.2606461128
2024-12-02,1016495.4342038383
2024-12-03,1015542.7994696562
2024-12-04,1013939.6384810405
2024-12-05,1017200.0173067304
2024-12-06,1016160.7200064287
2024-12-09,1017320.4376935211
2024-12-10,1014205.3408673109
2024-12-11,1014399.0434046431
2024-12-12,1015428.6669502277
2024-12-13,1007046.7625135632
2024-12-16,999633.3267072355
2024-12-17,1001386.6310377126
2024-12-18,1001006.5208076029
2024-12-19,983745.0170371953
2024-12-20,976091.820734656
2024-12-23,984539.2123420839
2024-12-24,981387.5492343932
2024-12-26,985306.6813868276
2024-12-27,985712.3533848496
2024-12-30,979658.0231896243
