Date,SPY,TLT,GLD,FXY
2013-02-22,121.26377868652344,82.26377868652344,152.97000122070312,104.91999816894531
2013-02-25,118.95650482177734,83.88047790527344,154.33999633789062,107.3499984741211
2013-02-26,119.77084350585938,83.3954849243164,156.22000122070312,106.55000305175781
2013-02-27,121.2797622680664,83.14945983886719,154.57000732421875,106.33999633789062
2013-02-28,121.04022979736328,83.3041000366211,153.0,105.76000213623047
2013-03-01,121.43948364257812,83.75775146484375,152.44000244140625,104.76000213623047
2013-03-04,122.08612823486328,83.31392669677734,152.3000030517578,104.86000061035156
2013-03-05,123.17986297607422,83.07441711425781,152.3800048828125,105.08000183105469
2013-03-06,123.34751892089844,82.32068634033203,153.22999572753906,104.16000366210938
2013-03-07,123.57105255126953,81.68669891357422,152.69000244140625,103.29000091552734
2013-03-08,124.09796142578125,80.8343505859375,152.7100067138672,102.05000305175781
2013-03-11,124.56903076171875,80.9118423461914,152.99000549316406,101.80000305175781
2013-03-12,124.28956604003906,81.49646759033203,154.19000244140625,102.11000061035156
2013-03-13,124.4652328491211,81.41195678710938,153.66000366210938,102.06999969482422
2013-03-14,125.12786865234375,81.1654281616211,153.67999267578125,102.0
2013-03-15,124.96270751953125,81.54582214355469,154.0,102.75
2013-03-18,124.27299499511719,82.16577911376953,155.3800048828125,102.86000061035156
2013-03-19,123.98440551757812,82.72220611572266,156.0800018310547,103.11000061035156
2013-03-20,124.8504409790039,81.79942321777344,155.3699951171875,101.98999786376953
2013-03-21,123.7838363647461,82.58836364746094,156.25,103.26000213623047
2013-03-22,124.77822875976562,82.65174865722656,155.5500030517578,103.72000122070312
2013-03-25,124.25701141357422,82.57432556152344,155.24000549316406,104.05999755859375
2013-03-26,125.2513656616211,82.67288208007812,154.72000122070312,103.62000274658203
2013-03-27,125.2513656616211,83.37735748291016,155.36000061035156,103.7699966430664
2013-03-28,125.63629913330078,82.95465850830078,154.4499969482422,104.05000305175781
2013-04-01,125.13912963867188,83.5794677734375,154.6699981689453,104.94999694824219
2013-04-02,125.756591796875,83.24063110351562,152.42999267578125,104.81999969482422
2013-04-03,124.48152923583984,83.9889144897461,150.72999572753906,105.41999816894531
2013-04-04,124.98670196533203,84.9914321899414,150.2899932861328,101.80000305175781
2013-04-05,124.42538452148438,86.7068862915039,152.80999755859375,100.16999816894531
2013-04-08,125.26742553710938,86.04329681396484,152.16000366210938,98.61000061035156
2013-04-09,125.7004623413086,85.83153533935547,153.33999633789062,98.91000366210938
2013-04-10,127.24009704589844,84.65254211425781,150.75,98.16000366210938
2013-04-11,127.65713500976562,84.81493377685547,151.0500030517578,98.08999633789062
2013-04-12,127.34439086914062,86.07855224609375,143.9499969482422,99.29000091552734
2013-04-15,124.39331817626953,86.826904296875,131.30999755859375,101.19999694824219
2013-04-16,126.22974395751953,86.11392974853516,132.8000030517578,100.3499984741211
2013-04-17,124.3852767944336,86.68572235107422,132.8699951171875,99.77999877929688
2013-04-18,123.60745239257812,86.89749908447266,134.3000030517578,99.73999786376953
2013-04-19,124.68197631835938,86.71395874023438,135.47000122070312,98.44000244140625
2013-04-22,125.23533630371094,86.7774658203125,137.89999389648438,98.6500015258789
2013-04-23,126.52640533447266,86.47393798828125,136.8800048828125,98.45999908447266
2013-04-24,126.60660552978516,86.69281005859375,138.3699951171875,98.33999633789062
2013-04-25,127.11984252929688,86.31866455078125,141.6300048828125,98.54000091552734
2013-04-26,126.89530181884766,87.10929870605469,140.91000366210938,99.83000183105469
2013-04-29,127.74532318115234,86.7916259765625,142.3000030517578,100.06999969482422
2013-04-30,128.0500946044922,86.84103393554688,142.77000427246094,100.45999908447266
