date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.28153646,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,4.224479e-06,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.47432894,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.3747949,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.4621172,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.76260644,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.7146802,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.58439744,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.46204108,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.76246375,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.76230526,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.76230526,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.7624996,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.7624996,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.7626064,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.32490408,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.6491507,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.8102865,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.24846792,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.7110462,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.3813031,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,1.1920929e-07,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.7626064,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.7625891,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.60098773,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
