date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.23674755,0.2570068,0.2694981,0.23674755,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.24402401,0.26792803,0.24402401,0.24402401,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.25,0.25,0.25,0.25,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.24014619,0.24159893,0.28392273,0.2343322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.24664111,0.2494111,0.2573067,0.24664111,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.23943509,0.23921266,0.2821396,0.23921266,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.26089245,0.23757607,0.22259593,0.27893558,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.23998639,0.27712148,0.2540169,0.22887516,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.25730687,0.24951415,0.26448396,0.228695,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.24200742,0.24988909,0.26609603,0.24200742,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.29443204,0.23057236,0.25252265,0.222473,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.25296596,0.22754796,0.29193816,0.22754796,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.2711455,0.2409965,0.24686158,0.2409965,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.24957179,0.22704376,0.29862496,0.22475952,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.27403203,0.23881814,0.24833168,0.23881814,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.2445847,0.26624596,0.2445847,0.2445847,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.2682326,0.24229863,0.22956325,0.2599055,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.2407255,0.24498028,0.2586365,0.25565767,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.23401839,0.2569144,0.27504885,0.23401839,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.2533629,0.24887905,0.24887905,0.24887905,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.24440037,0.24288785,0.24288785,0.26982397,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.24974039,0.25077882,0.24974039,0.24974039,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.25,0.25,0.25,0.25,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.25476006,0.27471215,0.23260513,0.23792268,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.24665597,0.24092671,0.23229465,0.28012267,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.26015836,0.24162866,0.24162866,0.25658432,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.26080254,0.24352461,0.24951974,0.24615315,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.2875471,0.21751061,0.21751061,0.27743164,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.2795626,0.2401458,0.2401458,0.2401458,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.31203985,0.20505232,0.20505232,0.27785552,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,0.27613965,0.24678545,0.22738838,0.24968657,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.32893968,0.215616,0.215616,0.23982823,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.2376381,0.2578778,0.26684603,0.2376381,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.31560758,0.2214502,0.2214502,0.24149205,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.2822779,0.25299686,0.23488498,0.22984026,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.23159811,0.24314955,0.2936543,0.23159811,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.2665873,0.23362893,0.23362893,0.26615483,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,0.2328845,0.28075227,0.25347877,0.2328845,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,0.25532892,0.22026847,0.22026847,0.30413413,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,0.25,0.25,0.25,0.25,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.2787673,0.23926002,0.22777638,0.2541963,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
