date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.053009808,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.050948262,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.03585601,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.067845404,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.053232044,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.049665824,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.12236054,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.14193287,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.055575028,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.030598879,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.10484916,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.08898096,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.09015319,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.1035268,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.10058652,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.0663887,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.077937484,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.06350982,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.056692883,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.06841034,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.04188983,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.04016711,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.0015576482,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.05894439,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.08439998,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.047076702,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.02086237,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.11604619,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.09054074,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
