date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,0.1344724,0.36553392,0.36551955,0.13447413,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,0.1748777,0.47536692,0.17487772,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,0.18672888,0.4219508,0.20445858,0.18686177,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,0.13447237,0.36553383,0.36552146,0.13447237,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,0.20284894,0.16895482,0.4592418,0.1689544,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,0.13447975,0.36555386,0.36548668,0.13447975,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,0.13992064,0.33981502,0.38034374,0.13992064,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,0.10937293,0.2971461,0.29730645,0.29617453,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,0.47536612,0.17487909,0.1748774,0.1748774,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,0.10923177,0.29692274,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,0.36552933,0.13447072,0.36552924,0.13447072,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,0.13551947,0.36838013,0.36058098,0.13551947,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,0.1344707,0.3655293,0.3655293,0.1344707,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,0.47536692,0.1748777,0.1748777,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,0.109231845,0.29692295,0.2969222,0.29692295,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,0.164318,0.44666266,0.22470133,0.16431803,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,0.17486177,0.17495279,0.47532362,0.17486185,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,0.13446757,0.3655208,0.13449085,0.3655208,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,0.1748777,0.1748777,0.1748777,0.47536692,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,0.13446736,0.13450657,0.36550587,0.36552018,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,0.18092352,0.18092576,0.4572273,0.18092352,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,0.14454345,0.31800327,0.39290985,0.14454345,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,0.47536692,0.1748777,0.1748777,0.1748777,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,0.10923177,0.29692274,0.29692274,0.29692274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
