date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,133.6950225830078,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,171.86952321719184,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,72.97257503609525,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,117.8794513343159,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,200.39164299583715,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,176.13060240479984,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,93.98183032359798,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,182.77751923031394,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,178.96881567489714,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,182.85935118362633,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,167.54266901114664,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,83.19951867416769,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,75.72737051124797,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,132.89797238590674,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,110.95248371707144,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,51.16600086941847,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,173.98485897233144,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,155.67557668133955,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,48.711333077092405,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,105.31392306096274,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,186.87017631018492,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,124.56950562965243,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,21.624279593571902,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,37.48848299629935,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,116.9370619499903,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,59.187070683020906,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,53.53456720692792,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,84.81397740592541,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,44.8597144538706,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,66.34079638372965,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,86.2788599844609,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,50.62058789375563,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,8.287413468977027,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,18.657012628725564,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,136.84660790209062,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,103.30195285218281,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,37.19687309614632,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
