date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,0.021885663,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,0.026255965,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,0.07500994,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,0.055523872,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,0.07341127,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,0.10447273,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,0.07700272,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,0.08238977,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,0.06276631,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,0.074462205,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,0.037269562,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,0.07161182,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,0.049269095,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,0.106881306,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,0.09048316,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,0.041135132,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,0.07435748,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,0.050623164,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,0.03303978,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,0.07485251,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,0.10005784,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,0.06806192,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,0.035861388,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,0.10744931,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,0.13553877,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,0.05163382,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,0.108085304,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,0.04922782,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,0.038479403,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,0.06745836,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,0.105510995,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,0.11544563,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,0.078548625,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,0.045723632,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,0.09197065,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,0.046995506,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,0.12091413,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,0.13996086,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,0.06406972,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,0.04149945,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,0.045159012,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,0.040132552,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,0.03848222,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-09,0.023112357,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-10,0.07736291,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-11,0.029110044,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-12,0.09717734,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-15,0.030658454,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-16,0.06660457,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-17,0.08383581,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-18,0.09672852,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-19,0.03167218,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-22,0.059882432,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-23,0.08916564,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-24,0.12742844,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-25,0.16428566,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-26,0.11719848,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-29,0.055221945,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-30,0.061835304,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-31,0.09983125,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-01,0.05474922,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-05,0.06337915,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-06,0.06496322,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-07,0.07715756,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-08,0.07544114,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-09,0.0760531,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-12,0.08420393,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-13,0.17540589,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-14,0.041888505,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-15,0.054129034,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-16,0.08322379,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-19,0.08221248,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-20,0.07446881,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-21,0.0648268,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-22,0.086717784,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-23,0.14529654,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-26,0.09625885,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-27,0.07624447,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-28,0.09466602,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-29,0.08318189,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-04-30,0.06409253,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-03,0.06660691,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-04,0.0705252,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-05,0.049192682,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-06,0.09081605,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-07,0.093354866,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-10,0.124906644,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-11,0.0751171,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-12,0.022460923,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-13,0.069808364,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-14,0.09271072,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-17,0.10607356,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-18,0.1368871,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-19,0.08381659,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-20,0.07584296,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-21,0.057238758,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-24,0.09987807,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-25,0.048633724,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-26,0.110028535,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-27,0.124668196,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-05-28,0.10213041,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-01,0.05375424,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-02,0.034399897,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-03,0.03850086,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-04,0.043299004,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-07,0.057653293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-08,0.06689446,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-09,0.05321382,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-10,0.11477792,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-11,0.059499994,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-14,0.10405463,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-15,0.018287838,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-16,0.071653515,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-17,0.058765113,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-18,0.09598623,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-21,0.12809414,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-22,0.10591778,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-23,0.12961908,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-24,0.068560556,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-25,0.095809445,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-28,0.06539859,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-29,0.043541282,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-06-30,0.04542069,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-01,0.07222974,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-02,0.066596925,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-06,0.06878963,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-07,0.028817907,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-08,0.045694113,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-09,0.06683339,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-12,0.107951924,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-13,0.11957434,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-14,0.08518943,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-15,0.034319386,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-16,0.110151276,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-19,0.13211156,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-20,0.14121348,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-21,0.029362246,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-22,0.054588944,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-23,0.062758565,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-26,0.050818786,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-27,0.030232355,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-28,0.04090208,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-29,0.04853496,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-07-30,0.080785036,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-02,0.08746366,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-03,0.12227988,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-04,0.122859076,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-05,0.08981395,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-06,0.09596822,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-09,0.13935962,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-10,0.07342382,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-11,0.06642729,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-12,0.052936822,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-13,0.07771787,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-16,0.060408622,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-17,0.023432776,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-18,0.088880986,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-19,0.067584306,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-20,0.0594566,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-23,0.06819868,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-24,0.1518459,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-25,0.11644855,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-26,0.1000908,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-27,0.08372435,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-30,0.06414235,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-08-31,0.06871088,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-01,0.10077137,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-02,0.06840706,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-03,0.13106354,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-07,0.061486572,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-08,0.11165398,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-09,0.086741075,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-10,0.06976628,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-13,0.101019815,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-14,0.058865756,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-15,0.06758641,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-16,0.063918516,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-17,0.05768819,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-20,0.024308324,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-21,0.045591593,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-22,0.09925248,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-23,0.035187125,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-24,0.032956064,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-27,0.038084984,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-28,0.08773126,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-29,0.07653412,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-09-30,0.07054897,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-10-01,0.1268227,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
