date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,693.1509399414062,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.026886233806777526,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.0023335643516280884,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,679.1811288223306,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.04512033370579062,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,613.0487503419957,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,313.20981252946575,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.00015414252092396034,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.00015448631452261703,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,478.27712797020314,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,472.99706776987597,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,474.734541369617,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,465.4192509823476,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,39.58115877759119,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.001629477307425018,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,1111.526128904145,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,1097.5403805314204,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,376.713923105765,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,562.4608385111675,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,647.8155145889723,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
