date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.2312252,0.23670581,0.29195875,0.24011026,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.23013747,0.25603437,0.29032803,0.2235001,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.24233784,0.25670826,0.24233784,0.25861603,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.2352971,0.25442895,0.27497685,0.2352971,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.2555597,0.24507925,0.23750688,0.26185417,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.24500333,0.22729139,0.30491567,0.22278962,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.23991357,0.25042033,0.28098056,0.22868554,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.21892275,0.2538108,0.3083437,0.21892275,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.23228793,0.23849893,0.23228793,0.29692522,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.25620204,0.25528604,0.24628535,0.24222662,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.24545732,0.2435344,0.26368377,0.24732457,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.24660914,0.26017258,0.24660914,0.24660914,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.25398418,0.24032196,0.25931305,0.2463808,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.28454977,0.24226205,0.25156018,0.22162801,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.2280606,0.3224583,0.22378956,0.2256915,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.24034745,0.2709985,0.23510294,0.25355113,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.24046622,0.24746567,0.25463963,0.2574285,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.24308303,0.25686824,0.2505193,0.24952942,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.23757061,0.2518302,0.23757061,0.27302858,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.22834128,0.23862794,0.2989976,0.23403314,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.23388688,0.24320745,0.2890188,0.23388688,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.25221923,0.23374632,0.2802881,0.23374632,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.2407782,0.2407782,0.2407782,0.27766547,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.22745928,0.23157634,0.26120037,0.279764,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.23958902,0.28123295,0.23958902,0.23958902,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,0.24878359,0.25364926,0.24878359,0.24878359,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
