date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,625.8577270507812,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,1080.3054555386634,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,485.77280694896643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,261.2811675092732,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,581.6906162294272,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,921.3437472798363,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,1010.3114299521001,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,618.758429798507,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,834.1541502566645,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,501.34958670521485,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,844.8135863419066,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,368.15770654687356,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,442.41503020191743,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,761.8590198553891,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,1057.9160709883943,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,118.26004466075705,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,855.0897003040652,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,488.0663645876546,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,1425.948551384226,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,983.3654229017178,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,614.1151264968282,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,629.1797437845237,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,509.3593288826428,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,552.0502532493751,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,701.8595656155179,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,10.747838576819996,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,680.3581930021177,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,26.269726838112405,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,581.1094549619395,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,1088.2251999185764,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,669.931335889667,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,159.3620394038644,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,815.5400858431689,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,445.22904921347475,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,584.7847519183244,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,448.8124960680379,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,503.925179357084,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,532.1751929952586,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,562.9159993536057,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,1018.7820809701146,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,1051.7801749722626,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,489.2125400914454,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,1004.823104229152,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,783.2895677883664,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,347.5453409769392,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,732.0243662127297,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,639.0988219648252,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,342.18391736250396,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,368.4217585333611,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,170.15656633533968,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,130.19152177693954,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,703.7924753722364,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,328.03324248004645,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,13.353699003992137,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,251.84350733879867,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,631.1198937968983,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,26.185057964862306,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,563.8297034851245,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,868.0872756706643,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,588.6408809329437,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,1104.2996848689259,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,1159.2892632451562,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,19.2953508928247,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-11,710.6410787997308,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-12,480.55100340115945,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-13,558.4348562403184,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
