date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,0.44421282,0.16341676,0.22895369,0.16341676,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,0.1748777,0.1748777,0.1748777,0.47536692,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,0.1748777,0.47536692,0.1748777,0.1748777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,0.1748777,0.1748777,0.1748777,0.47536692,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,0.1748777,0.47536692,0.1748777,0.1748777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,0.16152486,0.18076783,0.21863717,0.43907014,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,0.32058805,0.2408861,0.11793775,0.32058805,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,0.11103164,0.3018153,0.28533778,0.3018153,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,0.2156923,0.2156923,0.2556897,0.31292573,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,0.3655293,0.1344707,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,0.15085708,0.15085708,0.41007206,0.28821376,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,0.2674097,0.2674097,0.19777091,0.2674097,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,0.44676661,0.16435625,0.19079076,0.19808635,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,0.3655293,0.1344707,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,0.3655293,0.1344707,0.3655293,0.1344707,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,0.3655293,0.1344707,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,0.3655293,0.1344707,0.3655293,0.1344707,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,0.29692274,0.10923177,0.29692274,0.29692274,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,0.3655293,0.1344707,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,0.33226335,0.12223285,0.33226335,0.21324047,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,0.29692274,0.10923177,0.29692274,0.29692274,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,0.16513887,0.16434117,0.44672564,0.22379427,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,0.22077025,0.44892746,0.16515116,0.16515116,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,0.4686306,0.1865703,0.17239957,0.17239957,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,0.36514902,0.36445135,0.13433081,0.13606887,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,0.1495439,0.27013934,0.2901584,0.2901584,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,0.1748777,0.1748777,0.47536692,0.1748777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,0.3655293,0.1344707,0.3655293,0.1344707,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,0.34674892,0.1275618,0.34674892,0.17894043,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,0.47536692,0.1748777,0.1748777,0.1748777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,0.3541402,0.13028088,0.16143876,0.3541402,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,0.34886315,0.17393409,0.12833957,0.34886315,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,0.27039677,0.22249535,0.28461257,0.22249535,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,0.23295474,0.18277466,0.40149596,0.18277466,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,0.30612212,0.26140088,0.12635486,0.30612212,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,0.2585446,0.2585446,0.22436625,0.2585446,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,0.23718889,0.16167137,0.43946835,0.16167137,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,0.47536692,0.1748777,0.1748777,0.1748777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,0.29498577,0.29498577,0.29498577,0.11504269,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,0.29692274,0.29692274,0.29692274,0.10923177,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,0.3655293,0.1344707,0.3655293,0.1344707,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,0.32172644,0.11835654,0.32172644,0.23819053,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,0.41924754,0.27228743,0.15423253,0.15423253,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-09,0.3655293,0.1344707,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-10,0.34485447,0.12686487,0.18342619,0.34485447,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-11,0.3460405,0.18061788,0.3460405,0.12730117,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-12,0.33152342,0.14167798,0.3851207,0.14167798,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-15,0.12861651,0.17215155,0.34961593,0.34961593,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-16,0.18205968,0.41752458,0.2468171,0.1535987,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-17,0.47378328,0.17429513,0.17762648,0.17429513,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-18,0.1344707,0.3655293,0.1344707,0.3655293,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
