date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,692.4478149414062,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,490.3680805558775,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,569.3076796015939,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,489.9303250508207,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,723.2674940825996,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,514.6088024302919,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,286.2889810097546,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,494.633280233032,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,9.336270221095525,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,732.1078766217447,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,604.7321027844494,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,726.2582581699326,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,510.89730002120046,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,722.0271873848213,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,510.7441121435972,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,512.75866174536,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,2.02275591376981,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,599.5478774285752,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,301.72294997714476,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,495.9354859236147,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
